# z, veer
3.400000000000000000e+02 2.307203966642332489e+02
3.425000000000000000e+02 2.307620751297914126e+02
3.450000000000000000e+02 2.308034218156871589e+02
3.475000000000000000e+02 2.308444119415222531e+02
3.500000000000000000e+02 2.308850774764980542e+02
3.525000000000000000e+02 2.309253909830385680e+02
3.550000000000000000e+02 2.309651806335781714e+02
3.575000000000000000e+02 2.310047143126979563e+02
3.600000000000000000e+02 2.310446156738537979e+02
3.625000000000000000e+02 2.310851783357272211e+02
3.650000000000000000e+02 2.311262522869609768e+02
3.675000000000000000e+02 2.311675167580855259e+02
3.700000000000000000e+02 2.312086297512585134e+02
3.725000000000000000e+02 2.312491808121008603e+02
3.750000000000000000e+02 2.312885112941772263e+02
3.775000000000000000e+02 2.313263943874788424e+02
3.800000000000000000e+02 2.313635246168315120e+02
3.825000000000000000e+02 2.314007645252903558e+02
3.850000000000000000e+02 2.314384568575762842e+02
3.875000000000000000e+02 2.314766188999694236e+02
3.900000000000000000e+02 2.315152024641210176e+02
3.925000000000000000e+02 2.315539717325156062e+02
3.950000000000000000e+02 2.315929241179912879e+02
3.975000000000000000e+02 2.316320392294374244e+02
4.000000000000000000e+02 2.316709255154407856e+02
4.025000000000000000e+02 2.317093866599171861e+02
4.050000000000000000e+02 2.317475194857091765e+02
4.075000000000000000e+02 2.317853254207994951e+02
4.100000000000000000e+02 2.318224545617569561e+02
4.125000000000000000e+02 2.318584136759462240e+02
4.150000000000000000e+02 2.318935244383660290e+02
4.175000000000000000e+02 2.319286418075926122e+02
4.200000000000000000e+02 2.319640707202814269e+02
4.225000000000000000e+02 2.319994192222081324e+02
4.250000000000000000e+02 2.320344015467586587e+02
4.275000000000000000e+02 2.320691973919341251e+02
4.300000000000000000e+02 2.321040208362819328e+02
4.325000000000000000e+02 2.321387826077480838e+02
4.350000000000000000e+02 2.321735582086986938e+02
4.375000000000000000e+02 2.322084454704764198e+02
4.400000000000000000e+02 2.322432548969813979e+02
4.425000000000000000e+02 2.322779206258254021e+02
4.450000000000000000e+02 2.323125596628769927e+02
4.475000000000000000e+02 2.323468922277403408e+02
4.500000000000000000e+02 2.323807823922900297e+02
4.525000000000000000e+02 2.324142073934845598e+02
4.550000000000000000e+02 2.324470221715718878e+02
4.575000000000000000e+02 2.324791963489806221e+02
4.600000000000000000e+02 2.325110678004981821e+02
4.625000000000000000e+02 2.325429588291323739e+02
4.650000000000000000e+02 2.325748050883786391e+02
4.675000000000000000e+02 2.326059593663980820e+02
4.700000000000000000e+02 2.326363381845347362e+02
4.725000000000000000e+02 2.326658906302732248e+02
4.750000000000000000e+02 2.326948886219860526e+02
4.775000000000000000e+02 2.327232694384348974e+02
4.800000000000000000e+02 2.327514011368730280e+02
4.825000000000000000e+02 2.327795175971337471e+02
4.850000000000000000e+02 2.328081802849305575e+02
4.875000000000000000e+02 2.328366806221065701e+02
4.900000000000000000e+02 2.328649923624733447e+02
4.925000000000000000e+02 2.328926567977419211e+02
4.950000000000000000e+02 2.329201625098858131e+02
4.975000000000000000e+02 2.329468933900279524e+02
5.000000000000000000e+02 2.329738261801965962e+02
5.025000000000000000e+02 2.330001949691809955e+02
5.050000000000000000e+02 2.330265534493367738e+02
5.075000000000000000e+02 2.330520735887411092e+02
5.100000000000000000e+02 2.330776968944149132e+02
5.125000000000000000e+02 2.331018247066203912e+02
5.150000000000000000e+02 2.331262640596933409e+02
5.175000000000000000e+02 2.331494793079934880e+02
5.200000000000000000e+02 2.331733399391204102e+02
5.225000000000000000e+02 2.331952269319234006e+02
5.250000000000000000e+02 2.332180294239279874e+02
5.275000000000000000e+02 2.332384059967257315e+02
5.300000000000000000e+02 2.332606130065490220e+02
5.325000000000000000e+02 2.332795003392591298e+02
5.350000000000000000e+02 2.333012127200670420e+02
5.375000000000000000e+02 2.333179676224650052e+02
5.400000000000000000e+02 2.333399186413566326e+02
5.425000000000000000e+02 2.333547965252163294e+02
5.450000000000000000e+02 2.333773991195467943e+02
5.475000000000000000e+02 2.333891284125474783e+02
5.500000000000000000e+02 2.334132790168076781e+02
5.525000000000000000e+02 2.334215738664376545e+02
5.550000000000000000e+02 2.334486673562123258e+02
5.575000000000000000e+02 2.334528365583879861e+02
5.600000000000000000e+02 2.334846727319576871e+02
5.625000000000000000e+02 2.334835546447690717e+02
5.650000000000000000e+02 2.335213052372473612e+02
5.675000000000000000e+02 2.335126880829534457e+02
5.700000000000000000e+02 2.335575134571315630e+02
5.725000000000000000e+02 2.335386711827635509e+02
5.750000000000000000e+02 2.335918278630738882e+02
5.775000000000000000e+02 2.335615230701997973e+02
5.800000000000000000e+02 2.336244109432561800e+02
5.825000000000000000e+02 2.335818051159664890e+02
5.850000000000000000e+02 2.336556929790014863e+02
5.875000000000000000e+02 2.336002938618517533e+02
5.900000000000000000e+02 2.336857590600050116e+02
5.925000000000000000e+02 2.336164148986887596e+02
5.950000000000000000e+02 2.337134873128372021e+02
5.975000000000000000e+02 2.336294044788392910e+02
6.000000000000000000e+02 2.337389982792207093e+02
6.025000000000000000e+02 2.336402315161270735e+02
6.050000000000000000e+02 2.337639903714734544e+02
6.075000000000000000e+02 2.336507212319266671e+02
6.100000000000000000e+02 2.337891301054040696e+02
6.125000000000000000e+02 2.336606901766928388e+02
6.150000000000000000e+02 2.338147599972711532e+02
6.175000000000000000e+02 2.336703043189689879e+02
6.200000000000000000e+02 2.338415778012292776e+02
6.225000000000000000e+02 2.336791558699133304e+02
6.250000000000000000e+02 2.338692056722401844e+02
6.275000000000000000e+02 2.336866491114512883e+02
6.300000000000000000e+02 2.338978685076431816e+02
6.325000000000000000e+02 2.336929858505934021e+02
6.350000000000000000e+02 2.339276377975217542e+02
6.375000000000000000e+02 2.336973416749970340e+02
6.400000000000000000e+02 2.339601298292565161e+02
6.425000000000000000e+02 2.336949308021501679e+02
6.450000000000000000e+02 2.340095816801783997e+02
6.475000000000000000e+02 2.336890146079660724e+02
6.500000000000000000e+02 2.340422151416749443e+02
6.525000000000000000e+02 2.337403814264868629e+02
6.550000000000000000e+02 2.340115138392448557e+02
6.575000000000000000e+02 2.337755174973842429e+02
6.600000000000000000e+02 2.340185590745331581e+02
6.625000000000000000e+02 2.338042219731123339e+02
6.650000000000000000e+02 2.340060517631333141e+02
6.675000000000000000e+02 2.338285492965934509e+02
6.700000000000000000e+02 2.339887023693135859e+02
6.725000000000000000e+02 2.338518971650441642e+02
6.750000000000000000e+02 2.339697954713626018e+02
6.775000000000000000e+02 2.338749760044530035e+02
6.800000000000000000e+02 2.339499461884727225e+02
6.825000000000000000e+02 2.338978178558448633e+02
6.850000000000000000e+02 2.339292411156242792e+02
6.875000000000000000e+02 2.339201268836764029e+02
6.900000000000000000e+02 2.339082133342002123e+02
