# z, TI
6.675000000000000000e+02 2.049317800341986413e-03
6.700000000000000000e+02 1.982057576938051763e-03
6.725000000000000000e+02 1.940324926934433288e-03
6.750000000000000000e+02 1.915156062240455518e-03
6.775000000000000000e+02 1.864806562622197631e-03
6.800000000000000000e+02 1.856060168464306178e-03
6.825000000000000000e+02 1.759003433164767812e-03
6.850000000000000000e+02 1.735014618430274873e-03
6.875000000000000000e+02 1.597832893088499190e-03
6.900000000000000000e+02 1.585969027772792970e-03
6.925000000000000000e+02 1.506820881285943388e-03
6.950000000000000000e+02 1.577022888723378933e-03
6.975000000000000000e+02 1.580674098180488273e-03
7.000000000000000000e+02 1.698739689938906679e-03
7.025000000000000000e+02 1.670664104082983424e-03
7.050000000000000000e+02 1.739646576202536063e-03
7.075000000000000000e+02 1.599719916675588398e-03
7.100000000000000000e+02 1.573744943191631319e-03
7.125000000000000000e+02 1.347436608520680926e-03
7.150000000000000000e+02 1.276353148902631147e-03
7.175000000000000000e+02 1.088024619749539817e-03
7.200000000000000000e+02 1.113089451177653446e-03
7.225000000000000000e+02 1.094569166570319484e-03
7.250000000000000000e+02 1.270794697589404431e-03
7.275000000000000000e+02 1.325621959637317011e-03
7.300000000000000000e+02 1.524885613961521726e-03
7.325000000000000000e+02 1.492414135774428009e-03
7.350000000000000000e+02 1.608152317661962335e-03
7.375000000000000000e+02 1.419761038303439266e-03
7.400000000000000000e+02 1.397486794660477262e-03
7.425000000000000000e+02 1.060510770037464750e-03
7.450000000000000000e+02 8.747197139908598554e-04
7.475000000000000000e+02 5.319361646839709931e-04
7.500000000000000000e+02 4.769508922530927729e-04
7.525000000000000000e+02 4.292425158672068426e-04
7.550000000000000000e+02 4.748359677320202810e-04
7.575000000000000000e+02 4.131736859890153442e-04
7.600000000000000000e+02 4.728400332868654306e-04
7.625000000000000000e+02 4.067130219928685795e-04
7.650000000000000000e+02 4.673583699357412944e-04
7.675000000000000000e+02 4.014746325354053729e-04
7.700000000000000000e+02 4.608242962985747374e-04
7.725000000000000000e+02 3.972062353891221394e-04
7.750000000000000000e+02 4.541870380474257720e-04
7.775000000000000000e+02 3.934815854789602309e-04
7.800000000000000000e+02 4.478952022964649733e-04
7.825000000000000000e+02 3.899986731022750505e-04
7.850000000000000000e+02 4.420431274576807853e-04
7.875000000000000000e+02 3.865447533265486610e-04
7.900000000000000000e+02 4.365366596902937207e-04
7.925000000000000000e+02 3.829754549053870937e-04
7.950000000000000000e+02 4.312111384844055043e-04
7.975000000000000000e+02 3.791887354755176485e-04
8.000000000000000000e+02 4.258940476376629237e-04
8.025000000000000000e+02 3.751046545582552186e-04
8.050000000000000000e+02 4.204333113822713176e-04
8.075000000000000000e+02 3.706517656737500421e-04
8.100000000000000000e+02 4.147032060992767951e-04
8.125000000000000000e+02 3.657625491687122401e-04
8.150000000000000000e+02 4.086024269542082505e-04
8.175000000000000000e+02 3.603747346120904534e-04
8.200000000000000000e+02 4.020535091710488915e-04
8.225000000000000000e+02 3.544367293539797919e-04
8.250000000000000000e+02 3.950009291879915297e-04
8.275000000000000000e+02 3.479101431243891251e-04
8.300000000000000000e+02 3.874088753225744071e-04
8.325000000000000000e+02 3.407737525487866855e-04
8.350000000000000000e+02 3.792590136197826109e-04
8.375000000000000000e+02 3.330256183881162438e-04
8.400000000000000000e+02 3.705503960580983536e-04
8.425000000000000000e+02 3.246847722606079436e-04
8.450000000000000000e+02 3.613014709859114202e-04
8.475000000000000000e+02 3.157928597773514341e-04
8.500000000000000000e+02 3.515515242538292274e-04
8.525000000000000000e+02 3.064148293857648980e-04
8.550000000000000000e+02 3.413628403894783327e-04
8.575000000000000000e+02 2.966409488514887326e-04
8.600000000000000000e+02 3.308242121813138219e-04
8.625000000000000000e+02 2.865897481890390609e-04
8.650000000000000000e+02 3.200554841332852439e-04
8.675000000000000000e+02 2.764111579861710816e-04
8.700000000000000000e+02 3.092106011618021171e-04
8.725000000000000000e+02 2.662902166821073968e-04
8.750000000000000000e+02 2.984827788382925576e-04
8.775000000000000000e+02 2.564511178320397406e-04
8.800000000000000000e+02 2.881055440329568476e-04
8.825000000000000000e+02 2.471578675456811459e-04
8.850000000000000000e+02 2.783531941416419000e-04
8.875000000000000000e+02 2.387128875063153745e-04
8.900000000000000000e+02 2.695369667630479957e-04
8.925000000000000000e+02 2.314484940898481205e-04
8.950000000000000000e+02 2.619944330637939038e-04
8.975000000000000000e+02 2.257084959557234310e-04
9.000000000000000000e+02 2.560695664121652622e-04
9.025000000000000000e+02 2.218209219415792188e-04
9.050000000000000000e+02 2.520840083987260175e-04
9.075000000000000000e+02 2.200613971089401789e-04
9.100000000000000000e+02 2.503018682780318045e-04
9.125000000000000000e+02 2.206124149204714022e-04
9.150000000000000000e+02 2.508920746649502846e-04
9.175000000000000000e+02 2.235333355190647774e-04
9.200000000000000000e+02 2.539013223138933558e-04
9.225000000000000000e+02 2.287472471394937220e-04
9.250000000000000000e+02 2.592434393634960362e-04
9.275000000000000000e+02 2.360496151393884584e-04
9.300000000000000000e+02 2.667076107174075599e-04
9.325000000000000000e+02 2.451353509714949801e-04
9.350000000000000000e+02 2.759825760577719334e-04
9.375000000000000000e+02 2.556343695485626755e-04
9.400000000000000000e+02 2.866900512849869260e-04
9.425000000000000000e+02 2.671444862391059746e-04
9.450000000000000000e+02 2.984170872481940067e-04
9.475000000000000000e+02 2.792586401698347333e-04
