# z, uu, uv, uw, vv, vw, ww, tke
7.000000000000000000e+01 6.374606485976910819e-02 1.983525922069650366e-02 -1.769004832009450287e-02 5.158537748762939690e-02 -1.066817578745514992e-02 3.118743188824256440e-02 7.325943711782054169e-02
7.250000000000000000e+01 6.318042466169349058e-02 1.919300328812936079e-02 -1.764022795858072312e-02 5.081643342452262652e-02 -1.047530372175906228e-02 3.111254238315902532e-02 7.255470023468757468e-02
7.500000000000000000e+01 6.262458888654881539e-02 1.859951492363140502e-02 -1.758680599372002343e-02 5.008718847713759803e-02 -1.028329814132935595e-02 3.103689714088270213e-02 7.187433725228456471e-02
7.750000000000000000e+01 6.207862409281274252e-02 1.809179064340293158e-02 -1.753110714855937377e-02 4.943794856734972515e-02 -1.009422316425197252e-02 3.095599949993102853e-02 7.123628608004674290e-02
8.000000000000000000e+01 6.155506889255966257e-02 1.770612334384507117e-02 -1.747453058118880048e-02 4.894155914385572848e-02 -9.909999601776077818e-03 3.086315106656063734e-02 7.067988955148801766e-02
8.250000000000000000e+01 6.105086364797157605e-02 1.741505333277034925e-02 -1.741522737700170256e-02 4.854377782936846603e-02 -9.730083065018706179e-03 3.075658895140014060e-02 7.017561521437010175e-02
8.500000000000000000e+01 6.056477087021319011e-02 1.711485565762981345e-02 -1.735101874086273505e-02 4.811695637362266992e-02 -9.551782014410701779e-03 3.063464518111808782e-02 6.965818621247697739e-02
8.750000000000000000e+01 6.009806781646618440e-02 1.676490316980117426e-02 -1.728358063463655836e-02 4.765577715012912080e-02 -9.375469535202912361e-03 3.050160730278913060e-02 6.912772613469221616e-02
9.000000000000000000e+01 5.966713145459313222e-02 1.640645963570149315e-02 -1.721605982370112350e-02 4.720868901158621622e-02 -9.200837697947213817e-03 3.036518590386209568e-02 6.862050318502072033e-02
9.250000000000000000e+01 5.923102196306546247e-02 1.603974318375572805e-02 -1.714690567972263283e-02 4.675349887913662905e-02 -9.026389629459887973e-03 3.023116245623281781e-02 6.810784164921744599e-02
9.500000000000000000e+01 5.878164859964203626e-02 1.565415411706629067e-02 -1.707278524752444543e-02 4.628000966650227394e-02 -8.852682551290434049e-03 3.010255964223786801e-02 6.758210895419108910e-02
9.750000000000000000e+01 5.836138336032071355e-02 1.527900564368139813e-02 -1.699689261603966675e-02 4.580616489018517201e-02 -8.681273583633819860e-03 2.997977702750189224e-02 6.707366263900389758e-02
1.000000000000000000e+02 5.794345602200971779e-02 1.493130217897763352e-02 -1.691881727530333487e-02 4.535139508359888744e-02 -8.510654962210885063e-03 2.986599665621794686e-02 6.658042388091327257e-02
1.025000000000000000e+02 5.747343959825595983e-02 1.459878328104301758e-02 -1.683812728804449585e-02 4.493727147075825962e-02 -8.341098693225678165e-03 2.976273933248813758e-02 6.608672520075117851e-02
1.050000000000000000e+02 5.696407304918941344e-02 1.426407573284688493e-02 -1.675701742579052342e-02 4.454226492457043218e-02 -8.174510385722472475e-03 2.966236038095284439e-02 6.558434917735635195e-02
1.075000000000000000e+02 5.644752527664664149e-02 1.393362767786738080e-02 -1.667479337318041044e-02 4.414660044343457490e-02 -8.009348260366342537e-03 2.955357733433532433e-02 6.507385152720827903e-02
1.100000000000000000e+02 5.592649449918198068e-02 1.362710962933088611e-02 -1.659248275131242414e-02 4.376489725024355903e-02 -7.844430955032724237e-03 2.943203789018756372e-02 6.456171481980654825e-02
1.125000000000000000e+02 5.539712587694301665e-02 1.334930909391239366e-02 -1.651203206708488913e-02 4.342408981577265681e-02 -7.681073394833589502e-03 2.930168726693193129e-02 6.406145147982381105e-02
1.150000000000000000e+02 5.488666842896152559e-02 1.307889010728381131e-02 -1.643012696290859637e-02 4.308976447188272996e-02 -7.520067079777899635e-03 2.916729962272204824e-02 6.357186626178315536e-02
1.175000000000000000e+02 5.443143112099752684e-02 1.280664256640044046e-02 -1.634582150520480504e-02 4.275975536855264325e-02 -7.362162561641114045e-03 2.902898490060242670e-02 6.311008569507629840e-02
1.200000000000000000e+02 5.399759898928690321e-02 1.253829641577356574e-02 -1.625910421409363163e-02 4.244867223412519125e-02 -7.207546041511480456e-03 2.888697912902926657e-02 6.266662517622068052e-02
1.225000000000000000e+02 5.354092328958913460e-02 1.227701972403701970e-02 -1.617172692545981727e-02 4.211732147056237302e-02 -7.054998314500984975e-03 2.873964490139548078e-02 6.219894483077349073e-02
1.250000000000000000e+02 5.308789007976377067e-02 1.205749463851177143e-02 -1.608236856995698058e-02 4.175199764931811913e-02 -6.905270944940583924e-03 2.859031309450936476e-02 6.171510041179562728e-02
1.275000000000000000e+02 5.265505403763336145e-02 1.186507851491313756e-02 -1.598915295804845260e-02 4.135444155363081353e-02 -6.757509884016965618e-03 2.844567010802569532e-02 6.122758284964493342e-02
1.300000000000000000e+02 5.223164732986521064e-02 1.165758750227366587e-02 -1.589415525523862546e-02 4.094302263801339464e-02 -6.609696426870145976e-03 2.830728433660547813e-02 6.074097715224203997e-02
