# f, Suu, Svv, Sww
6.666666666666667095e-03 5.817067828168158705e-01 1.247378878774283995e-01 7.253927743938899664e-02
6.969696969696969474e-03 5.982175911247044064e-01 1.194203590196228348e-01 6.715363503373755760e-02
7.272727272727272721e-03 6.872426194060827775e-01 1.234033737570325862e-01 8.929089698735928615e-02
7.575757575757575968e-03 7.043624338331918588e-01 1.378710803602087309e-01 6.487768446642679099e-02
7.878787878787879215e-03 5.860146732207254239e-01 1.636017306551577066e-01 7.427303508148724864e-02
8.181818181818182462e-03 4.836338912282202029e-01 1.531426842731769267e-01 7.593541296655212380e-02
8.484848484848485708e-03 6.664500739035256194e-01 1.382892080179234651e-01 7.958889275849018174e-02
8.787878787878787221e-03 6.513677018126090568e-01 1.709225152051459529e-01 7.913486059827067043e-02
9.090909090909090468e-03 5.452004435912972680e-01 1.350104042749200872e-01 7.421656060498189877e-02
9.393939393939393714e-03 6.622864052094304954e-01 1.574319500641657710e-01 8.606610865209723960e-02
9.696969696969696961e-03 6.459956428857274169e-01 1.320539384874288569e-01 7.787530950642100602e-02
1.000000000000000021e-02 5.573392689636025299e-01 1.795721921975660940e-01 8.700976785546761516e-02
1.030303030303030346e-02 6.111142341456643479e-01 1.490823020046988523e-01 8.078504001299909032e-02
1.060606060606060670e-02 6.560973076248335367e-01 1.644979782175621796e-01 7.583005558567294802e-02
1.090909090909090995e-02 4.898930238691421857e-01 1.540211372882102636e-01 7.097402273199610034e-02
1.121212121212121146e-02 6.275940710650192988e-01 1.512863519056337480e-01 7.470232151031371004e-02
1.151515151515151471e-02 4.894052020350685428e-01 1.432928666915041227e-01 6.946490615948226754e-02
1.181818181818181795e-02 5.520058787955998136e-01 1.247531676692501812e-01 7.962445983133366323e-02
1.212121212121212120e-02 6.328435973640806900e-01 1.583370032336307021e-01 9.490356181752374054e-02
1.242424242424242445e-02 5.317774289618202310e-01 1.518341396105868657e-01 8.051432264409756623e-02
1.272727272727272770e-02 6.243924757738829046e-01 1.604772632580968028e-01 8.209263873861562255e-02
1.303030303030303094e-02 7.301984908785129624e-01 1.847890472758308977e-01 8.153234591561402123e-02
1.333333333333333419e-02 4.629734412417161882e-01 1.528403710761752632e-01 7.448697691246441988e-02
1.363636363636363570e-02 5.183365581785378540e-01 1.626788396743240606e-01 7.411128159782429115e-02
1.393939393939393895e-02 5.861967568739525625e-01 1.467716764160263421e-01 8.500419425915198279e-02
1.424242424242424220e-02 4.949315552585131783e-01 1.900312023860784849e-01 7.991278058954659480e-02
1.454545454545454544e-02 5.784911497816349613e-01 1.955133833349810280e-01 7.599915220834324581e-02
1.484848484848484869e-02 5.447364718266961559e-01 1.454016975146599500e-01 7.122110753693788876e-02
1.515151515151515194e-02 4.627630985256736551e-01 1.631301264859827127e-01 8.561415173586466032e-02
1.545454545454545518e-02 5.492292806063650001e-01 1.493544428912839672e-01 8.208035721639167503e-02
1.575757575757575843e-02 6.796199163548704014e-01 1.756034022828141805e-01 9.358507950097623429e-02
1.606060606060605994e-02 5.614799500411296052e-01 1.889861460705831997e-01 8.152590726917158248e-02
1.636363636363636492e-02 4.421866840416470712e-01 1.946239218644802982e-01 6.664274499906043536e-02
1.666666666666666644e-02 5.231604146101886954e-01 1.863806456385644350e-01 6.938373618987123126e-02
1.696969696969697142e-02 4.499498247961761233e-01 1.721897406824110799e-01 8.192856449480918901e-02
1.727272727272727293e-02 5.666999009679040133e-01 1.617748104329720937e-01 9.163299544848396705e-02
1.757575757575757444e-02 4.441228242977894869e-01 1.535481549673067547e-01 7.177017520343340062e-02
1.787878787878787942e-02 5.485771203915902339e-01 1.924019304826536936e-01 9.135557603303536001e-02
1.818181818181818094e-02 5.057186447400532359e-01 1.986461043248030078e-01 8.686716256730139807e-02
1.848484848484848592e-02 4.783876912295007555e-01 1.964115489376400958e-01 7.808760925136810915e-02
1.878787878787878743e-02 5.101633418067069714e-01 1.755223883890811298e-01 8.329704897033891886e-02
1.909090909090909241e-02 4.899798082154409040e-01 1.619105944882074655e-01 7.767360706195201858e-02
1.939393939393939392e-02 4.856239009608732671e-01 1.644566227187492513e-01 8.718670551555907089e-02
1.969696969696969543e-02 5.333236689430761457e-01 1.831620906560554873e-01 7.121174219922685178e-02
2.000000000000000042e-02 5.294623978280266208e-01 2.208520049401637153e-01 7.946631894946554198e-02
2.030303030303030193e-02 4.680671858445695221e-01 1.648064875254235673e-01 7.846585401187887443e-02
2.060606060606060691e-02 4.527426106245271975e-01 2.313897020784102809e-01 7.609191932679704173e-02
2.090909090909090842e-02 5.171117655494419374e-01 1.761936679604786393e-01 8.667835901228664042e-02
2.121212121212121340e-02 4.642974996043923164e-01 1.740375338062728205e-01 8.191705200771746964e-02
2.151515151515151492e-02 4.244465225260530827e-01 1.609125692189299628e-01 8.563567842852902456e-02
2.181818181818181990e-02 4.368585871565191514e-01 1.999825501747316825e-01 8.108826666535368100e-02
2.212121212121212141e-02 4.015298441364938964e-01 2.072662588702989805e-01 7.597846591540263761e-02
2.242424242424242292e-02 5.570521212601372563e-01 1.842220203582623506e-01 7.694941848875418156e-02
2.272727272727272790e-02 3.983213169047458702e-01 1.950929012417053354e-01 8.970128670662072534e-02
2.303030303030302942e-02 5.072532581022612952e-01 1.813627347841514637e-01 9.794551105064712437e-02
2.333333333333333440e-02 4.447212323148217461e-01 1.825444628682471315e-01 9.162020232558938659e-02
2.363636363636363591e-02 4.479884925906860715e-01 1.768499353671736940e-01 8.718416085701484464e-02
2.393939393939394089e-02 4.764818465977824213e-01 1.671877162806982842e-01 9.491813023461133370e-02
2.424242424242424240e-02 5.457003963926203571e-01 2.161799861363666031e-01 9.251340687887026071e-02
2.454545454545454392e-02 4.081563686766054300e-01 2.339953030318697447e-01 9.845596042123157254e-02
2.484848484848484890e-02 4.045710194831642625e-01 2.162299851422960772e-01 7.386511078868208957e-02
2.515151515151515041e-02 4.339777320776675995e-01 1.709160908021034875e-01 9.205817202527814824e-02
2.545454545454545539e-02 4.250738768687735702e-01 2.166946265869138522e-01 9.346398484526062533e-02
2.575757575757575690e-02 4.420931177513960364e-01 2.035438889144265129e-01 7.891915765308395170e-02
2.606060606060606188e-02 4.088461848372532126e-01 1.808456160014792757e-01 8.614999601278049146e-02
2.636363636363636340e-02 5.177637349415518120e-01 2.012599402474366528e-01 8.232707233578316630e-02
2.666666666666666838e-02 4.944230847665479489e-01 2.265864462225555265e-01 8.224919308430499176e-02
2.696969696969696989e-02 4.441297498149239242e-01 2.095641614856907919e-01 8.508231867601122322e-02
2.727272727272727140e-02 3.545520233131349008e-01 2.153959866362571418e-01 8.878175373794575109e-02
2.757575757575757638e-02 4.281467621781298583e-01 1.739036115771353253e-01 9.012958570523108004e-02
2.787878787878787790e-02 3.540415639079052545e-01 1.753301259383627242e-01 8.298189801030231294e-02
2.818181818181818288e-02 3.828409680894941380e-01 1.830877198168258391e-01 9.139930662313251741e-02
2.848484848484848439e-02 3.903754015768310381e-01 1.828011358067407610e-01 9.408777024363718100e-02
2.878787878787878937e-02 3.303800957211356915e-01 1.680356109474413495e-01 8.435423568253615223e-02
2.909090909090909088e-02 3.868942009589543818e-01 1.918696819928868980e-01 8.734496320037193895e-02
2.939393939393939240e-02 3.907354149855173375e-01 2.182143267689027610e-01 9.311071328383721535e-02
2.969696969696969738e-02 3.727789260277727945e-01 2.146936471812774250e-01 1.005679477691583390e-01
2.999999999999999889e-02 3.279321521010526430e-01 1.842992278737167477e-01 8.326319206641823178e-02
3.030303030303030387e-02 4.680020363122221472e-01 1.970767360348501807e-01 9.770290702872615196e-02
3.060606060606060538e-02 3.843321588339245753e-01 1.974675155050194530e-01 8.024581198553709660e-02
3.090909090909091037e-02 4.032753185688809361e-01 2.101683676828479119e-01 9.207593373644626378e-02
3.121212121212121188e-02 4.144752495465754971e-01 1.636491936572119776e-01 9.066530290137941872e-02
3.151515151515151686e-02 3.717748586006492384e-01 1.656077144522729028e-01 9.834185018303889803e-02
3.181818181818181490e-02 3.380560910994683810e-01 2.226922886837404136e-01 8.097487448533163823e-02
3.212121212121211988e-02 4.233933988875485110e-01 2.394867225970628288e-01 9.974338827263866392e-02
3.242424242424242486e-02 3.739854023780222469e-01 1.876632899070729832e-01 8.558974513006400997e-02
3.272727272727272985e-02 3.752114885059464333e-01 1.870063131549118685e-01 9.795394561534290223e-02
3.303030303030302789e-02 4.163802447764351489e-01 2.382947348740395155e-01 1.013803342673742225e-01
3.333333333333333287e-02 4.166245256134774033e-01 2.123214514839469325e-01 1.037218510197591842e-01
3.363636363636363785e-02 4.218539420784594429e-01 2.032777247262708697e-01 9.241743301627738938e-02
3.393939393939394283e-02 3.430214209093650490e-01 2.019336311706200204e-01 8.816123069408011992e-02
3.424242424242424088e-02 2.998252296048022902e-01 1.685453165799147834e-01 8.645418723752958112e-02
3.454545454545454586e-02 2.970091862623223666e-01 2.161302768338659308e-01 9.744191784231778786e-02
3.484848484848485084e-02 3.328021481892152744e-01 2.093588184395988039e-01 9.383068476002409675e-02
3.515151515151514888e-02 3.580529140269516075e-01 1.832076128170293250e-01 9.829577625469911040e-02
3.545454545454545386e-02 2.892372388089511914e-01 1.816153305826221365e-01 8.105871847853086953e-02
3.575757575757575885e-02 2.646389727010270421e-01 1.964226740536494931e-01 9.012424043574576715e-02
3.606060606060606383e-02 3.355853669965251362e-01 1.918641443900629961e-01 8.897541272342353313e-02
3.636363636363636187e-02 3.540903913796792923e-01 2.018760779816936302e-01 9.126963444408540960e-02
3.666666666666666685e-02 3.437787339732195635e-01 1.796122018175391188e-01 8.393311451555290903e-02
3.696969696969697183e-02 2.772402141843829382e-01 2.221433049740852428e-01 8.513667746492570298e-02
3.727272727272726988e-02 2.849166094320481069e-01 1.696081352176027901e-01 8.351939085673612539e-02
3.757575757575757486e-02 3.320241946326253357e-01 1.661778772080220457e-01 8.978810302127199217e-02
3.787878787878787984e-02 2.801900722889476003e-01 2.175335463827007265e-01 9.147454615853539694e-02
3.818181818181818482e-02 2.809925374470424453e-01 1.931686735607730243e-01 9.245184000301816252e-02
3.848484848484848286e-02 2.864016507440378945e-01 1.984377401555066645e-01 8.756165189758746692e-02
3.878787878787878785e-02 2.679891293533557817e-01 2.298494842839068908e-01 9.913647294954913702e-02
3.909090909090909283e-02 3.060661908482459892e-01 2.282730179762142153e-01 8.712301271890841858e-02
3.939393939393939087e-02 3.067249758807422122e-01 2.190015826398746257e-01 8.272565717991220424e-02
3.969696969696969585e-02 2.580794167374189096e-01 1.776137365636763221e-01 7.640555800420473220e-02
4.000000000000000083e-02 3.286735200066756568e-01 1.771332512122586467e-01 8.303483490107256559e-02
4.030303030303030581e-02 3.133142540932666309e-01 2.134446590348943185e-01 8.239484841765219725e-02
4.060606060606060386e-02 2.476262948833979904e-01 1.587367364424506766e-01 8.195143895325079919e-02
4.090909090909090884e-02 2.921703802348463719e-01 1.935936564436527563e-01 8.541954088097933329e-02
4.121212121212121382e-02 2.933167613754906755e-01 2.004914468377518855e-01 7.984322433868469571e-02
4.151515151515151186e-02 2.855758155296494460e-01 1.963563207936006583e-01 8.824910734615698527e-02
4.181818181818181684e-02 2.492303133349484390e-01 1.788435551199309137e-01 7.982986245306403217e-02
4.212121212121212183e-02 2.600019004599768979e-01 2.089554243456755722e-01 8.939163247207468355e-02
4.242424242424242681e-02 2.502429206585819466e-01 2.223757878397600307e-01 9.028154838606999855e-02
4.272727272727272485e-02 2.831957979332122566e-01 2.102868794676025777e-01 8.896692338708860059e-02
4.303030303030302983e-02 2.835730062783628491e-01 1.802393184753083022e-01 8.185787756624021694e-02
4.333333333333333481e-02 2.654404015058537403e-01 1.726084979377947581e-01 7.494801573205560341e-02
4.363636363636363980e-02 2.743545737691270858e-01 1.589653221482292267e-01 8.575458655010063935e-02
4.393939393939393784e-02 2.509519664108993964e-01 1.740773514767396946e-01 8.303090590152609196e-02
4.424242424242424282e-02 2.624666182152713967e-01 1.723749241430444501e-01 8.193458740122677719e-02
4.454545454545454780e-02 2.360253982571096643e-01 2.101336107100104378e-01 7.127852609003713924e-02
4.484848484848484584e-02 2.505367043526545157e-01 1.780890574870851450e-01 9.524639446441532376e-02
4.515151515151515083e-02 2.543143672527959920e-01 1.946336420297704595e-01 9.632394824388992860e-02
4.545454545454545581e-02 2.440072510070029066e-01 1.652403260354188830e-01 9.054670180639214083e-02
4.575757575757576079e-02 2.156801818051247155e-01 1.805021400181564539e-01 9.367074589963350628e-02
4.606060606060605883e-02 2.189180827401975005e-01 1.794358551590591322e-01 9.068008458673827710e-02
4.636363636363636381e-02 2.635534717005754146e-01 1.751467063884316611e-01 8.944866278454505215e-02
4.666666666666666879e-02 2.343986481482396300e-01 1.613154920044775342e-01 9.404329060602195645e-02
4.696969696969696684e-02 2.123601506979340692e-01 1.832388014978343360e-01 9.330467298995165359e-02
4.727272727272727182e-02 2.121680094993313725e-01 1.760668215110163803e-01 8.395185522041546944e-02
4.757575757575757680e-02 2.559320877909928571e-01 1.822667750009130949e-01 9.816478474019468825e-02
4.787878787878788178e-02 2.515691456316007102e-01 1.873939488533064579e-01 9.041975138876073848e-02
4.818181818181817982e-02 1.993123938844747756e-01 1.997485043222695933e-01 7.117929255168092828e-02
4.848484848484848481e-02 2.098073292307964244e-01 2.111893850747053047e-01 9.649418318962155183e-02
4.878787878787878979e-02 2.099713579273020658e-01 1.724343772848258849e-01 8.700814165682974055e-02
4.909090909090908783e-02 2.487600542939589210e-01 1.690020816839264972e-01 8.560536303145760417e-02
4.939393939393939281e-02 2.186138664927845254e-01 1.810075576589280366e-01 9.061675469083305123e-02
4.969696969696969779e-02 2.112065497051217877e-01 1.517597091402538845e-01 8.909432049865681491e-02
5.000000000000000278e-02 2.167249464434860551e-01 1.618264000917150058e-01 8.989544136723814916e-02
5.030303030303030082e-02 2.419047914735731053e-01 1.685055020870813436e-01 9.083457258347513164e-02
5.060606060606060580e-02 2.280736682942489102e-01 1.794373931926673549e-01 8.244826288357946786e-02
5.090909090909091078e-02 2.279708934640908291e-01 1.873311806224661757e-01 7.914484501183410847e-02
5.121212121212120882e-02 2.342641632435792376e-01 1.524418367719401479e-01 9.040916692832687285e-02
5.151515151515151381e-02 2.104441240663582069e-01 1.492477481823174523e-01 7.966261750038926281e-02
5.181818181818181879e-02 1.877311417708417418e-01 1.604492016332764726e-01 7.671888824202904855e-02
5.212121212121212377e-02 2.217959182598069623e-01 1.956604227426698150e-01 8.055344265994400510e-02
5.242424242424242181e-02 2.240777571218912079e-01 1.672667941101960709e-01 9.107575254222274874e-02
5.272727272727272679e-02 1.715816832269507486e-01 1.942094601616308203e-01 7.841429968918495197e-02
5.303030303030303177e-02 1.937323237785421592e-01 1.772821859776642639e-01 8.651262362179784615e-02
5.333333333333333676e-02 2.094128366763085003e-01 1.484194673741974502e-01 9.346419739225593493e-02
5.363636363636363480e-02 1.939383001693129327e-01 1.682683580405553991e-01 8.178740834692316275e-02
5.393939393939393978e-02 2.060690008556466390e-01 1.772908778865872614e-01 7.751115227153403120e-02
5.424242424242424476e-02 1.778287460965940203e-01 1.843341928605488622e-01 8.956058948710422796e-02
5.454545454545454281e-02 1.857496140638782156e-01 1.926422084049626560e-01 7.828288696048663065e-02
5.484848484848484779e-02 2.091673109311197876e-01 1.744776365260040096e-01 6.550072958037803095e-02
5.515151515151515277e-02 2.009209432192841371e-01 1.754191791315306004e-01 7.608049916785873668e-02
5.545454545454545775e-02 1.958690689360383097e-01 1.658357900065545176e-01 9.515386518237763103e-02
5.575757575757575579e-02 2.005018839355890981e-01 1.491923336804116262e-01 1.029033424299836547e-01
5.606060606060606077e-02 2.304456440155219499e-01 1.547475516600684275e-01 8.594180284953455151e-02
5.636363636363636576e-02 2.007389458140947103e-01 1.515542101609858583e-01 9.005904522598430495e-02
5.666666666666666380e-02 1.852557696811870658e-01 1.585171773964413888e-01 7.763272743410820631e-02
5.696969696969696878e-02 1.633143836459755860e-01 1.446821103363015726e-01 9.842297638254883518e-02
5.727272727272727376e-02 1.741570138544089874e-01 1.658508300035936023e-01 9.468485819020572292e-02
5.757575757575757874e-02 1.465115429120268375e-01 1.502956539874688024e-01 7.596969618720052220e-02
5.787878787878787679e-02 1.808253285269575128e-01 1.689138637894316286e-01 8.188123746293414496e-02
5.818181818181818177e-02 1.680348510437457143e-01 1.662455883781198684e-01 7.522419628468271502e-02
5.848484848484848675e-02 1.718105072477786321e-01 1.629349396466562572e-01 7.491650569730232134e-02
5.878787878787878479e-02 2.021261943627738755e-01 1.686288303173696101e-01 8.321901150594546159e-02
5.909090909090908977e-02 1.663554656785945496e-01 1.506177935796643719e-01 6.925299452862773708e-02
5.939393939393939476e-02 1.529912070121296763e-01 1.670703183850232865e-01 9.085548124982306684e-02
5.969696969696969974e-02 1.785634555619706187e-01 1.555716078791269941e-01 8.314684744101286107e-02
5.999999999999999778e-02 1.891207288567605949e-01 1.803702994021061101e-01 7.770634191372202682e-02
6.030303030303030276e-02 1.942105284566933432e-01 1.631387500534656199e-01 8.216978584092549109e-02
6.060606060606060774e-02 1.681984486179922689e-01 1.572406769301646634e-01 8.132717396413728650e-02
6.090909090909090579e-02 1.547810512392535920e-01 1.854566061653698805e-01 8.565656507780812501e-02
6.121212121212121077e-02 1.753598408185307322e-01 1.611044860959615910e-01 9.876426840523613859e-02
6.151515151515151575e-02 1.733317901529841665e-01 1.642809879961200925e-01 7.647343588262783820e-02
6.181818181818182073e-02 1.725957038168843549e-01 1.732130653627401706e-01 8.351312132946442368e-02
6.212121212121211877e-02 1.636997106719288164e-01 1.400461919786883114e-01 8.005502071798151209e-02
6.242424242424242375e-02 1.413053890611472019e-01 1.375289720177685082e-01 7.389385030398924747e-02
6.272727272727272874e-02 1.575294548764372415e-01 1.297487205490041873e-01 8.621652493686365881e-02
6.303030303030303372e-02 1.409037727119678285e-01 1.570543958591043843e-01 7.611837427117656985e-02
6.333333333333333870e-02 1.685637232273984598e-01 1.560522264232237499e-01 7.330833980186096666e-02
6.363636363636362980e-02 1.591118812609255972e-01 1.678194480108784470e-01 8.418134229930661350e-02
6.393939393939393478e-02 1.500550358387015837e-01 1.465619196200450280e-01 8.242369060664202218e-02
6.424242424242423977e-02 1.500136714611378375e-01 1.513700613133820427e-01 8.489676473146741398e-02
6.454545454545454475e-02 1.588084610148675080e-01 1.609554838476657812e-01 7.902078467192540090e-02
6.484848484848484973e-02 1.388587615667390418e-01 1.483260192069421890e-01 7.554257475644150788e-02
6.515151515151515471e-02 1.381016577646158039e-01 1.579952364785139896e-01 6.958111763256877302e-02
6.545454545454545969e-02 1.445498393755955124e-01 1.348145982339222781e-01 7.073257211181456505e-02
6.575757575757575080e-02 1.477543922330593895e-01 1.304474595478415933e-01 7.947506247806762625e-02
6.606060606060605578e-02 1.507656172129881178e-01 1.409142206943096720e-01 6.557195695634547572e-02
6.636363636363636076e-02 1.214764176883950247e-01 1.505628033463027871e-01 7.414780402106110890e-02
6.666666666666666574e-02 1.462751159625682584e-01 1.356680498168185423e-01 8.151305907360698044e-02
6.696969696969697072e-02 1.164810643212366437e-01 1.430197596345107180e-01 7.492916307923375152e-02
6.727272727272727570e-02 1.480165045590697837e-01 1.245481392098484186e-01 7.268536922039540993e-02
6.757575757575758069e-02 1.311332917510516227e-01 1.316007451225550129e-01 7.672671515404283493e-02
6.787878787878788567e-02 1.523522196528908634e-01 1.542006222004795868e-01 8.520013713424827440e-02
6.818181818181817677e-02 1.419113442352540611e-01 1.406087215168012328e-01 7.919513523615079320e-02
6.848484848484848175e-02 1.293535405878931954e-01 1.353263217682340036e-01 7.725684053777447102e-02
6.878787878787878673e-02 1.254628169800256210e-01 1.373143941797738410e-01 7.777938786401891735e-02
6.909090909090909172e-02 1.356571398637141934e-01 1.399441010950420450e-01 7.271306024632055720e-02
6.939393939393939670e-02 1.372316431851753338e-01 1.639055942936101518e-01 7.674768481717862689e-02
6.969696969696970168e-02 1.319969437875882223e-01 1.400437554489968317e-01 6.774042119036464971e-02
7.000000000000000666e-02 1.211940113541195713e-01 1.356719059598645027e-01 7.076895184835825525e-02
7.030303030303029777e-02 1.380075742249921578e-01 1.250258744573117253e-01 7.148354903144106542e-02
7.060606060606060275e-02 1.322764652946741004e-01 1.318446771948939555e-01 7.308521375962268030e-02
7.090909090909090773e-02 1.262112778168567595e-01 1.465263586990483424e-01 6.988217307035084203e-02
7.121212121212121271e-02 1.234697400561229758e-01 1.393707530866130362e-01 6.805793456524006357e-02
7.151515151515151769e-02 1.219762518527426481e-01 1.476817742956388901e-01 5.739512786710617570e-02
7.181818181818182267e-02 1.103599390068964459e-01 1.178436819036858263e-01 6.964943511141519217e-02
7.212121212121212765e-02 1.202865381425590185e-01 1.244901405330372662e-01 8.117768674774941684e-02
7.242424242424241876e-02 9.926161636113131626e-02 1.469069342864298133e-01 6.169025931654301131e-02
7.272727272727272374e-02 1.156769291112692000e-01 1.304359235495347602e-01 6.898247894437342653e-02
7.303030303030302872e-02 1.193111069068961139e-01 1.333773247159193154e-01 6.803043215182819070e-02
7.333333333333333370e-02 1.283852650113247451e-01 1.211716555272816104e-01 8.790046077252737511e-02
7.363636363636363869e-02 1.081875539668674530e-01 1.163983499481939521e-01 6.572959959447989553e-02
7.393939393939394367e-02 1.205235105479350449e-01 1.293090850088484400e-01 7.949434968829588444e-02
7.424242424242424865e-02 1.305202284722697670e-01 1.164139672616825300e-01 7.649584324401614843e-02
7.454545454545453975e-02 1.146010660447286944e-01 1.266685750396317478e-01 7.278974184093502109e-02
7.484848484848484473e-02 1.138091207488217127e-01 1.504312234480588151e-01 6.671606086629161547e-02
7.515151515151514972e-02 1.104691938092913356e-01 1.424899780492037416e-01 7.619451018942952070e-02
7.545454545454545470e-02 1.119151058067474752e-01 1.303093863019063881e-01 6.738323068700592666e-02
7.575757575757575968e-02 1.173710530701628230e-01 1.189746994303787359e-01 6.948680666262575800e-02
7.606060606060606466e-02 1.226294685275649693e-01 1.203382331834212393e-01 7.225502343464536292e-02
7.636363636363636964e-02 1.084485694706258802e-01 1.288878988589378105e-01 7.167347397296754130e-02
7.666666666666666075e-02 9.558860293470161640e-02 1.199481987836185509e-01 6.344311415352837935e-02
7.696969696969696573e-02 8.843047590299761562e-02 1.273712985693458422e-01 6.747302087922106562e-02
7.727272727272727071e-02 1.008825934477182024e-01 1.387503479045175681e-01 7.094111720287467338e-02
7.757575757575757569e-02 1.236631496122592294e-01 1.227788449808343701e-01 7.080446475676761831e-02
7.787878787878788067e-02 1.252922927018814137e-01 1.425830387618757800e-01 6.913898749330066318e-02
7.818181818181818565e-02 9.280438014398359470e-02 1.113125605413311098e-01 7.431265497549188748e-02
7.848484848484849064e-02 1.016573134018228797e-01 1.278784511450677119e-01 6.810240371969343565e-02
7.878787878787878174e-02 9.943034111575158041e-02 1.318893371215063004e-01 5.955797905897949884e-02
7.909090909090908672e-02 1.146658987641711730e-01 1.272249796336429317e-01 6.488290929213094693e-02
7.939393939393939170e-02 9.066414930265073724e-02 1.077965772701516556e-01 7.518080364961016171e-02
7.969696969696969668e-02 1.084741304787873034e-01 1.277814165886027031e-01 7.444906744353496642e-02
8.000000000000000167e-02 9.970084178803208241e-02 1.142396012693350366e-01 6.535561295741164345e-02
8.030303030303030665e-02 9.979709630605626547e-02 1.031520516767383822e-01 6.606234245312506137e-02
8.060606060606061163e-02 9.499968904864777852e-02 1.176206279733573168e-01 6.501394835062618283e-02
8.090909090909090273e-02 8.622298401942833646e-02 1.128626619064103664e-01 6.978650815415698982e-02
8.121212121212120771e-02 8.464393394469066356e-02 1.126240997942351274e-01 8.077482979464231660e-02
8.151515151515151270e-02 9.994872281699057615e-02 1.168731234720961354e-01 6.445956472217923006e-02
8.181818181818181768e-02 1.097640451064813560e-01 1.082036305646644075e-01 6.504280957568422949e-02
8.212121212121212266e-02 1.078343893103034246e-01 1.288213143495793855e-01 6.412265959692980966e-02
8.242424242424242764e-02 7.978893936720631019e-02 1.127959610168873805e-01 5.976684035611271040e-02
8.272727272727273262e-02 9.862933825119116205e-02 1.109175489441637519e-01 7.075065254196000186e-02
8.303030303030302373e-02 8.330454416240351545e-02 1.068754034873093672e-01 5.695590418924766085e-02
8.333333333333332871e-02 8.446738450780727492e-02 1.247840651052324473e-01 6.708882081637131123e-02
8.363636363636363369e-02 9.180982679406111957e-02 1.191309181134068418e-01 6.179652622817811969e-02
8.393939393939393867e-02 1.010576517228463089e-01 1.183477624655087379e-01 6.813296538562126081e-02
8.424242424242424365e-02 8.472942787114848273e-02 1.092423145254699246e-01 7.426845611594638796e-02
8.454545454545454863e-02 8.696193583252938286e-02 1.085254484802389841e-01 6.185686455982600251e-02
8.484848484848485362e-02 8.889289639421978084e-02 1.034795180446921176e-01 8.099781984412285363e-02
8.515151515151514472e-02 7.968584433101782993e-02 1.209939131297112502e-01 5.873010249455019177e-02
8.545454545454544970e-02 7.859397949138281769e-02 1.037985646521353555e-01 6.637426438141393048e-02
8.575757575757575468e-02 8.813545327742616786e-02 8.522679509944265652e-02 6.083106434037778565e-02
8.606060606060605966e-02 8.182827780096382786e-02 9.801724365538050376e-02 6.171251670817875373e-02
8.636363636363636465e-02 8.236811856672562882e-02 9.786907836099423275e-02 6.044557225510199111e-02
8.666666666666666963e-02 8.393713343662860538e-02 1.093807183162392449e-01 6.730117741176827595e-02
8.696969696969697461e-02 7.350127236115990004e-02 1.332064114223558415e-01 6.232170393298309963e-02
8.727272727272727959e-02 7.420216051235245525e-02 1.050630260672902883e-01 6.284674220357572283e-02
8.757575757575757069e-02 7.363815237763825239e-02 9.023917672009713897e-02 5.886727279731970852e-02
8.787878787878787568e-02 9.060744109093088472e-02 1.168146191019092672e-01 5.991913232042579696e-02
