# Xi, RijLong, Xi, RijLat
2.434906829129328685e+02 -9.785349150105756427e-03 2.434906829129328685e+02 -5.251233778012233747e-03
2.471799356843409896e+02 -7.799726816149762237e-03 2.471799356843410180e+02 -8.372825733057514402e-03
2.508691884557490539e+02 -5.759390478662787007e-03 2.508691884557490823e+02 -1.176298824506385315e-02
2.545584412271571182e+02 -4.392142044949561355e-03 2.545584412271571182e+02 -1.540347240692436538e-02
2.582476939985651825e+02 -4.330578589269219215e-03 2.582476939985652393e+02 -1.828608295794946839e-02
2.619369467699733036e+02 -5.607514167280069212e-03 2.619369467699733036e+02 -1.679726390491025068e-02
2.656261995413813679e+02 -6.659378586506749069e-03 2.656261995413813679e+02 -1.089648864201038514e-02
2.693154523127894322e+02 -6.307934306293414527e-03 2.693154523127893754e+02 -4.056408664171052419e-03
2.730047050841974965e+02 -4.639037238598545804e-03 2.730047050841974965e+02 1.319618993043727160e-03
2.766939578556055608e+02 -2.622714774803800927e-03 2.766939578556055608e+02 3.466163335667746172e-03
2.803832106270136251e+02 -1.456290345350580873e-03 2.803832106270136251e+02 3.404187823262986787e-03
2.840724633984216894e+02 -1.710488550782524432e-03 2.840724633984217462e+02 3.786794350981688168e-03
2.877617161698297537e+02 -2.572097002938394505e-03 2.877617161698298105e+02 4.018796873039636938e-03
2.914509689412378179e+02 -2.679645342073686681e-03 2.914509689412378748e+02 3.656707186559452274e-03
2.951402217126459391e+02 -1.599595612082895749e-03 2.951402217126459391e+02 2.806709485258324522e-03
2.988294744840540034e+02 -2.958453354235888988e-04 2.988294744840540034e+02 8.207203124959193755e-04
3.025187272554620677e+02 -2.229032705884577718e-04 3.025187272554620677e+02 1.261328860196424754e-05
3.062079800268701320e+02 -7.604516579554597422e-04 3.062079800268701888e+02 1.507035971644176027e-03
3.098972327982781962e+02 -6.071839359899086977e-04 3.098972327982782531e+02 3.860946120987510891e-03
3.135864855696863174e+02 -3.351355654486994420e-04 3.135864855696863174e+02 5.190060625212194328e-03
3.172757383410943817e+02 -1.083786097173087279e-03 3.172757383410943817e+02 5.907722870971476165e-03
3.209649911125024460e+02 -2.749710101904679401e-03 3.209649911125024460e+02 6.666215832320096166e-03
3.246542438839105102e+02 -3.562348088824809390e-03 3.246542438839105671e+02 6.256618276518489778e-03
3.283434966553185745e+02 -2.764293100651693275e-03 3.283434966553185745e+02 4.537626968806044402e-03
3.320327494267266957e+02 -2.164701798933119092e-03 3.320327494267266957e+02 4.659883110119906330e-03
3.357220021981347600e+02 -2.116927947432773079e-03 3.357220021981347600e+02 6.274841891065483304e-03
3.394112549695428243e+02 -2.308950881095581196e-03 3.394112549695428243e+02 6.205484867857044735e-03
3.431005077409508885e+02 -3.566856081251971490e-03 3.431005077409508885e+02 3.210960224349971009e-03
3.467897605123590097e+02 -5.051857239858082924e-03 3.467897605123590097e+02 -1.963561022880663028e-03
3.504790132837670740e+02 -6.156853103188492798e-03 3.504790132837670740e+02 -6.467710231998044686e-03
3.541682660551750814e+02 -6.508029382526659898e-03 3.541682660551751383e+02 -7.329413343006142487e-03
3.578575188265832026e+02 -5.804707425689669374e-03 3.578575188265832026e+02 -5.500155017649711181e-03
3.615467715979912668e+02 -5.253118528185391455e-03 3.615467715979912668e+02 -3.015381005080735883e-03
3.652360243693992743e+02 -5.597376283352816298e-03 3.652360243693993311e+02 6.827353403362054676e-04
3.689252771408074523e+02 -6.172127878347481895e-03 3.689252771408074523e+02 4.889405870648397441e-03
3.726145299122155166e+02 -6.312173878855697334e-03 3.726145299122155166e+02 7.693135632495317656e-03
3.763037826836235240e+02 -5.088910393211949421e-03 3.763037826836235809e+02 8.618892259436468362e-03
3.799930354550316451e+02 -2.560446816811501759e-03 3.799930354550316451e+02 6.688711291595636488e-03
3.836822882264396526e+02 -1.835738463198915537e-04 3.836822882264397094e+02 2.048748866771512613e-03
3.873715409978477737e+02 1.598549762843526302e-03 3.873715409978477737e+02 -1.413233571276199807e-03
3.910607937692558949e+02 3.108783660818842300e-03 3.910607937692558949e+02 -2.340283493255306251e-03
3.947500465406639023e+02 4.112910962419054177e-03 3.947500465406639591e+02 -1.328498958811256308e-03
3.984392993120720234e+02 4.554351725021298959e-03 3.984392993120720234e+02 6.263805792728087060e-04
4.021285520834800309e+02 4.729498093907702309e-03 4.021285520834800877e+02 1.211351648433405762e-03
