,u,v,w,hvelmag,theta,mueff,u'theta'_r,v'theta'_r,w'theta'_r,u'u'_r,u'v'_r,u'w'_r,v'v'_r,v'w'_r,w'w'_r,u'u'u'_r,v'v'v'_r,w'w'w'_r,z
249,7.8084477613727215,4.076272064293861,-1.0598809128766511e-08,8.81287059133397,300.0810030251309,0.0,9.94498780575347e-06,3.5504660545587346e-07,1.4754312133928778e-07,6.543615381745777e-06,1.8353831646261556e-07,6.886303085917217e-07,2.535715351738166e-06,-3.222360830713579e-08,3.910403589561689e-06,1.4632223694362053e-09,8.597615443670626e-11,3.146627666096363e-10,649.7395833333333
250,7.808485093645629,4.0762009528410275,-8.812973973887816e-09,8.81287112864715,300.2068519198871,0.0,7.750720454047385e-06,4.324259644170653e-07,3.4964809925179865e-07,4.592278023186678e-06,1.6386241030703205e-07,6.610013954139068e-07,1.605784231326979e-06,-2.1693123171920352e-08,3.963723029957617e-06,5.457128224096292e-10,-9.030375801180456e-11,3.296832732888351e-10,652.34375
251,7.80848233987504,4.076183910911109,-5.6203981748343835e-09,8.812860932162005,300.3959580327043,0.0,-1.0894423969230452e-05,-3.708643533755311e-07,4.799516678245458e-07,4.815963922437529e-06,1.9937042770202237e-07,6.110919061873971e-07,1.6200246112071959e-06,3.7361060106407805e-09,3.983538581661642e-06,-7.720063589809421e-10,-2.1773350668583256e-10,3.3999119834049976e-10,654.9479166666666
252,7.808481174318511,4.076180846683338,-2.3733874326172517e-09,8.812858533547251,300.6037001060149,0.0,-3.485687465433826e-05,-1.425223718564987e-06,5.138660139643939e-07,7.776195464925788e-06,2.967036832124441e-07,5.514499184500461e-07,1.8903281900886781e-06,3.257779639036342e-08,3.959132682101502e-06,-1.9256397139742824e-09,1.5655359745787783e-10,3.4573329980210063e-10,657.5520833333333
253,7.808493518512505,4.076179384891993,-2.0123963933459452e-09,8.812868838812932,300.81116389678175,0.0,-5.5142324014792964e-05,-2.2462985374665187e-06,4.967352090264645e-07,1.3126276994120514e-05,4.749675833649108e-07,4.923945037936379e-07,2.238697588390839e-06,5.868042202924569e-08,3.88929440429833e-06,-2.385257991507271e-09,-1.1047178419314282e-10,3.461364902295989e-10,660.15625
254,7.808498546233226,4.076182738080608,4.192989085779561e-09,8.81287491316876,301.0075479352729,0.0,-6.615179358629847e-05,-2.5197504384841013e-06,4.4303717317376393e-07,2.027444898324726e-05,7.00693920243445e-07,4.3815648845951047e-07,2.611482019210418e-06,7.960078815053588e-08,3.7784997851225566e-06,-3.1304451400016175e-09,-2.9851482497219554e-11,3.405510349736378e-10,662.7604166666666
255,7.808475728853166,4.076183308459312,1.1587956246838945e-08,8.812855028514061,301.19434183596815,0.0,-0.00010681720536411169,-3.67826875862041e-06,5.441890225487259e-07,2.972682307669123e-05,9.327900624896599e-07,3.828385710475661e-07,2.8550592417597803e-06,1.0342965918642299e-07,3.6300442539787875e-06,-4.732944472758437e-09,-2.498973537146811e-10,3.315206554316526e-10,665.3645833333333
256,7.808509229031079,4.076184295762221,2.565173801014471e-08,8.812885429967046,301.47210002226893,0.0,-0.00012819788227025155,-4.1388433365878414e-06,5.584221742357568e-07,4.272791216339063e-05,1.2081936756296595e-06,3.2155681758112275e-07,3.251024625483495e-06,1.247139728957383e-07,3.444829858578176e-06,-6.502808812680551e-09,-2.3902652456649295e-11,3.189775268592636e-10,667.96875
257,7.808520586006673,4.076189950092609,2.8953972217700636e-08,8.812898160654852,301.6591529683911,0.0,-0.00010777366366009689,-3.3043829837131516e-06,3.826672173191376e-07,5.598200377421597e-05,1.4912968564307445e-06,2.6661132055566113e-07,3.7276661392591396e-06,1.3913103391374737e-07,3.2291275369443973e-06,-9.667723016954716e-09,5.171633853939778e-11,3.0423763128953003e-10,670.5729166666666
258,7.8085304625511425,4.076193858881985,3.2442782793646596e-08,8.812908876105153,301.8551449911033,0.0,-0.0001257163367867124,-3.6231892661051758e-06,3.927612201319633e-07,6.858374321462315e-05,1.7286698256101907e-06,2.2536210947078748e-07,3.9156783707316685e-06,1.4751152193882658e-07,2.9938967962237294e-06,-1.4031694460670791e-08,3.313816235417958e-11,2.8782554073957677e-10,673.1770833333333
259,7.808538661060335,4.076197309733174,3.478420858436314e-08,8.812917919397474,302.06211315684124,0.0,-0.00013412386214235955,-3.659745156973954e-06,3.620395169268755e-07,8.270403884615217e-05,1.9968776478604633e-06,1.8642234094100325e-07,4.173539347870169e-06,1.5284024996039363e-07,2.7468407281697425e-06,-2.2348761011737323e-08,2.294371094963205e-10,2.7059913394984753e-10,675.78125
260,7.808549925034917,4.076201889114379,3.641073479622934e-08,8.812930187858742,302.27065639522385,0.0,-0.0001347417268231379,-3.4953651408702435e-06,3.1572387974820444e-07,9.733509740532623e-05,2.263886648995674e-06,1.533167045744439e-07,4.437366281139867e-06,1.5390723529270003e-07,2.4938408971281037e-06,-3.188257801751866e-08,4.142569743611371e-10,2.522837986173666e-10,678.3854166666666
261,7.808561355831907,4.076206615470015,3.7682966547053876e-08,8.812942662865495,302.47909521821936,0.0,-0.0001313932205711426,-3.245774497613179e-06,2.6988192877220916e-07,0.00011184334986374439,2.5295683637560434e-06,1.27911208576343e-07,4.6842005177701444e-06,1.5040317675521543e-07,2.242127161022432e-06,-4.2772976213757494e-08,4.464781259296247e-10,2.323569309491901e-10,680.9895833333333
262,7.80857221045064,4.076211283946738,3.868934949939557e-08,8.812954586199051,302.68740765217,0.0,-0.00012441481567502014,-2.922198749052561e-06,2.2892658403135972e-07,0.0001257562792420026,2.7856349998079086e-06,1.0957605265887585e-07,4.905879018589103e-06,1.419211283636998e-07,1.9992994841198737e-06,-5.514034075249227e-08,4.624951160625316e-10,2.1105159275597985e-10,683.59375
263,7.808582486503748,4.076215636036528,3.95514069918842e-08,8.812965834572031,302.8957789800104,0.0,-0.00011383779206574409,-2.5398129280367406e-06,1.9249385042570668e-07,0.00013873976829343975,3.0389767387433707e-06,9.64270560350167e-08,5.067820648874031e-06,1.2865822820398887e-07,1.7726290121650376e-06,-6.806779097049036e-08,5.296389566325736e-10,1.8909422094186483e-10,686.1979166666666
