z Tu Tv Tw
7.750000000000000000e+01 -4.031790045761504091e-07 5.707647643717168952e-07 -1.387402731517433741e-04
8.000000000000000000e+01 -3.949554565195302175e-07 5.685499971091209596e-07 -1.306659991985720237e-04
8.250000000000000000e+01 -3.947725645632398165e-07 5.590123297322120251e-07 -1.231098883042322175e-04
8.500000000000000000e+01 -3.917081650566638761e-07 5.421677473894042037e-07 -1.161143417242029913e-04
8.750000000000000000e+01 -3.728274246518477671e-07 5.128095439631827445e-07 -1.096831624669306017e-04
9.000000000000000000e+01 -3.480532735155934127e-07 4.883652073112233594e-07 -1.037377261229739634e-04
9.250000000000000000e+01 -3.388842511591571628e-07 4.815620104554911379e-07 -9.808409591580361116e-05
9.500000000000000000e+01 -3.401828066767255190e-07 4.675987838635028783e-07 -9.267697971721876120e-05
9.750000000000000000e+01 -3.340270293309151822e-07 4.458249609363996851e-07 -8.777589910815808926e-05
1.000000000000000000e+02 -3.218777500636576611e-07 4.350310427254888211e-07 -8.324191465523727630e-05
1.025000000000000000e+02 -3.048489955518922451e-07 4.294786400749671224e-07 -7.888337334981519885e-05
1.050000000000000000e+02 -2.816400734960095497e-07 4.175224479317265325e-07 -7.475602379170374217e-05
1.075000000000000000e+02 -2.655243509503884517e-07 4.122498023033985977e-07 -7.076598556300570900e-05
1.100000000000000000e+02 -2.475836341819210755e-07 4.045050461210508445e-07 -6.690854410522920548e-05
1.125000000000000000e+02 -2.293023318228997416e-07 3.899458592162938149e-07 -6.336869071750281354e-05
1.150000000000000000e+02 -2.096438604290927987e-07 3.744814258578977163e-07 -6.005334472521438674e-05
1.175000000000000000e+02 -1.964535889448281498e-07 3.591592064163169844e-07 -5.690078745112484867e-05
1.200000000000000000e+02 -1.874005790667137772e-07 3.487409856033317325e-07 -5.388984104041156831e-05
1.225000000000000000e+02 -1.847997015471422701e-07 3.335738471329754052e-07 -5.079520224627588306e-05
1.250000000000000000e+02 -1.837499808920213498e-07 3.219866926913866771e-07 -4.767886452015943300e-05
1.275000000000000000e+02 -1.815250110268932359e-07 3.114016259888549172e-07 -4.476021948667705485e-05
1.300000000000000000e+02 -1.745649306643449996e-07 2.937722509244324609e-07 -4.214282789315118712e-05
1.325000000000000000e+02 -1.661004903152403206e-07 2.726252913213353864e-07 -3.984140066180784243e-05
1.350000000000000000e+02 -1.525190660799376411e-07 2.605032993431118044e-07 -3.779041233296105137e-05
1.375000000000000000e+02 -1.345471156522368767e-07 2.466092269387142127e-07 -3.583136400467400103e-05
1.400000000000000000e+02 -1.203499125485742584e-07 2.356387825584944427e-07 -3.395623624320817413e-05
1.425000000000000000e+02 -1.075577984012661203e-07 2.295711438221362674e-07 -3.206080659235817967e-05
1.450000000000000000e+02 -1.018494679202457910e-07 2.233260901234242211e-07 -3.013696857489867165e-05
1.475000000000000000e+02 -9.907148122662691949e-08 2.147782589547759902e-07 -2.829670055847878640e-05
1.500000000000000000e+02 -9.647171945929720166e-08 2.055641252045334201e-07 -2.660522303126542967e-05
1.525000000000000000e+02 -9.113339363055470774e-08 1.971149023833230302e-07 -2.512186309582299377e-05
1.550000000000000000e+02 -8.468893023309959823e-08 1.889731048626911595e-07 -2.378206603394103120e-05
1.575000000000000000e+02 -7.659085744639305821e-08 1.789117339451528652e-07 -2.256440984899544630e-05
1.600000000000000000e+02 -6.681929533504792791e-08 1.714654652692095697e-07 -2.149216551902908943e-05
1.625000000000000000e+02 -6.302485716196555817e-08 1.691702090145884377e-07 -2.051261135168007778e-05
1.650000000000000000e+02 -6.423757320134588125e-08 1.729711251992023475e-07 -1.958275525525534226e-05
1.675000000000000000e+02 -6.463521260751717357e-08 1.772247488529445353e-07 -1.868023450064363545e-05
