# z, veer
5.475000000000000000e+02 2.416879131722782859e+02
5.500000000000000000e+02 2.418795405734213659e+02
5.525000000000000000e+02 2.416849073087585111e+02
5.550000000000000000e+02 2.418826000297871701e+02
5.575000000000000000e+02 2.416818455713280969e+02
5.600000000000000000e+02 2.418857085831210441e+02
5.625000000000000000e+02 2.416787270787507396e+02
5.650000000000000000e+02 2.418888680211027236e+02
5.675000000000000000e+02 2.416755506164119538e+02
5.700000000000000000e+02 2.418920804904390991e+02
5.725000000000000000e+02 2.416723147053226342e+02
5.750000000000000000e+02 2.418953485050110430e+02
5.775000000000000000e+02 2.416690176554818663e+02
5.800000000000000000e+02 2.418986749399037137e+02
5.825000000000000000e+02 2.416656576205035947e+02
5.850000000000000000e+02 2.419020629874903250e+02
5.875000000000000000e+02 2.416622326272340899e+02
5.900000000000000000e+02 2.419055160602239027e+02
5.925000000000000000e+02 2.416587406165213281e+02
5.950000000000000000e+02 2.419090376470301180e+02
5.975000000000000000e+02 2.416551794755029050e+02
6.000000000000000000e+02 2.419126311225923587e+02
6.025000000000000000e+02 2.416515470966668317e+02
6.050000000000000000e+02 2.419162995791044466e+02
6.075000000000000000e+02 2.416478414572739837e+02
6.100000000000000000e+02 2.419200457414670780e+02
6.125000000000000000e+02 2.416440607145048318e+02
6.150000000000000000e+02 2.419238720111914915e+02
6.175000000000000000e+02 2.416402032925174694e+02
6.200000000000000000e+02 2.419277806932817896e+02
6.225000000000000000e+02 2.416362679366586690e+02
6.250000000000000000e+02 2.419317743484915866e+02
6.275000000000000000e+02 2.416322536582239024e+02
6.300000000000000000e+02 2.419358563475644814e+02
6.325000000000000000e+02 2.416281593899406630e+02
6.350000000000000000e+02 2.419400314410445390e+02
6.375000000000000000e+02 2.416239838209295385e+02
6.400000000000000000e+02 2.419443059960725009e+02
6.425000000000000000e+02 2.416197273467414846e+02
6.450000000000000000e+02 2.419486878820515869e+02
6.475000000000000000e+02 2.416154861503700033e+02
6.500000000000000000e+02 2.419549059031493528e+02
6.525000000000000000e+02 2.416237083330535427e+02
6.550000000000000000e+02 2.419334476796781814e+02
6.575000000000000000e+02 2.416411752130035495e+02
6.600000000000000000e+02 2.419160200216956014e+02
6.625000000000000000e+02 2.416588858336891974e+02
6.650000000000000000e+02 2.418984606095229424e+02
6.675000000000000000e+02 2.416764289683648599e+02
6.700000000000000000e+02 2.418809453159489067e+02
6.725000000000000000e+02 2.416939321940411673e+02
6.750000000000000000e+02 2.418634591453882763e+02
6.775000000000000000e+02 2.417113875103480041e+02
6.800000000000000000e+02 2.418460167980521192e+02
6.825000000000000000e+02 2.417288048765775557e+02
6.850000000000000000e+02 2.418286076347165761e+02
6.875000000000000000e+02 2.417462090335698122e+02
6.900000000000000000e+02 2.418112198634413232e+02
6.925000000000000000e+02 2.417636055539660731e+02
6.950000000000000000e+02 2.417938414475088678e+02
6.975000000000000000e+02 2.417809919483765668e+02
7.000000000000000000e+02 2.417764586336183754e+02
7.025000000000000000e+02 2.417983729231905272e+02
7.050000000000000000e+02 2.417590615571422745e+02
7.075000000000000000e+02 2.418157621645519271e+02
7.100000000000000000e+02 2.417416472408577590e+02
7.125000000000000000e+02 2.418331794947538071e+02
7.150000000000000000e+02 2.417242107391462298e+02
7.175000000000000000e+02 2.418506370837281736e+02
7.200000000000000000e+02 2.417067365415599056e+02
7.225000000000000000e+02 2.418681375342733588e+02
7.250000000000000000e+02 2.416892061699382168e+02
7.275000000000000000e+02 2.418856837811090941e+02
7.300000000000000000e+02 2.416716116337783262e+02
7.325000000000000000e+02 2.419032874571412606e+02
7.350000000000000000e+02 2.416539489135521137e+02
7.375000000000000000e+02 2.419209681458081604e+02
7.400000000000000000e+02 2.416362064326313828e+02
7.425000000000000000e+02 2.419387647268974035e+02
7.450000000000000000e+02 2.416185689808680763e+02
7.475000000000000000e+02 2.419565139610330391e+02
7.500000000000000000e+02 2.415972230510502072e+02
7.525000000000000000e+02 2.419653047243132846e+02
7.550000000000000000e+02 2.416023730901479212e+02
7.575000000000000000e+02 2.419622865105978349e+02
7.600000000000000000e+02 2.416055306289671591e+02
7.625000000000000000e+02 2.419591527563569002e+02
7.650000000000000000e+02 2.416085901475117055e+02
7.675000000000000000e+02 2.419561272054001506e+02
7.700000000000000000e+02 2.416115546328005053e+02
7.725000000000000000e+02 2.419532048656077166e+02
7.750000000000000000e+02 2.416144198565258705e+02
7.775000000000000000e+02 2.419503850615316765e+02
7.800000000000000000e+02 2.416171846158678989e+02
7.825000000000000000e+02 2.419476666034035190e+02
7.850000000000000000e+02 2.416198489891505403e+02
7.875000000000000000e+02 2.419450484116771349e+02
7.900000000000000000e+02 2.416224138424670116e+02
7.925000000000000000e+02 2.419425293133055845e+02
7.950000000000000000e+02 2.416248804308632714e+02
7.975000000000000000e+02 2.419401079739629381e+02
8.000000000000000000e+02 2.416272501498898748e+02
8.025000000000000000e+02 2.419377829992829447e+02
8.050000000000000000e+02 2.416295243541389937e+02
8.075000000000000000e+02 2.419355530572130704e+02
8.100000000000000000e+02 2.416317042760884419e+02
8.125000000000000000e+02 2.419334169545623467e+02
8.150000000000000000e+02 2.416337910017062711e+02
8.175000000000000000e+02 2.419313736496121408e+02
8.200000000000000000e+02 2.416357854914213306e+02
8.225000000000000000e+02 2.419294222354759540e+02
8.250000000000000000e+02 2.416376886062480196e+02
8.275000000000000000e+02 2.419275619117250358e+02
8.300000000000000000e+02 2.416395011297395286e+02
8.325000000000000000e+02 2.419257919498536751e+02
8.350000000000000000e+02 2.416412237847651738e+02
8.375000000000000000e+02 2.419241116682437394e+02
8.400000000000000000e+02 2.416428572421091872e+02
8.425000000000000000e+02 2.419225204216280076e+02
8.450000000000000000e+02 2.416444021306261334e+02
8.475000000000000000e+02 2.419210175984762827e+02
8.500000000000000000e+02 2.416458590370832553e+02
8.525000000000000000e+02 2.419196026135526552e+02
8.550000000000000000e+02 2.416472285105899971e+02
