z Tu Tv Tw
1.650000000000000000e+02 8.279706692318768678e-04 5.893760716901397659e-06 -3.001666364862882476e-04
1.675000000000000000e+02 7.958933372576666634e-04 -3.381539299857649746e-06 -2.866200210942942430e-04
1.700000000000000000e+02 7.579886652483082844e-04 -1.226293839545178322e-05 -2.738681944388836418e-04
1.725000000000000000e+02 7.220447622098845374e-04 -1.909141476152171845e-05 -2.618967862401716702e-04
1.750000000000000000e+02 6.898646469437835858e-04 -2.363736070025197557e-05 -2.507412867042674949e-04
1.775000000000000000e+02 6.593135690776421275e-04 -2.518400351218588119e-05 -2.396480428386462791e-04
1.800000000000000000e+02 6.305159156533705119e-04 -2.597271191560821590e-05 -2.292661476983778575e-04
1.825000000000000000e+02 6.032219949419527494e-04 -2.488389416164409252e-05 -2.194278890519365199e-04
1.850000000000000000e+02 5.791306963571173343e-04 -2.510041162605602857e-05 -2.100966097498404650e-04
1.875000000000000000e+02 5.563607209532506507e-04 -2.934068208431881553e-05 -2.012383623366354271e-04
1.900000000000000000e+02 5.328408209209442060e-04 -3.331375344678235876e-05 -1.927134671568728468e-04
1.925000000000000000e+02 5.087114991280714633e-04 -3.690675012919655341e-05 -1.846714055256778921e-04
1.950000000000000000e+02 4.852102650689971586e-04 -3.881292808439411307e-05 -1.766992354614702239e-04
1.975000000000000000e+02 4.606714256580744424e-04 -3.961241909231603286e-05 -1.691812156681709494e-04
2.000000000000000000e+02 4.375193698637076778e-04 -3.974026648113522238e-05 -1.622219320809000019e-04
2.025000000000000000e+02 4.163024471065568692e-04 -4.020176083083697508e-05 -1.554021031904702615e-04
2.050000000000000000e+02 3.953728161931280662e-04 -4.158377539188223062e-05 -1.488699648667075144e-04
2.075000000000000000e+02 3.766206149949084423e-04 -4.075056749660461444e-05 -1.425667762526368256e-04
2.100000000000000000e+02 3.592724514879023470e-04 -3.757568904119352630e-05 -1.365240239222568987e-04
2.125000000000000000e+02 3.424657955605084434e-04 -3.440614085271818349e-05 -1.305432663261106878e-04
2.150000000000000000e+02 3.278685536495118012e-04 -3.079141183134197505e-05 -1.247583826565232083e-04
2.175000000000000000e+02 3.137423276157619311e-04 -2.903424977322401884e-05 -1.192952802914133182e-04
2.200000000000000000e+02 2.977042739877788433e-04 -2.889099863015189877e-05 -1.138289783871519165e-04
2.225000000000000000e+02 2.803593501615864571e-04 -2.907209380749691184e-05 -1.084566424105474938e-04
2.250000000000000000e+02 2.640064811456568515e-04 -2.868029189256730995e-05 -1.032374669270518067e-04
2.275000000000000000e+02 2.491967854888684788e-04 -2.760794832059900765e-05 -9.826416380329206315e-05
2.300000000000000000e+02 2.343795565695699998e-04 -2.744695950658524326e-05 -9.353979866439616022e-05
2.325000000000000000e+02 2.200756328404850082e-04 -2.744065087467788641e-05 -8.894370694957395959e-05
2.350000000000000000e+02 2.059653272479295034e-04 -2.766589597576967174e-05 -8.459444217574068074e-05
2.375000000000000000e+02 1.921534494539400774e-04 -2.739882063223149117e-05 -8.032496286110558340e-05
2.400000000000000000e+02 1.790166965373259675e-04 -2.621437864141853256e-05 -7.621796035579149183e-05
2.425000000000000000e+02 1.673053169863237708e-04 -2.456777666354810084e-05 -7.225502214136119176e-05
2.450000000000000000e+02 1.570545124637305807e-04 -2.373651159850851243e-05 -6.847082709416237826e-05
2.475000000000000000e+02 1.485842337751478121e-04 -2.344436044292024266e-05 -6.488248342064245806e-05
2.500000000000000000e+02 1.418803031315292267e-04 -2.303795442884393088e-05 -6.148414742987663901e-05
2.525000000000000000e+02 1.366837184976361626e-04 -2.215140745564667815e-05 -5.823127220408603875e-05
2.550000000000000000e+02 1.320463831409483596e-04 -2.079139126669815672e-05 -5.513508808801298504e-05
2.575000000000000000e+02 1.274164017240536954e-04 -1.963371943004403822e-05 -5.213362234295760802e-05
2.600000000000000000e+02 1.219461023559460940e-04 -1.915307861958126461e-05 -4.924065256945814952e-05
2.625000000000000000e+02 1.160958855048306810e-04 -1.906145553110718535e-05 -4.642698269830761447e-05
2.650000000000000000e+02 1.109727816544932413e-04 -1.876179581587393921e-05 -4.367641207377542480e-05
2.675000000000000000e+02 1.060870957812539973e-04 -1.885800662859082880e-05 -4.100664056559806899e-05
2.700000000000000000e+02 1.010199729294072353e-04 -1.950154424587253611e-05 -3.838337200085172810e-05
2.725000000000000000e+02 9.591908632352215685e-05 -1.986989833843608879e-05 -3.587543856396433752e-05
2.750000000000000000e+02 9.113957234442296364e-05 -1.915828783738788841e-05 -3.345985424894865707e-05
2.775000000000000000e+02 8.639657641022040755e-05 -1.799745651405828653e-05 -3.118818304706036534e-05
2.800000000000000000e+02 8.189320646258693248e-05 -1.663379323010758684e-05 -2.902689582812171141e-05
2.825000000000000000e+02 7.706915091658856937e-05 -1.559470522317951588e-05 -2.694451270901498862e-05
2.850000000000000000e+02 7.153368402418891514e-05 -1.521227275571845883e-05 -2.495137585722030868e-05
2.875000000000000000e+02 6.636603036816950780e-05 -1.520011820828131017e-05 -2.306618340566287545e-05
2.900000000000000000e+02 6.209092148651507376e-05 -1.484021547690872452e-05 -2.132490729749075676e-05
2.925000000000000000e+02 5.859449057466008622e-05 -1.409578255066890130e-05 -1.969151528895383854e-05
2.950000000000000000e+02 5.500796512822034773e-05 -1.322117589020308561e-05 -1.816544849268532833e-05
2.975000000000000000e+02 5.115132078143460334e-05 -1.226931553964050189e-05 -1.672506549533163802e-05
3.000000000000000000e+02 4.704060731282879392e-05 -1.141906809757529151e-05 -1.537596751699355879e-05
3.025000000000000000e+02 4.283522370221817289e-05 -1.068540203191332647e-05 -1.408872274453953100e-05
3.050000000000000000e+02 3.906414170284051244e-05 -9.906265448591967130e-06 -1.286995911619422629e-05
3.075000000000000000e+02 3.601915165686477553e-05 -8.885962213616949328e-06 -1.172513581305015110e-05
3.100000000000000000e+02 3.318913236818161837e-05 -7.726447098502831586e-06 -1.066070891743132729e-05
3.125000000000000000e+02 3.026218162843861016e-05 -6.644748856194837350e-06 -9.642101714876196767e-06
3.150000000000000000e+02 2.736821269870688296e-05 -5.864889129611583424e-06 -8.687670034303695394e-06
3.175000000000000000e+02 2.479119182465865272e-05 -5.167848631754168285e-06 -7.784039713723256754e-06
3.200000000000000000e+02 2.238839727783670252e-05 -4.456621926181015121e-06 -6.947326824914189385e-06
3.225000000000000000e+02 1.990627404695715017e-05 -3.718811492535678510e-06 -6.156025326557595629e-06
3.250000000000000000e+02 1.739499054513089392e-05 -3.011983612907442889e-06 -5.408556871730532159e-06
3.275000000000000000e+02 1.500553906356572026e-05 -2.357818178722936884e-06 -4.710396398193933801e-06
3.300000000000000000e+02 1.287438734134411779e-05 -1.740287703421472643e-06 -4.077553383348802791e-06
3.325000000000000000e+02 1.097542110010181238e-05 -1.266514226836079548e-06 -3.506473867248234417e-06
3.350000000000000000e+02 9.347096371391217743e-06 -8.952227580834914992e-07 -3.014592085955457284e-06
3.375000000000000000e+02 7.961930542251139333e-06 -6.454438006016971150e-07 -2.586362164648634850e-06
3.400000000000000000e+02 6.840701451289987520e-06 -5.047639231975153957e-07 -2.231503872190705028e-06
