# z, u, v, w, u_mag
4.750000000000000000e+01 4.210119658337052151e+00 3.915502319714855517e+00 2.268517361725144892e-05 5.749457883463720442e+00
5.000000000000000000e+01 4.265792118681416945e+00 3.938272969992689276e+00 -1.502928064025606770e-05 5.805770955368926067e+00
5.250000000000000000e+01 4.320658687419621558e+00 3.959592067649218450e+00 1.574531899110562735e-05 5.860585366293471488e+00
5.500000000000000000e+01 4.374842537958586242e+00 3.979329128828043682e+00 -9.961895159384444732e-06 5.913907975913264892e+00
5.750000000000000000e+01 4.428395929267719744e+00 3.997430626579540736e+00 1.059727596301096262e-05 5.965747406719740908e+00
6.000000000000000000e+01 4.481192577227513851e+00 4.014024091905752378e+00 -6.992759765613964888e-06 6.016101422403687060e+00
6.250000000000000000e+01 4.532970195588526430e+00 4.029215228694732254e+00 8.774303075158812151e-06 6.064849062698627336e+00
6.500000000000000000e+01 4.584003736842527488e+00 4.043042839628420815e+00 -2.941228158585748451e-06 6.112224281099765122e+00
6.750000000000000000e+01 4.634250350828699183e+00 4.055459405717983579e+00 3.051697879789396986e-06 6.158167528217440179e+00
7.000000000000000000e+01 4.684015351715250297e+00 4.066804831218948202e+00 -1.049085529023428468e-06 6.203136412358753127e+00
7.250000000000000000e+01 4.733621867876891542e+00 4.077428373056158684e+00 1.643667127658779353e-06 6.247607392070055887e+00
7.500000000000000000e+01 4.783039723753106820e+00 4.087318089577313351e+00 1.311633117836739833e-06 6.291552921528026587e+00
7.750000000000000000e+01 4.831577929068806121e+00 4.096283585103384972e+00 -5.868801858504649736e-07 6.334325891067856595e+00
8.000000000000000000e+01 4.879043885502441391e+00 4.104421051362579398e+00 2.532499561634156940e-06 6.375840446837850450e+00
8.250000000000000000e+01 4.925812050765388861e+00 4.111966690422721449e+00 2.051827861688498337e-07 6.416532897337281049e+00
8.500000000000000000e+01 4.972095611844268070e+00 4.118759801464094039e+00 1.558412584063689777e-06 6.456463201744435665e+00
8.750000000000000000e+01 5.017595813279532635e+00 4.124343899785941403e+00 -1.040875951739107149e-06 6.495112035149423590e+00
9.000000000000000000e+01 5.062035558873220431e+00 4.129043900925825739e+00 1.923873795262999743e-06 6.532473309174203990e+00
9.250000000000000000e+01 5.105338788000812755e+00 4.133124104467428950e+00 -2.352141770106458918e-07 6.568652754042898501e+00
9.500000000000000000e+01 5.148151690848217221e+00 4.136805087752298604e+00 1.939094747900763102e-06 6.604288164975876008e+00
9.750000000000000000e+01 5.190221198591540741e+00 4.140037513342814002e+00 -8.594785845058208546e-08 6.639149546605707108e+00
1.000000000000000000e+02 5.231856906050836642e+00 4.142852556455935975e+00 -4.692527792606186630e-07 6.673496384199630427e+00
1.025000000000000000e+02 5.273185347075417972e+00 4.144842929868850057e+00 -2.049225193634151617e-07 6.707175755703344677e+00
1.050000000000000000e+02 5.313887148518311676e+00 4.146113149507590911e+00 3.343885556297639318e-06 6.740003774162074635e+00
1.075000000000000000e+02 5.353916655699708649e+00 4.146826356287129478e+00 -1.272836646542791488e-06 6.772044919031324106e+00
1.100000000000000000e+02 5.393470734853039517e+00 4.147458895173268267e+00 4.174430866170135623e-07 6.803744693539597321e+00
1.125000000000000000e+02 5.432409389292817359e+00 4.148072433625745958e+00 -1.897667605484497942e-07 6.835025726907149490e+00
1.150000000000000000e+02 5.470591689780736289e+00 4.148494405406184526e+00 1.756289308093931709e-06 6.865666702366751473e+00
1.175000000000000000e+02 5.507924056647789612e+00 4.148154072876520715e+00 -7.048194628950594654e-08 6.895245436249641813e+00
1.200000000000000000e+02 5.544765618908441773e+00 4.147135199274821993e+00 1.630283163439155345e-06 6.924099662027979996e+00
1.225000000000000000e+02 5.580606622314610021e+00 4.145511022038611770e+00 -1.494772407259381003e-06 6.951865354483466319e+00
1.250000000000000000e+02 5.615232695686775521e+00 4.143126643029735767e+00 2.359461351426823406e-06 6.978276048344474347e+00
1.275000000000000000e+02 5.649012564868494124e+00 4.140332934276587551e+00 -1.841076804708942615e-06 7.003834647155862569e+00
1.300000000000000000e+02 5.682520658336366992e+00 4.137735381600273321e+00 2.706113714925523470e-06 7.029359509981949472e+00
1.325000000000000000e+02 5.715754924980058327e+00 4.135003884982149103e+00 -2.514736096084442730e-06 7.054651762578900254e+00
1.350000000000000000e+02 5.748419846909661679e+00 4.131787634189096892e+00 3.294761724892471451e-06 7.079265483819185967e+00
1.375000000000000000e+02 5.780552028844039292e+00 4.128793103893194427e+00 -2.354159174184925265e-06 7.103640915258489841e+00
1.400000000000000000e+02 5.811911338766615920e+00 4.125763638710058245e+00 2.495604031706893243e-06 7.127428639572075397e+00
1.425000000000000000e+02 5.841974167037426113e+00 4.122376818460375958e+00 -8.642592040603995461e-07 7.150010685426481771e+00
1.450000000000000000e+02 5.871079739020607313e+00 4.119123803173839526e+00 1.682428644849958297e-06 7.171942429203849834e+00
1.475000000000000000e+02 5.898906233640132335e+00 4.115767909869875396e+00 -5.529961484983390678e-07 7.192818657605191568e+00
