# z, TI
2.325000000000000000e+02 9.727967062401301698e-03
2.350000000000000000e+02 9.576900528599283438e-03
2.375000000000000000e+02 9.431834752957364912e-03
2.400000000000000000e+02 9.258318547988560535e-03
2.425000000000000000e+02 9.073087925889037827e-03
2.450000000000000000e+02 8.889144753196203189e-03
2.475000000000000000e+02 8.727796799516098630e-03
2.500000000000000000e+02 8.594917100860195724e-03
2.525000000000000000e+02 8.474200290944564756e-03
2.550000000000000000e+02 8.353844087063152721e-03
2.575000000000000000e+02 8.224073125547426769e-03
2.600000000000000000e+02 8.082830244756067026e-03
2.625000000000000000e+02 7.934516961740901292e-03
2.650000000000000000e+02 7.788794763768393942e-03
2.675000000000000000e+02 7.637313087903624224e-03
2.700000000000000000e+02 7.483728095413907065e-03
2.725000000000000000e+02 7.330367898076910541e-03
2.750000000000000000e+02 7.162108177589564945e-03
2.775000000000000000e+02 6.987302700890448900e-03
2.800000000000000000e+02 6.835387883164911922e-03
2.825000000000000000e+02 6.693931592701192132e-03
2.850000000000000000e+02 6.544808235242435823e-03
2.875000000000000000e+02 6.395072277767200643e-03
2.900000000000000000e+02 6.247561231649928840e-03
2.925000000000000000e+02 6.105359805722539342e-03
2.950000000000000000e+02 5.962978011499605810e-03
2.975000000000000000e+02 5.811964817886077633e-03
3.000000000000000000e+02 5.654642343279645683e-03
3.025000000000000000e+02 5.504852161639819767e-03
3.050000000000000000e+02 5.357238599178745959e-03
3.075000000000000000e+02 5.197896095994781161e-03
3.100000000000000000e+02 5.032309914115265688e-03
3.125000000000000000e+02 4.866001420468581834e-03
3.150000000000000000e+02 4.706173336342570242e-03
3.175000000000000000e+02 4.551015332385965374e-03
3.200000000000000000e+02 4.393682129115348070e-03
3.225000000000000000e+02 4.230085833260760486e-03
3.250000000000000000e+02 4.060687875130308822e-03
3.275000000000000000e+02 3.896509314710076399e-03
3.300000000000000000e+02 3.743111782511732849e-03
3.325000000000000000e+02 3.591881443023246887e-03
3.350000000000000000e+02 3.443052791301884526e-03
3.375000000000000000e+02 3.306171088957136472e-03
3.400000000000000000e+02 3.188060629714415534e-03
3.425000000000000000e+02 3.080851853092014900e-03
3.450000000000000000e+02 2.967745741737735834e-03
3.475000000000000000e+02 2.857715095553592637e-03
3.500000000000000000e+02 2.751340010639067007e-03
3.525000000000000000e+02 2.647458026575217824e-03
3.550000000000000000e+02 2.545796631824120710e-03
3.575000000000000000e+02 2.454052476628505730e-03
3.600000000000000000e+02 2.362991912894111483e-03
3.625000000000000000e+02 2.279217935214546912e-03
3.650000000000000000e+02 2.195201299024149549e-03
3.675000000000000000e+02 2.119511203331314163e-03
3.700000000000000000e+02 2.040487936373329685e-03
3.725000000000000000e+02 1.966987007913909014e-03
3.750000000000000000e+02 1.896019011716432385e-03
3.775000000000000000e+02 1.837588099787707202e-03
3.800000000000000000e+02 1.783022795916037713e-03
3.825000000000000000e+02 1.734621193606282908e-03
3.850000000000000000e+02 1.682982438595538978e-03
3.875000000000000000e+02 1.641862889931116221e-03
3.900000000000000000e+02 1.593077919049706598e-03
3.925000000000000000e+02 1.553358927212446922e-03
3.950000000000000000e+02 1.503654011238199709e-03
3.975000000000000000e+02 1.463026776732738324e-03
4.000000000000000000e+02 1.416391172022514206e-03
4.025000000000000000e+02 1.380067812702193098e-03
4.050000000000000000e+02 1.335848628383676847e-03
4.075000000000000000e+02 1.303854649367059380e-03
4.100000000000000000e+02 1.263981534087496843e-03
4.125000000000000000e+02 1.235579948445195315e-03
4.150000000000000000e+02 1.195319082522582977e-03
4.175000000000000000e+02 1.170318405533063346e-03
4.200000000000000000e+02 1.126391610550607492e-03
4.225000000000000000e+02 1.105405727867351086e-03
4.250000000000000000e+02 1.057153529698917453e-03
4.275000000000000000e+02 1.042475909183244055e-03
4.300000000000000000e+02 9.915612373800112254e-04
4.325000000000000000e+02 9.871221516259602678e-04
4.350000000000000000e+02 9.336783177213777048e-04
4.375000000000000000e+02 9.349298166618990550e-04
4.400000000000000000e+02 8.739491121400537032e-04
4.425000000000000000e+02 8.787764459460217044e-04
4.450000000000000000e+02 8.107375725517331974e-04
4.475000000000000000e+02 8.218901338063023350e-04
4.500000000000000000e+02 7.512769713635690559e-04
4.525000000000000000e+02 7.689970637240702879e-04
4.550000000000000000e+02 6.984123158661537968e-04
4.575000000000000000e+02 7.192033104195366114e-04
4.600000000000000000e+02 6.465914343225405685e-04
4.625000000000000000e+02 6.691034815003123800e-04
4.650000000000000000e+02 5.938404921536996227e-04
4.675000000000000000e+02 6.211150333419970153e-04
4.700000000000000000e+02 5.444276113206274713e-04
4.725000000000000000e+02 5.764864554119070476e-04
4.750000000000000000e+02 4.994805113195775617e-04
4.775000000000000000e+02 5.351507923571309413e-04
4.800000000000000000e+02 4.594620748574486358e-04
4.825000000000000000e+02 4.969583502538181714e-04
4.850000000000000000e+02 4.253750188254465988e-04
4.875000000000000000e+02 4.620799785491216212e-04
4.900000000000000000e+02 3.967911806546343891e-04
4.925000000000000000e+02 4.309522311752006897e-04
4.950000000000000000e+02 3.728298917094745746e-04
4.975000000000000000e+02 4.038562863316846711e-04
5.000000000000000000e+02 3.523107496438944246e-04
5.025000000000000000e+02 3.803252852062596391e-04
5.050000000000000000e+02 3.343674911053079696e-04
5.075000000000000000e+02 3.596843791431951183e-04
5.100000000000000000e+02 3.184871003270820932e-04
5.125000000000000000e+02 3.414925223336445878e-04
5.150000000000000000e+02 3.043529997475007435e-04
5.175000000000000000e+02 3.254460406826438458e-04
5.200000000000000000e+02 2.917383748790296650e-04
5.225000000000000000e+02 3.112837065468900943e-04
5.250000000000000000e+02 2.804750831671436097e-04
5.275000000000000000e+02 2.987969504266713822e-04
5.300000000000000000e+02 2.704175081128133359e-04
5.325000000000000000e+02 2.878076119413935582e-04
5.350000000000000000e+02 2.614340763121063781e-04
5.375000000000000000e+02 2.781579973152940562e-04
5.400000000000000000e+02 2.534136722383758264e-04
5.425000000000000000e+02 2.697118493330488849e-04
5.450000000000000000e+02 2.462655791726746780e-04
5.475000000000000000e+02 2.623516941863740428e-04
5.500000000000000000e+02 2.399162845588543561e-04
5.525000000000000000e+02 2.559756050325829278e-04
5.550000000000000000e+02 2.343061810620748547e-04
5.575000000000000000e+02 2.504949379618542677e-04
5.600000000000000000e+02 2.293867543096133222e-04
5.625000000000000000e+02 2.458330921705803476e-04
5.650000000000000000e+02 2.251184181234232361e-04
5.675000000000000000e+02 2.419249328536179433e-04
5.700000000000000000e+02 2.214689346566057744e-04
5.725000000000000000e+02 2.387166703285110243e-04
5.750000000000000000e+02 2.184123604088861886e-04
5.775000000000000000e+02 2.361660679940754868e-04
5.800000000000000000e+02 2.159283428537173643e-04
5.825000000000000000e+02 2.342428593664141957e-04
5.850000000000000000e+02 2.140016789223611333e-04
5.875000000000000000e+02 2.329293561095516695e-04
5.900000000000000000e+02 2.126218547390628082e-04
5.925000000000000000e+02 2.322212073265794458e-04
5.950000000000000000e+02 2.117825602561964292e-04
5.975000000000000000e+02 2.321283390610032432e-04
