# z, uu, uv, uw, vv, vw, ww, tke
5.500000000000000000e+01 5.621019701104553595e-02 2.273302590007504620e-02 -1.189324535153388207e-02 3.835541696116376992e-02 -6.344344224256559528e-03 1.362324454069412799e-02 5.409442925645172040e-02
5.750000000000000000e+01 5.494175041104860935e-02 2.185456298503592881e-02 -1.165429050334351561e-02 3.719228051248179429e-02 -6.048385707701602922e-03 1.341655127182322070e-02 5.277529109767680610e-02
6.000000000000000000e+01 5.373357605372214990e-02 2.096195722349388987e-02 -1.141618990279018309e-02 3.608154838999398650e-02 -5.764739764237503637e-03 1.321418440245020719e-02 5.151465442308317266e-02
6.250000000000000000e+01 5.283768130234036547e-02 2.021130094638326838e-02 -1.117788940848791698e-02 3.511369713050171287e-02 -5.492914023519770983e-03 1.298959468022904164e-02 5.047048655653556259e-02
6.500000000000000000e+01 5.190749054059908690e-02 1.940936971909808934e-02 -1.093868983335048381e-02 3.412831673332027832e-02 -5.233382548479271514e-03 1.276532071407581077e-02 4.940056399399758713e-02
6.750000000000000000e+01 5.075656592505813774e-02 1.850779366407410628e-02 -1.070555342109555039e-02 3.300602533532565747e-02 -4.982161104743572030e-03 1.256395122540417478e-02 4.816327124289398326e-02
7.000000000000000000e+01 4.948994772739934156e-02 1.762688838666485666e-02 -1.046692352718384990e-02 3.193386184989639026e-02 -4.735303764238628713e-03 1.238325076853703105e-02 4.690353017291637450e-02
7.250000000000000000e+01 4.843716262350340057e-02 1.693489705679651972e-02 -1.022800879169483319e-02 3.107968516716734866e-02 -4.496629069540685093e-03 1.220585059601319959e-02 4.586134919334197702e-02
7.500000000000000000e+01 4.748997082742951320e-02 1.630657951750841619e-02 -9.995521122828575702e-03 3.021596458638575733e-02 -4.265735796581953711e-03 1.201612060053632199e-02 4.486102800717579192e-02
7.750000000000000000e+01 4.632854543255154889e-02 1.562196556231324439e-02 -9.767736426656063731e-03 2.931423077246992151e-02 -4.042460641024326826e-03 1.182094248228727704e-02 4.373185934365437372e-02
8.000000000000000000e+01 4.517377716963651840e-02 1.499922386075717810e-02 -9.541624528940593000e-03 2.851795857162140249e-02 -3.833822290880088864e-03 1.161561369567488608e-02 4.265367471846640696e-02
8.250000000000000000e+01 4.405302080902621237e-02 1.435026555348092696e-02 -9.313440329700191714e-03 2.771741750787341460e-02 -3.625628024809852620e-03 1.139488150382443089e-02 4.158265991036202980e-02
8.500000000000000000e+01 4.300210194383285306e-02 1.372054111507958925e-02 -9.093856642633325882e-03 2.698988317346165747e-02 -3.440282019488979676e-03 1.117638366333751146e-02 4.058418439031601099e-02
8.750000000000000000e+01 4.203742071465011582e-02 1.310753532839066711e-02 -8.876989912807258659e-03 2.623668262921517030e-02 -3.263694164652446768e-03 1.096869024053120055e-02 3.962139679219824073e-02
9.000000000000000000e+01 4.104758818810564508e-02 1.246008431784762470e-02 -8.671286338673610261e-03 2.542308347371054558e-02 -3.090943373785766304e-03 1.075220759144448861e-02 3.861143962663034224e-02
9.250000000000000000e+01 4.004952936639093880e-02 1.175330292170161800e-02 -8.458596073788375233e-03 2.456403945587588497e-02 -2.918696077853719269e-03 1.052672155438555933e-02 3.757014518832618721e-02
9.500000000000000000e+01 3.916357298717845770e-02 1.119700263754447138e-02 -8.250136880836912018e-03 2.388464921240704419e-02 -2.758377260940533295e-03 1.029938590687148534e-02 3.667380405322849535e-02
9.750000000000000000e+01 3.835005248558193830e-02 1.073164277347138200e-02 -8.042094407192838107e-03 2.332606755352640768e-02 -2.599054804788247276e-03 1.008221942926773758e-02 3.587916973418803918e-02
1.000000000000000000e+02 3.758097828809175978e-02 1.023253975687883795e-02 -7.835878247012649164e-03 2.263993340582403160e-02 -2.450149824756738155e-03 9.880232362650715958e-03 3.505057202828325280e-02
1.025000000000000000e+02 3.680803806779480575e-02 9.750429539549382296e-03 -7.630222912550288679e-03 2.187936166285316814e-02 -2.305243669248077318e-03 9.675021578385836415e-03 3.418121065451690255e-02
1.050000000000000000e+02 3.590785956364510312e-02 9.325493554673280200e-03 -7.426066947382441857e-03 2.124293287985222489e-02 -2.167246253084799922e-03 9.442784295370062683e-03 3.329678836943369274e-02
1.075000000000000000e+02 3.498847289348657602e-02 8.883005293783130876e-03 -7.224257918834023177e-03 2.063258078473832746e-02 -2.033094743929733401e-03 9.221108446108086665e-03 3.242108106216649854e-02
1.100000000000000000e+02 3.410863994380842340e-02 8.464844899740149586e-03 -7.035648867164850592e-03 2.002538068947235655e-02 -1.909958741832401725e-03 9.022997173872520163e-03 3.157850890357664919e-02
1.125000000000000000e+02 3.323276888575065618e-02 8.094514045534913216e-03 -6.851176097455394937e-03 1.946285424369209593e-02 -1.792492143278269371e-03 8.822748235891207658e-03 3.075918568266697989e-02
1.150000000000000000e+02 3.242082716391007924e-02 7.826245772556191665e-03 -6.677314717950170835e-03 1.891382986300624638e-02 -1.684121244757656212e-03 8.610835689923216490e-03 2.997274635841976759e-02
1.175000000000000000e+02 3.169600696223670577e-02 7.566574590616511817e-03 -6.498768138821482340e-03 1.843061307185961395e-02 -1.584654592427823172e-03 8.398166260158605040e-03 2.926239314712746065e-02
1.200000000000000000e+02 3.101976668189700484e-02 7.186043790053801492e-03 -6.325540571371650669e-03 1.794552098623014569e-02 -1.488139388805171303e-03 8.199313544278019963e-03 2.858230060620258264e-02
1.225000000000000000e+02 3.036236157696997617e-02 6.819982134049192360e-03 -6.153592668194173866e-03 1.747261966406949210e-02 -1.397834960921157240e-03 8.016952834904046005e-03 2.792596703797175367e-02
1.250000000000000000e+02 2.976662860785235162e-02 6.494402679198360562e-03 -5.992313783650873339e-03 1.705933985898592728e-02 -1.315740132806753364e-03 7.845260893317863859e-03 2.733561468007807138e-02
1.275000000000000000e+02 2.910399778673407323e-02 6.112287720505084516e-03 -5.824221177524321717e-03 1.655674477785929258e-02 -1.228340129587553002e-03 7.676605652615657235e-03 2.666867410860451065e-02
1.300000000000000000e+02 2.840183611172934774e-02 5.745326294889717064e-03 -5.660503568410615340e-03 1.604133594433900661e-02 -1.143242419723092262e-03 7.504824220491227056e-03 2.597399813827979201e-02
1.325000000000000000e+02 2.767478926026586267e-02 5.479032427369289263e-03 -5.494530248777326070e-03 1.560593836180961501e-02 -1.061357970819650984e-03 7.332937669457639807e-03 2.530683264576655961e-02
1.350000000000000000e+02 2.690117373535923576e-02 5.217968658951008254e-03 -5.340835544721845261e-03 1.519068625449465290e-02 -9.890682962758504896e-04 7.151899381790177354e-03 2.462187968582203387e-02
1.375000000000000000e+02 2.611330334575529682e-02 4.980679924593119957e-03 -5.188414719687610421e-03 1.468820880182797155e-02 -9.180451278988190685e-04 6.966190363640328495e-03 2.388385125561180017e-02
1.400000000000000000e+02 2.531981777206810183e-02 4.810803731257204743e-03 -5.043739621121912792e-03 1.413485323718149944e-02 -8.567588806466270180e-04 6.780098434476421881e-03 2.311738472186301158e-02
1.425000000000000000e+02 2.457186314845036940e-02 4.627202653629813867e-03 -4.901142854725992065e-03 1.362426434861338520e-02 -7.896952801786955457e-04 6.592046941923592786e-03 2.239408721949367326e-02
1.450000000000000000e+02 2.384939062633960674e-02 4.443606172914046047e-03 -4.759970765291422767e-03 1.317774099349348915e-02 -7.283934528071088965e-04 6.412522487834818041e-03 2.171982705383395523e-02
1.475000000000000000e+02 2.316725250568266170e-02 4.264819094803315794e-03 -4.625165843197703158e-03 1.280751732152401144e-02 -6.695221482981975926e-04 6.248812162697204090e-03 2.111179099495193862e-02
