# z, Alpha
6.150000000000000000e+02 -5.482499196482278417e-03
6.225000000000000000e+02 -5.429179622174390256e-03
6.300000000000000000e+02 -6.104506255770632966e-03
6.375000000000000000e+02 -6.904495270104042508e-03
6.450000000000000000e+02 -5.412549720170480548e-03
6.525000000000000000e+02 -5.027371176875818776e-03
6.600000000000000000e+02 -4.706473123517054304e-03
6.675000000000000000e+02 -3.778748460623611478e-03
6.750000000000000000e+02 -4.417777678927655750e-03
6.825000000000000000e+02 -4.471349165641394161e-03
6.900000000000000000e+02 -4.875178522180205302e-03
6.975000000000000000e+02 -4.588395430668313832e-03
7.050000000000000000e+02 -3.666168691611230556e-03
7.125000000000000000e+02 -4.497920766745712798e-03
7.200000000000000000e+02 -4.241553829731648309e-03
7.275000000000000000e+02 -4.704695422083935569e-03
7.350000000000000000e+02 -3.324146607457471089e-03
7.425000000000000000e+02 -2.880872232919397345e-03
7.500000000000000000e+02 -7.977664575614174577e-04
7.575000000000000000e+02 -7.321201461585855096e-04
7.650000000000000000e+02 -1.071514118289241304e-04
7.725000000000000000e+02 4.661245882293600759e-04
7.800000000000000000e+02 2.724767067039863579e-04
7.875000000000000000e+02 1.138884158147582650e-03
7.950000000000000000e+02 1.087112748251329707e-03
8.025000000000000000e+02 2.134087552253923804e-03
8.100000000000000000e+02 2.496304896408989542e-03
8.175000000000000000e+02 3.755980274574172769e-03
8.250000000000000000e+02 6.608561595937207343e-03
8.325000000000000000e+02 7.402300252162530118e-03
8.400000000000000000e+02 8.230855226662173868e-03
8.475000000000000000e+02 9.462537040996352178e-03
8.550000000000000000e+02 1.150688434648667637e-02
8.625000000000000000e+02 1.312806110049201912e-02
8.700000000000000000e+02 1.561107106027961877e-02
8.775000000000000000e+02 1.815684576315651499e-02
8.850000000000000000e+02 2.147659734057110956e-02
8.925000000000000000e+02 2.475251164762013248e-02
9.000000000000000000e+02 2.983642660582069145e-02
9.075000000000000000e+02 3.411163540010652556e-02
9.150000000000000000e+02 3.863179059277838112e-02
9.225000000000000000e+02 4.320097885574120111e-02
9.300000000000000000e+02 4.840086127403160632e-02
9.375000000000000000e+02 5.331037188672883842e-02
9.450000000000000000e+02 5.779628079064572099e-02
9.525000000000000000e+02 6.290474222625382084e-02
9.600000000000000000e+02 7.112510276166061907e-02
9.675000000000000000e+02 7.879026998095127465e-02
9.750000000000000000e+02 8.458857170788705582e-02
9.825000000000000000e+02 9.366883963108330047e-02
9.900000000000000000e+02 1.052958241615549184e-01
9.975000000000000000e+02 1.177567158207726422e-01
1.005000000000000000e+03 1.285831859603724925e-01
1.012500000000000000e+03 1.420532787683632392e-01
1.020000000000000000e+03 1.511043473723639174e-01
1.027500000000000000e+03 1.686226958661075914e-01
1.035000000000000000e+03 1.832142168212900213e-01
1.042500000000000000e+03 2.041929651294901171e-01
1.050000000000000000e+03 2.244335150005487278e-01
1.057500000000000000e+03 2.552093408380622375e-01
1.065000000000000000e+03 2.803045162880223873e-01
1.072500000000000000e+03 3.197256372313495576e-01
1.080000000000000000e+03 3.674312560972779473e-01
1.087500000000000000e+03 4.209932917687443932e-01
1.095000000000000000e+03 4.890471236204482763e-01
1.102500000000000000e+03 5.746162548063339370e-01
1.110000000000000000e+03 6.844546293073877630e-01
1.117500000000000000e+03 8.087478275807078454e-01
1.125000000000000000e+03 9.542055949978178742e-01
1.132500000000000000e+03 1.126309659175367184e+00
1.140000000000000000e+03 1.334299474865324298e+00
1.147500000000000000e+03 1.561878936583064759e+00
1.155000000000000000e+03 1.798414522011163141e+00
1.162500000000000000e+03 2.032769921668941659e+00
1.170000000000000000e+03 2.232384673069876424e+00
1.177500000000000000e+03 2.375182794607036296e+00
1.185000000000000000e+03 2.436632914368966674e+00
1.192500000000000000e+03 2.399758368243435136e+00
1.200000000000000000e+03 2.248251947990683064e+00
1.207500000000000000e+03 1.988655911399130893e+00
1.215000000000000000e+03 1.653807750722501746e+00
1.222500000000000000e+03 1.290499833434812338e+00
1.230000000000000000e+03 9.394579634699813386e-01
1.237500000000000000e+03 6.276607056656277051e-01
1.245000000000000000e+03 3.769479585068456484e-01
1.252500000000000000e+03 1.959286418250064943e-01
1.260000000000000000e+03 8.014770715018529335e-02
1.267500000000000000e+03 1.487609468674738408e-02
1.275000000000000000e+03 -1.605855503383823296e-02
1.282500000000000000e+03 -2.628110201020627396e-02
1.290000000000000000e+03 -2.726183700769128221e-02
1.297500000000000000e+03 -2.416437235715157561e-02
1.305000000000000000e+03 -2.024004547577027552e-02
1.312500000000000000e+03 -1.636719575115705080e-02
1.320000000000000000e+03 -1.207110352067783908e-02
1.327500000000000000e+03 -8.481658376451296777e-03
1.335000000000000000e+03 -5.793731926079573151e-03
1.342500000000000000e+03 -4.132175964471754281e-03
1.350000000000000000e+03 -3.102173482296013193e-03
1.357500000000000000e+03 -2.572559239823452634e-03
1.365000000000000000e+03 -2.256447971354005010e-03
1.372500000000000000e+03 -2.107858261458607149e-03
1.380000000000000000e+03 -1.930047266408348129e-03
1.387500000000000000e+03 -1.825759593749734424e-03
1.395000000000000000e+03 -1.643964338315219735e-03
1.402500000000000000e+03 -1.568993917899744140e-03
1.410000000000000000e+03 -1.412718292033814322e-03
1.417500000000000000e+03 -1.390386081160366804e-03
1.425000000000000000e+03 -1.247491733104542228e-03
1.432500000000000000e+03 -1.252521629073789517e-03
1.440000000000000000e+03 -1.094276793839552399e-03
1.447500000000000000e+03 -1.113239884791224470e-03
1.455000000000000000e+03 -9.325573687169949610e-04
1.462500000000000000e+03 -9.710517175483344542e-04
1.470000000000000000e+03 -7.704503492099890483e-04
1.477500000000000000e+03 -8.383155256603820431e-04
1.485000000000000000e+03 -6.186852558486250582e-04
1.492500000000000000e+03 -7.245379935934498448e-04
1.500000000000000000e+03 -4.846743459361067883e-04
1.507500000000000000e+03 -6.352604645801352258e-04
1.515000000000000000e+03 -3.730571684226507067e-04
1.522500000000000000e+03 -5.714445076307950915e-04
1.530000000000000000e+03 -2.839091712122741710e-04
1.537500000000000000e+03 -5.271032646957069879e-04
1.545000000000000000e+03 -2.157281849027295397e-04
1.552500000000000000e+03 -4.872808454956336125e-04
1.560000000000000000e+03 -1.729921665758948825e-04
1.567500000000000000e+03 -4.303968750055467418e-04
1.575000000000000000e+03 -1.732090620894272018e-04
1.582500000000000000e+03 -3.287870168137133802e-04
1.590000000000000000e+03 -2.476119700935760105e-04
1.597500000000000000e+03 -1.684587855983548071e-04
1.605000000000000000e+03 -4.291407110094714607e-04
1.612500000000000000e+03 8.773305580303593387e-05
1.620000000000000000e+03 -7.623635972130354864e-04
1.627500000000000000e+03 5.150976620816556184e-04
1.635000000000000000e+03 -1.352273635492790092e-03
1.642500000000000000e+03 1.241362449338525784e-03
1.650000000000000000e+03 -2.263555830430683414e-03
1.657500000000000000e+03 2.266539228574784674e-03
1.665000000000000000e+03 -3.481481624464364145e-03
1.672500000000000000e+03 3.639278974321311262e-03
1.680000000000000000e+03 -5.065480356379365064e-03
1.687500000000000000e+03 5.386122247128292788e-03
1.695000000000000000e+03 -7.035323697481696975e-03
1.702500000000000000e+03 7.539885519345362365e-03
1.710000000000000000e+03 -9.458765639171662701e-03
1.717500000000000000e+03 1.020388688806280267e-02
1.725000000000000000e+03 -1.238770661926660507e-02
1.732500000000000000e+03 1.334286642823360146e-02
1.740000000000000000e+03 -1.563806588318349469e-02
1.747500000000000000e+03 1.664213040265288476e-02
1.755000000000000000e+03 -1.882730826925247541e-02
1.762500000000000000e+03 1.974214212488715342e-02
1.770000000000000000e+03 -2.171857722119220971e-02
1.777500000000000000e+03 2.255761114781362764e-02
1.785000000000000000e+03 -2.432861371823747884e-02
1.792500000000000000e+03 2.508943419614124981e-02
1.800000000000000000e+03 -2.663110821289539978e-02
1.807500000000000000e+03 2.724730191090655659e-02
1.815000000000000000e+03 -2.848989655606924340e-02
1.822500000000000000e+03 2.880407659094191830e-02
1.830000000000000000e+03 -2.965117805209363522e-02
1.837500000000000000e+03 2.949129963784319006e-02
1.845000000000000000e+03 -2.990383995967464334e-02
1.852500000000000000e+03 2.904815366268529570e-02
1.860000000000000000e+03 -2.879572210339310587e-02
1.867500000000000000e+03 2.695571439856159213e-02
1.875000000000000000e+03 -2.611520072720761171e-02
1.882500000000000000e+03 2.344293830019807123e-02
1.890000000000000000e+03 -2.235452602109673850e-02
1.897500000000000000e+03 1.916595079270894467e-02
1.905000000000000000e+03 -1.813544602129659941e-02
1.912500000000000000e+03 1.464343233434797081e-02
1.920000000000000000e+03 -1.370770877607574434e-02
1.927500000000000000e+03 1.002405994230065600e-02
1.935000000000000000e+03 -9.069144366728681614e-03
1.942500000000000000e+03 5.323975786808170588e-03
1.950000000000000000e+03 -4.173144934471949632e-03
1.957500000000000000e+03 5.394418712587816878e-04
1.965000000000000000e+03 1.000532247271725388e-03
1.972500000000000000e+03 -4.340740672461415595e-03
1.980000000000000000e+03 6.428532034619914397e-03
1.987500000000000000e+03 -9.368410931194037436e-03
1.995000000000000000e+03 -9.404095883518065468e-03
