# z, u, v, w, u_mag
4.275000000000000000e+02 5.708820496979890358e+00 4.223382174584882520e+00 2.186016469214347867e-04 7.101238519239142732e+00
4.300000000000000000e+02 5.710996020137232954e+00 4.223708881265551440e+00 -2.303744144332207466e-04 7.103181843989155198e+00
4.325000000000000000e+02 5.712837790149510653e+00 4.224038098972298982e+00 2.424513258808201318e-04 7.104858445944754131e+00
4.350000000000000000e+02 5.714837580527831307e+00 4.224316374645600725e+00 -2.548491709439499394e-04 7.106631935724562865e+00
4.375000000000000000e+02 5.716502678418391881e+00 4.224571670772818699e+00 2.675270936707803762e-04 7.108122730048465066e+00
4.400000000000000000e+02 5.718400834194229176e+00 4.224767881787539814e+00 -2.804833339734705603e-04 7.109765947917535023e+00
4.425000000000000000e+02 5.719871731145713234e+00 4.224950157230455083e+00 2.937083517606791250e-04 7.111057343187868085e+00
4.450000000000000000e+02 5.721600735346239475e+00 4.225075768708994595e+00 -3.071755132142749232e-04 7.112522781714187836e+00
4.475000000000000000e+02 5.722816239098477809e+00 4.225161662187487899e+00 3.208694655817802082e-04 7.113551636212771534e+00
4.500000000000000000e+02 5.724391618207476107e+00 4.225122870450718437e+00 -3.347826164200199480e-04 7.114796046345188252e+00
4.525000000000000000e+02 5.725357989516856705e+00 4.225054257622519849e+00 3.489023372053714827e-04 7.115532847911779868e+00
4.550000000000000000e+02 5.726779969889308042e+00 4.224877497126929171e+00 -3.632125748760808392e-04 7.116572125762393064e+00
4.575000000000000000e+02 5.727500608582021258e+00 4.224715710411696357e+00 3.776833393867388413e-04 7.117056006366082599e+00
4.600000000000000000e+02 5.728870733826321171e+00 4.224441520080575607e+00 -3.923114781570844075e-04 7.117995939545112449e+00
4.625000000000000000e+02 5.729496915033259974e+00 4.224207041983349953e+00 4.070652898855529737e-04 7.118360780307465774e+00
4.650000000000000000e+02 5.730968834373102894e+00 4.223860890507913801e+00 -4.219463853701609958e-04 7.119340192809785250e+00
4.675000000000000000e+02 5.731584496495763403e+00 4.223559226192860727e+00 4.369218159976451048e-04 7.119656843453208594e+00
4.700000000000000000e+02 5.733177001769440118e+00 4.223098776344488492e+00 -4.519939946967759903e-04 7.120665840543208169e+00
4.725000000000000000e+02 5.733771876194159844e+00 4.222743366274964494e+00 4.671230654962092114e-04 7.120934045745562990e+00
4.750000000000000000e+02 5.735455229756212248e+00 4.222195304977439001e+00 -4.823218685519823625e-04 7.121964624915361419e+00
4.775000000000000000e+02 5.735930782650108917e+00 4.221760347672766756e+00 4.975403024161566615e-04 7.122089765236150782e+00
4.800000000000000000e+02 5.737685252633634825e+00 4.221046205802123197e+00 -5.127902986667256299e-04 7.123079628416341791e+00
4.825000000000000000e+02 5.737981808304155606e+00 4.220540639563601815e+00 5.280261389175992283e-04 7.123018938725978799e+00
4.850000000000000000e+02 5.739810861941655240e+00 4.219654612348751499e+00 -5.432413892821794880e-04 7.123967579480601664e+00
4.875000000000000000e+02 5.739831577248285299e+00 4.219122545806252234e+00 5.583934593786649006e-04 7.123669132091300149e+00
4.900000000000000000e+02 5.741704937948510334e+00 4.218092525326140318e+00 -5.734569115014632491e-04 7.124568792251738003e+00
4.925000000000000000e+02 5.741306732908579846e+00 4.217607837809999261e+00 5.883908572668905546e-04 7.123960922204832791e+00
4.950000000000000000e+02 5.743228201995013826e+00 4.216429818666444618e+00 -6.031531592506473270e-04 7.124812345579647932e+00
4.975000000000000000e+02 5.742295324859881589e+00 4.216126162994555671e+00 6.177029831609078588e-04 7.123880670094903778e+00
5.000000000000000000e+02 5.744362756944562776e+00 4.214860209576822392e+00 -6.319947278173703711e-04 7.124798275675112258e+00
5.025000000000000000e+02 5.742812540714508529e+00 4.214936203346964838e+00 6.459931847859476991e-04 7.123593439646871417e+00
5.050000000000000000e+02 5.745165321974073258e+00 4.213546137837671957e+00 -6.596506914386198080e-04 7.124668137368873388e+00
5.075000000000000000e+02 5.742879375670441711e+00 4.214157961895771187e+00 6.729370329982543820e-04 7.123186878368044539e+00
5.100000000000000000e+02 5.745729269297611630e+00 4.212498312105114273e+00 -6.858113304434665727e-04 7.124503304504033352e+00
5.125000000000000000e+02 5.742590591631132391e+00 4.213826760585851261e+00 6.982455711959968669e-04 7.122758114583614741e+00
5.150000000000000000e+02 5.746212874267484061e+00 4.211668179836791204e+00 -7.102064126100724210e-04 7.124402554449059011e+00
5.175000000000000000e+02 5.742051354993784607e+00 4.213924650745582312e+00 7.216684541188763628e-04 7.122381290435987111e+00
5.200000000000000000e+02 5.746723452404771670e+00 4.210958453906822108e+00 -7.326049058824170204e-04 7.124394856804211251e+00
5.225000000000000000e+02 5.741312778135929662e+00 4.214388098162246798e+00 7.429944523049662351e-04 7.122060095952522651e+00
