z Tu Tv Tw
5.550000000000000000e+02 -3.284799277025740565e-12 -1.312321273871930355e-12 -7.863857393856801909e-13
5.575000000000000000e+02 -2.601166215754346782e-12 -9.315272109233773708e-13 -5.084261631740612130e-13
5.600000000000000000e+02 -2.019316980295116107e-12 -1.246894498763140341e-12 -1.363877784867229337e-13
5.625000000000000000e+02 -1.187140696856658872e-12 -6.990944712015334756e-13 -9.978530102018926388e-14
5.650000000000000000e+02 -6.332129487418569468e-13 -3.971308615291490993e-13 -2.412202298665696773e-14
5.675000000000000000e+02 -5.415131454356015095e-13 -3.555214789230376711e-13 -1.629451513632642036e-14
5.700000000000000000e+02 -2.666524778760503885e-13 -1.743273969623260309e-13 -2.773314896822994839e-15
5.725000000000000000e+02 -5.384663381846621316e-13 -3.860691322188358914e-13 -6.427202323686706108e-16
5.750000000000000000e+02 -2.295337253599427597e-14 -1.418811734765767986e-14 -1.135841766507824604e-16
5.775000000000000000e+02 5.229594535194337280e-15 5.104539013700560009e-15 -9.365967203189829246e-18
5.800000000000000000e+02 -2.786919139907695380e-13 -2.082174432871397478e-13 3.320873036196519823e-17
5.825000000000000000e+02 -2.896967998822219693e-13 -2.071828930638730549e-13 -3.723069758303915417e-17
5.850000000000000000e+02 -2.788397068798076478e-13 -2.026240508712362493e-13 4.115141268788398684e-17
5.875000000000000000e+02 3.682771421154029480e-13 2.734964255068916770e-13 5.182517826343713393e-17
5.900000000000000000e+02 4.324647306930273952e-14 3.069544618483633005e-14 -7.183113577281493792e-18
5.925000000000000000e+02 4.253024599165655537e-14 3.483364707790315216e-14 7.124941641453025019e-18
5.950000000000000000e+02 -2.807723831210751094e-13 -2.071487870125565738e-13 3.941931281175800415e-17
5.975000000000000000e+02 4.457660907064564573e-14 3.224158717785030816e-14 4.519113219487308712e-18
6.000000000000000000e+02 4.126832209294661758e-14 3.444711182964965605e-14 -8.757472074651258312e-18
6.025000000000000000e+02 4.315552359912544409e-14 3.279865268268622216e-14 6.175281504683036140e-18
6.050000000000000000e+02 4.559979061014019090e-14 3.335571818752214246e-14 -6.551425797262505532e-18
6.075000000000000000e+02 4.415596777107566857e-14 3.549303073668852193e-14 5.098304862050789489e-18
6.100000000000000000e+02 4.813500709133222683e-14 3.312834451207891020e-14 -6.796324028730816095e-18
6.125000000000000000e+02 -2.011461219808552522e-13 -1.470993993279989866e-13 -2.528257144656168006e-17
6.150000000000000000e+02 4.533831088338047128e-14 2.771685103652998679e-14 -5.255015444061845000e-18
6.175000000000000000e+02 4.507683115662075796e-14 3.216200639144517309e-14 7.111261042915331156e-18
6.200000000000000000e+02 -2.829892764566466050e-13 -2.087631401082035203e-13 3.587299584107187477e-17
6.225000000000000000e+02 3.746322363440413162e-13 2.698698153835721464e-13 4.472235434630280942e-17
6.250000000000000000e+02 3.661170921986922794e-13 2.691763256734702893e-13 -4.252569433746411495e-17
6.275000000000000000e+02 4.957882993039674917e-14 3.583409124985337032e-14 5.355886226058107264e-18
6.300000000000000000e+02 3.749960342247504979e-13 2.718365976761560638e-13 -3.879297599297670908e-17
6.325000000000000000e+02 4.361027095001190861e-14 3.038849172298796271e-14 4.743120230344538643e-18
6.350000000000000000e+02 1.959961082320660326e-14 6.491518433904275068e-15 8.235696670531693140e-17
6.375000000000000000e+02 1.542537120258202855e-12 1.212276856676908160e-12 3.715953394056899082e-16
6.400000000000000000e+02 -1.814851202652789603e-12 -1.841044650063849929e-13 1.383644417682176952e-13
6.425000000000000000e+02 -4.929406372866651076e-10 8.556127113479306482e-11 -4.454179792970308271e-11
