# z, veer
3.650000000000000000e+02 2.331488814526188662e+02
3.675000000000000000e+02 2.331697382734307098e+02
3.700000000000000000e+02 2.331906509932768472e+02
3.725000000000000000e+02 2.332119799748664377e+02
3.750000000000000000e+02 2.332335267997125072e+02
3.775000000000000000e+02 2.332543529394901611e+02
3.800000000000000000e+02 2.332740076780635263e+02
3.825000000000000000e+02 2.332923938816824148e+02
3.850000000000000000e+02 2.333100147680215741e+02
3.875000000000000000e+02 2.333264333579653851e+02
3.900000000000000000e+02 2.333416882900119731e+02
3.925000000000000000e+02 2.333553873853917366e+02
3.950000000000000000e+02 2.333683848671535088e+02
3.975000000000000000e+02 2.333806526863663180e+02
4.000000000000000000e+02 2.333929227271673881e+02
4.025000000000000000e+02 2.334045905034816997e+02
4.050000000000000000e+02 2.334161383661906370e+02
4.075000000000000000e+02 2.334267784096632852e+02
4.100000000000000000e+02 2.334373949776194763e+02
4.125000000000000000e+02 2.334474166596341433e+02
4.150000000000000000e+02 2.334580130086686438e+02
4.175000000000000000e+02 2.334680422834536557e+02
4.200000000000000000e+02 2.334784462466614912e+02
4.225000000000000000e+02 2.334880542076566599e+02
4.250000000000000000e+02 2.334979885085742524e+02
4.275000000000000000e+02 2.335059850013801110e+02
4.300000000000000000e+02 2.335143030608634547e+02
4.325000000000000000e+02 2.335210001827321662e+02
4.350000000000000000e+02 2.335287817278335751e+02
4.375000000000000000e+02 2.335351050145425233e+02
4.400000000000000000e+02 2.335429246886318140e+02
4.425000000000000000e+02 2.335487858151708451e+02
4.450000000000000000e+02 2.335562471723853264e+02
4.475000000000000000e+02 2.335615063574975352e+02
4.500000000000000000e+02 2.335692930019933442e+02
4.525000000000000000e+02 2.335743585196374283e+02
4.550000000000000000e+02 2.335823014192255016e+02
4.575000000000000000e+02 2.335867936823324271e+02
4.600000000000000000e+02 2.335951165386427419e+02
4.625000000000000000e+02 2.335996267936508843e+02
4.650000000000000000e+02 2.336088986756915347e+02
4.675000000000000000e+02 2.336137924225788538e+02
4.700000000000000000e+02 2.336243766117521545e+02
4.725000000000000000e+02 2.336295177751754011e+02
4.750000000000000000e+02 2.336410987423650170e+02
4.775000000000000000e+02 2.336461847199221040e+02
4.800000000000000000e+02 2.336591764451629558e+02
4.825000000000000000e+02 2.336638657249380628e+02
4.850000000000000000e+02 2.336783224131302745e+02
4.875000000000000000e+02 2.336818690476304425e+02
4.900000000000000000e+02 2.336974661970434681e+02
4.925000000000000000e+02 2.336987116380234113e+02
4.950000000000000000e+02 2.337154943406864902e+02
4.975000000000000000e+02 2.337130228041443161e+02
5.000000000000000000e+02 2.337310685208994414e+02
5.025000000000000000e+02 2.337231996276236146e+02
5.050000000000000000e+02 2.337434067671152320e+02
5.075000000000000000e+02 2.337285641886369945e+02
5.100000000000000000e+02 2.337528840447095035e+02
5.125000000000000000e+02 2.337293378190576050e+02
5.150000000000000000e+02 2.337605677197679768e+02
5.175000000000000000e+02 2.337261366451371600e+02
5.200000000000000000e+02 2.337675987372718396e+02
5.225000000000000000e+02 2.337196154544490412e+02
5.250000000000000000e+02 2.337749409319613108e+02
5.275000000000000000e+02 2.337103617061024750e+02
5.300000000000000000e+02 2.337833849518481202e+02
5.325000000000000000e+02 2.336992479512272212e+02
5.350000000000000000e+02 2.337933343487890170e+02
5.375000000000000000e+02 2.336879002571529611e+02
5.400000000000000000e+02 2.338040692160662957e+02
5.425000000000000000e+02 2.336780560576798962e+02
5.450000000000000000e+02 2.338139174616306946e+02
5.475000000000000000e+02 2.336705052604090156e+02
5.500000000000000000e+02 2.338218454363469618e+02
5.525000000000000000e+02 2.336649172795798961e+02
5.550000000000000000e+02 2.338279969174919586e+02
5.575000000000000000e+02 2.336605002798368389e+02
5.600000000000000000e+02 2.338329412372957563e+02
5.625000000000000000e+02 2.336567343514841468e+02
5.650000000000000000e+02 2.338372790170376447e+02
5.675000000000000000e+02 2.336531469127949663e+02
5.700000000000000000e+02 2.338414110014620633e+02
5.725000000000000000e+02 2.336495399951830336e+02
5.750000000000000000e+02 2.338454852841355773e+02
5.775000000000000000e+02 2.336458510681863743e+02
5.800000000000000000e+02 2.338495653772570222e+02
5.825000000000000000e+02 2.336420633592449292e+02
5.850000000000000000e+02 2.338536769683297791e+02
5.875000000000000000e+02 2.336381765805545001e+02
5.900000000000000000e+02 2.338578320866946569e+02
5.925000000000000000e+02 2.336341946516888299e+02
5.950000000000000000e+02 2.338620379364070061e+02
5.975000000000000000e+02 2.336301216608269442e+02
6.000000000000000000e+02 2.338663002459923632e+02
6.025000000000000000e+02 2.336259605975639886e+02
6.050000000000000000e+02 2.338706240115602100e+02
6.075000000000000000e+02 2.336217134876154375e+02
6.100000000000000000e+02 2.338750136072986834e+02
6.125000000000000000e+02 2.336173815860580305e+02
6.150000000000000000e+02 2.338794728317569138e+02
6.175000000000000000e+02 2.336129655406548125e+02
6.200000000000000000e+02 2.338840049480288030e+02
6.225000000000000000e+02 2.336084655105970000e+02
6.250000000000000000e+02 2.338886127332908700e+02
6.275000000000000000e+02 2.336038812642141806e+02
6.300000000000000000e+02 2.338932985729967129e+02
6.325000000000000000e+02 2.335992121988349481e+02
6.350000000000000000e+02 2.338980648228095447e+02
6.375000000000000000e+02 2.335944564894585369e+02
6.400000000000000000e+02 2.339029146451915722e+02
6.425000000000000000e+02 2.335896147066961532e+02
6.450000000000000000e+02 2.339078474402589904e+02
6.475000000000000000e+02 2.335847468330730976e+02
6.500000000000000000e+02 2.339137185722576078e+02
6.525000000000000000e+02 2.335921064796840767e+02
6.550000000000000000e+02 2.338928065226307353e+02
6.575000000000000000e+02 2.336097212778948631e+02
6.600000000000000000e+02 2.338758506536975119e+02
6.625000000000000000e+02 2.336271877751538000e+02
6.650000000000000000e+02 2.338586977330037939e+02
6.675000000000000000e+02 2.336445232899849884e+02
6.700000000000000000e+02 2.338415557743421402e+02
6.725000000000000000e+02 2.336618056797107670e+02
6.750000000000000000e+02 2.338244112326360096e+02
6.775000000000000000e+02 2.336790340653606677e+02
6.800000000000000000e+02 2.338072401059314132e+02
6.825000000000000000e+02 2.336962491121430219e+02
6.850000000000000000e+02 2.337900744252470702e+02
6.875000000000000000e+02 2.337134720085107347e+02
6.900000000000000000e+02 2.337729455366628031e+02
6.925000000000000000e+02 2.337307081644906646e+02
6.950000000000000000e+02 2.337558363228171174e+02
6.975000000000000000e+02 2.337479353011348167e+02
7.000000000000000000e+02 2.337387014891004924e+02
7.025000000000000000e+02 2.337651324130925730e+02
7.050000000000000000e+02 2.337215123501830192e+02
7.075000000000000000e+02 2.337823102814751337e+02
7.100000000000000000e+02 2.337042784976140126e+02
7.125000000000000000e+02 2.337995122066271279e+02
7.150000000000000000e+02 2.336870247202301414e+02
7.175000000000000000e+02 2.338167865902777010e+02
7.200000000000000000e+02 2.336697550111069859e+02
7.225000000000000000e+02 2.338341530075385037e+02
7.250000000000000000e+02 2.336524374867381368e+02
7.275000000000000000e+02 2.338515961717033633e+02
7.300000000000000000e+02 2.336350242858456454e+02
7.325000000000000000e+02 2.338690892490223519e+02
7.350000000000000000e+02 2.336174829692427579e+02
7.375000000000000000e+02 2.338866223839254701e+02
7.400000000000000000e+02 2.335998101155250595e+02
7.425000000000000000e+02 2.339042309948043510e+02
7.450000000000000000e+02 2.335821240305199922e+02
7.475000000000000000e+02 2.339219731344190905e+02
7.500000000000000000e+02 2.335619570251002415e+02
7.525000000000000000e+02 2.339300139695296537e+02
7.550000000000000000e+02 2.335672414906348422e+02
7.575000000000000000e+02 2.339261021500214497e+02
7.600000000000000000e+02 2.335711766045886861e+02
7.625000000000000000e+02 2.339222254083304051e+02
7.650000000000000000e+02 2.335749953931934328e+02
7.675000000000000000e+02 2.339184736370276028e+02
7.700000000000000000e+02 2.335786934575551470e+02
7.725000000000000000e+02 2.339148426777187240e+02
7.750000000000000000e+02 2.335822715227212996e+02
7.775000000000000000e+02 2.339113312929418385e+02
7.800000000000000000e+02 2.335857306754905665e+02
7.825000000000000000e+02 2.339079380054469084e+02
7.850000000000000000e+02 2.335890722423758064e+02
7.875000000000000000e+02 2.339046613442330340e+02
7.900000000000000000e+02 2.335922976505574127e+02
7.925000000000000000e+02 2.339014998509503585e+02
7.950000000000000000e+02 2.335954083420801339e+02
7.975000000000000000e+02 2.338984520878744036e+02
8.000000000000000000e+02 2.335984057133366321e+02
8.025000000000000000e+02 2.338955166685823599e+02
8.050000000000000000e+02 2.336012911133095145e+02
8.075000000000000000e+02 2.338926922640079624e+02
8.100000000000000000e+02 2.336040658314188079e+02
8.125000000000000000e+02 2.338899776050910191e+02
8.150000000000000000e+02 2.336067311030810174e+02
8.175000000000000000e+02 2.338873714905216445e+02
8.200000000000000000e+02 2.336092881075440744e+02
8.225000000000000000e+02 2.338848727732665793e+02
8.250000000000000000e+02 2.336117379639488831e+02
8.275000000000000000e+02 2.338824803667669414e+02
