# z, Alpha
5.075000000000000000e+02 3.751610948001407597e-02
5.100000000000000000e+02 -4.997106160195353280e-02
5.125000000000000000e+02 4.732856680825669321e-02
5.150000000000000000e+02 -5.844428708139360468e-02
5.175000000000000000e+02 5.852087868505853607e-02
5.200000000000000000e+02 -6.816445409277162304e-02
5.225000000000000000e+02 7.050659410950584072e-02
5.250000000000000000e+02 -8.048448771089507237e-02
5.275000000000000000e+02 8.331761075921367832e-02
5.300000000000000000e+02 -9.584784615428437737e-02
5.325000000000000000e+02 9.955540475378943377e-02
5.350000000000000000e+02 -1.128152876082029604e-01
5.375000000000000000e+02 1.183514133934873008e-01
5.400000000000000000e+02 -1.299336618687663703e-01
5.425000000000000000e+02 1.360665389300582950e-01
5.450000000000000000e+02 -1.448740462868590706e-01
5.475000000000000000e+02 1.503194859329672617e-01
5.500000000000000000e+02 -1.567000695447995640e-01
5.525000000000000000e+02 1.612998273197653598e-01
5.550000000000000000e+02 -1.662668645864030792e-01
5.575000000000000000e+02 1.702945785796673994e-01
5.600000000000000000e+02 -1.745349628698281974e-01
5.625000000000000000e+02 1.783143926128069323e-01
5.650000000000000000e+02 -1.822535029463400458e-01
5.675000000000000000e+02 1.859600530854814693e-01
5.700000000000000000e+02 -1.897365288664207561e-01
5.725000000000000000e+02 1.934079316562142548e-01
5.750000000000000000e+02 -1.970595082798329012e-01
5.775000000000000000e+02 2.007031046884272529e-01
5.800000000000000000e+02 -2.042401027290245974e-01
5.825000000000000000e+02 2.078513066305307799e-01
5.850000000000000000e+02 -2.112738793972451234e-01
5.875000000000000000e+02 2.148436201000172852e-01
5.900000000000000000e+02 -2.181484253625041170e-01
5.925000000000000000e+02 2.216662764235141359e-01
5.950000000000000000e+02 -2.248487945908963781e-01
5.975000000000000000e+02 2.283036733456006162e-01
6.000000000000000000e+02 -2.313587046552683935e-01
6.025000000000000000e+02 2.347387568524827717e-01
6.050000000000000000e+02 -2.376605220001246910e-01
6.075000000000000000e+02 2.409529405138757518e-01
6.100000000000000000e+02 -2.437350999528802298e-01
6.125000000000000000e+02 2.469259848719372319e-01
6.150000000000000000e+02 -2.495614910783522378e-01
6.175000000000000000e+02 2.526357253086158883e-01
6.200000000000000000e+02 -2.551166782652337650e-01
6.225000000000000000e+02 2.580578498398804488e-01
6.250000000000000000e+02 -2.603751090215430941e-01
6.275000000000000000e+02 2.631653651129365890e-01
6.300000000000000000e+02 -2.653082617701409962e-01
6.325000000000000000e+02 2.679283730271218023e-01
6.350000000000000000e+02 -2.698844968443486758e-01
6.375000000000000000e+02 2.723139353757020320e-01
6.400000000000000000e+02 -2.740675418982477796e-01
6.425000000000000000e+02 2.762814688312575928e-01
6.450000000000000000e+02 -2.778542433543211843e-01
6.475000000000000000e+02 2.818420325090609246e-01
6.500000000000000000e+02 -2.731285070394889325e-01
6.525000000000000000e+02 2.453328085060763886e-01
6.550000000000000000e+02 -2.290790056392406626e-01
6.575000000000000000e+02 2.135806981473354071e-01
6.600000000000000000e+02 -1.964038759473757390e-01
6.625000000000000000e+02 1.795309274699653512e-01
6.650000000000000000e+02 -1.620930021017923384e-01
6.675000000000000000e+02 1.447398113145180187e-01
6.700000000000000000e+02 -1.268878296829548946e-01
6.725000000000000000e+02 1.088587379356390078e-01
6.750000000000000000e+02 -9.060330918909992315e-02
6.775000000000000000e+02 7.187316032828075518e-02
6.800000000000000000e+02 -5.310479561077710575e-02
6.825000000000000000e+02 3.396409778952924619e-02
6.850000000000000000e+02 -1.459501289521319446e-02
6.875000000000000000e+02 -4.733337301130618492e-03
6.900000000000000000e+02 2.466262583961175911e-02
6.925000000000000000e+02 -4.422058841290275183e-02
6.950000000000000000e+02 6.450953312568408204e-02
6.975000000000000000e+02 -8.447985838680169279e-02
7.000000000000000000e+02 1.049319235341303891e-01
7.025000000000000000e+02 -1.254101084215405171e-01
7.050000000000000000e+02 1.460021288569834930e-01
7.075000000000000000e+02 -1.668903445926416818e-01
7.100000000000000000e+02 1.877964182402093729e-01
7.125000000000000000e+02 -2.088475841311102921e-01
7.150000000000000000e+02 2.303332969343624692e-01
7.175000000000000000e+02 -2.513175313623909890e-01
7.200000000000000000e+02 2.735354871272446253e-01
7.225000000000000000e+02 -2.944319449679819178e-01
7.250000000000000000e+02 3.172542738524103401e-01
7.275000000000000000e+02 -3.383076269604852748e-01
7.300000000000000000e+02 3.613604358869817457e-01
7.325000000000000000e+02 -3.829139698716702567e-01
7.350000000000000000e+02 4.058618900935102580e-01
7.375000000000000000e+02 -4.280260602413789583e-01
7.400000000000000000e+02 4.509827880812907752e-01
7.425000000000000000e+02 -4.730993423201097503e-01
7.450000000000000000e+02 4.963572523306071793e-01
7.475000000000000000e+02 -5.249565379310177082e-01
7.500000000000000000e+02 5.441959334716255370e-01
7.525000000000000000e+02 -5.418469749331235041e-01
7.550000000000000000e+02 5.454446046360721390e-01
7.575000000000000000e+02 -5.468294495157325352e-01
7.600000000000000000e+02 5.499764877230564064e-01
7.625000000000000000e+02 -5.512357749849753352e-01
7.650000000000000000e+02 5.543329123787884560e-01
7.675000000000000000e+02 -5.555007995515089947e-01
7.700000000000000000e+02 5.585344755538830253e-01
7.725000000000000000e+02 -5.596184991891128835e-01
7.750000000000000000e+02 5.625936739290688937e-01
7.775000000000000000e+02 -5.635997887205651535e-01
7.800000000000000000e+02 5.665206408683033379e-01
7.825000000000000000e+02 -5.674552373547404605e-01
7.850000000000000000e+02 5.703264875698683678e-01
7.875000000000000000e+02 -5.711959347329046421e-01
7.900000000000000000e+02 5.740227108206840123e-01
7.925000000000000000e+02 -5.748332030450021835e-01
7.950000000000000000e+02 5.776207716900556566e-01
7.975000000000000000e+02 -5.783784680362029640e-01
8.000000000000000000e+02 5.811321996607476947e-01
8.025000000000000000e+02 -5.818432192445351925e-01
8.050000000000000000e+02 5.845685135668646781e-01
8.075000000000000000e+02 -5.852389693131782034e-01
8.100000000000000000e+02 5.879412667058281361e-01
8.125000000000000000e+02 -5.885772347952600292e-01
8.150000000000000000e+02 5.912620349899585515e-01
8.175000000000000000e+02 -5.918695307141161877e-01
8.200000000000000000e+02 5.945423555720372732e-01
8.225000000000000000e+02 -5.951273194397284083e-01
8.250000000000000000e+02 5.977937293413156938e-01
8.275000000000000000e+02 -5.983620067809772847e-01
8.300000000000000000e+02 6.010275730980136899e-01
8.325000000000000000e+02 -6.015848943674109162e-01
8.350000000000000000e+02 6.042552181386188215e-01
8.375000000000000000e+02 -6.048071962107812727e-01
8.400000000000000000e+02 6.074878800662872891e-01
8.425000000000000000e+02 -6.080400838307626898e-01
8.450000000000000000e+02 6.107367649390331721e-01
8.475000000000000000e+02 -6.112946104088454735e-01
8.500000000000000000e+02 6.140128591008567893e-01
8.525000000000000000e+02 -6.145816576840132939e-01
8.550000000000000000e+02 6.173271210452574431e-01
8.575000000000000000e+02 -6.179121223534659313e-01
8.600000000000000000e+02 6.206904298879918347e-01
8.625000000000000000e+02 -6.212967819739435571e-01
8.650000000000000000e+02 6.241135536084710944e-01
8.675000000000000000e+02 -6.247462434953943156e-01
8.700000000000000000e+02 6.276069648786947175e-01
8.725000000000000000e+02 -6.282708064591145947e-01
8.750000000000000000e+02 6.311810802572350720e-01
8.775000000000000000e+02 -6.318809689549684805e-01
8.800000000000000000e+02 6.348463566240756251e-01
8.825000000000000000e+02 -6.355869887720957401e-01
8.850000000000000000e+02 6.386129349655678134e-01
8.875000000000000000e+02 -6.393988102244193561e-01
8.900000000000000000e+02 6.424907064608139651e-01
8.925000000000000000e+02 -6.433262618206263550e-01
8.950000000000000000e+02 6.464894957799062203e-01
8.975000000000000000e+02 -6.473791127170204218e-01
9.000000000000000000e+02 6.506189432251630045e-01
9.025000000000000000e+02 -6.515668149803279796e-01
9.050000000000000000e+02 6.548884768397865708e-01
9.075000000000000000e+02 -6.558986802123617510e-01
9.100000000000000000e+02 6.593073037699418437e-01
9.125000000000000000e+02 -6.603839158156243894e-01
9.150000000000000000e+02 6.638845147705347838e-01
9.175000000000000000e+02 -6.650313397174251184e-01
9.200000000000000000e+02 6.686288819739296674e-01
9.225000000000000000e+02 -6.698496716465031087e-01
9.250000000000000000e+02 6.735490052503878555e-01
9.275000000000000000e+02 -6.748474172731236953e-01
9.300000000000000000e+02 6.786531899263645862e-01
9.325000000000000000e+02 -6.800326758963015639e-01
9.350000000000000000e+02 6.839496050060732690e-01
9.375000000000000000e+02 -6.854134845291666167e-01
9.400000000000000000e+02 6.894460530647381624e-01
9.425000000000000000e+02 -6.909975816427712525e-01
9.450000000000000000e+02 6.951501030318766317e-01
9.475000000000000000e+02 -6.967923577767245469e-01
9.500000000000000000e+02 7.010692180130887463e-01
9.525000000000000000e+02 -7.028050095259353869e-01
9.550000000000000000e+02 7.072103856302296432e-01
9.575000000000000000e+02 -7.090425071380361821e-01
9.600000000000000000e+02 7.135803648872390825e-01
9.625000000000000000e+02 -7.155114321103240860e-01
9.650000000000000000e+02 7.201857895958881928e-01
9.675000000000000000e+02 -7.222180573247000135e-01
9.700000000000000000e+02 7.270328253143297781e-01
9.725000000000000000e+02 -7.291685085616658180e-01
9.750000000000000000e+02 7.341273266328598446e-01
9.775000000000000000e+02 -7.363684986267219346e-01
9.800000000000000000e+02 7.414750312030252699e-01
9.825000000000000000e+02 -7.438233466424299944e-01
9.850000000000000000e+02 7.490812025045081590e-01
9.875000000000000000e+02 -7.515381706612419555e-01
9.900000000000000000e+02 7.569508137408861304e-01
9.925000000000000000e+02 -7.595176592171275498e-01
9.950000000000000000e+02 7.650812454892894632e-01
9.975000000000000000e+02 -7.679769260580076029e-01
1.000000000000000000e+03 -7.713864094906429658e-01
