# Xi, RijLong, Xi, RijLat
6.646803743153546975e+02 1.592007271874382179e-02 6.646803743153546975e+02 2.246520789534521101e-04
6.788225099390856485e+02 1.545489257582298610e-02 6.788225099390856485e+02 -3.878128720659665407e-03
6.929646455628165995e+02 1.582997573361407534e-02 6.929646455628165995e+02 -1.128766310814753940e-02
7.071067811865475505e+02 1.692926032134612138e-02 7.071067811865475505e+02 1.556709877776790013e-02
7.212489168102785015e+02 1.830565949062212122e-02 7.212489168102785015e+02 1.205400153983642725e-02
7.353910524340094526e+02 1.931507798018819097e-02 7.353910524340094526e+02 -7.555063258020819003e-04
7.495331880577404036e+02 1.950509303120708665e-02 7.495331880577404036e+02 -4.053793323555917281e-03
7.636753236814713546e+02 1.877542221534626160e-02 7.636753236814713546e+02 4.971058775171232312e-03
7.778174593052023056e+02 1.737467003637406873e-02 7.778174593052023056e+02 -6.505787786182212068e-03
7.919595949289332566e+02 1.533134311520906873e-02 7.919595949289332566e+02 -1.301817729287242306e-02
8.061017305526642076e+02 1.244193645440164545e-02 8.061017305526642076e+02 -5.954065064053113213e-03
8.202438661763951586e+02 9.492893855313501092e-03 8.202438661763951586e+02 -2.076027105981534133e-03
8.343860018001261096e+02 8.094745703073004742e-03 8.343860018001261096e+02 1.307547128496077326e-03
8.485281374238570606e+02 9.043115281953027773e-03 8.485281374238570606e+02 7.027324114902509106e-03
8.626702730475880117e+02 1.166321731745399368e-02 8.626702730475880117e+02 4.742543785336134879e-04
8.768124086713189627e+02 1.489462273472203988e-02 8.768124086713189627e+02 -1.540356636267368757e-03
8.909545442950499137e+02 1.764830016363211698e-02 8.909545442950499137e+02 -2.174313885774519471e-03
9.050966799187808647e+02 1.928604217271005436e-02 9.050966799187808647e+02 -1.323158066743505314e-02
9.192388155425118157e+02 1.926173626136646819e-02 9.192388155425118157e+02 8.314013308297730316e-04
9.333809511662427667e+02 1.732629635466263751e-02 9.333809511662427667e+02 1.062034611648200039e-02
9.475230867899737177e+02 1.449295802278212711e-02 9.475230867899737177e+02 1.515626143276515084e-02
9.616652224137046687e+02 1.209198354695333391e-02 9.616652224137046687e+02 1.135428629553629325e-02
9.758073580374356197e+02 1.049249592422583574e-02 9.758073580374356197e+02 3.498962344900620209e-03
9.899494936611665707e+02 9.700596889356974048e-03 9.899494936611665707e+02 -1.389641110430523503e-04
1.004091629284897522e+03 9.810522862320361290e-03 1.004091629284897522e+03 7.583775800441221182e-03
1.018233764908628473e+03 1.063241441417804925e-02 1.018233764908628473e+03 1.689152588105652733e-02
1.032375900532359310e+03 1.166789610079631799e-02 1.032375900532359310e+03 1.518948078447927320e-02
1.046518036156090375e+03 1.240875774403355121e-02 1.046518036156090375e+03 6.054823824295026309e-03
1.060660171779821212e+03 1.287973123777555115e-02 1.060660171779821212e+03 -5.988644670458350729e-03
1.074802307403552277e+03 1.392807962876481225e-02 1.074802307403552277e+03 2.603132965582673360e-04
1.088944443027283114e+03 1.621395860108182027e-02 1.088944443027283114e+03 -5.427702028766658721e-03
1.103086578651014179e+03 1.940668265662086334e-02 1.103086578651014179e+03 -1.258259255731817954e-02
1.117228714274745016e+03 2.253505857069594553e-02 1.117228714274745016e+03 -1.461475555477592669e-02
1.131370849898476081e+03 2.482781449033365229e-02 1.131370849898476081e+03 -6.672326569058017846e-03
1.145512985522206918e+03 2.575896608934203844e-02 1.145512985522206918e+03 -4.851173780265263390e-04
1.159655121145937983e+03 2.555502291604571513e-02 1.159655121145937983e+03 1.339132446456111920e-03
1.173797256769668820e+03 2.485977288684394076e-02 1.173797256769668820e+03 -7.282929755044812749e-03
1.187939392393399885e+03 2.411688560568456263e-02 1.187939392393399885e+03 -2.020248000992718243e-02
1.202081528017130722e+03 2.368453131416771093e-02 1.202081528017130722e+03 -2.049668059340435319e-02
1.216223663640861787e+03 2.375586638234838954e-02 1.216223663640861787e+03 -3.791534523574705776e-03
1.230365799264592624e+03 2.400453912795725772e-02 1.230365799264592624e+03 3.541777359139861806e-03
1.244507934888323689e+03 2.373942618991831469e-02 1.244507934888323689e+03 6.329560012677002377e-03
1.258650070512054526e+03 2.222419439900489430e-02 1.258650070512054526e+03 -2.475100737200807387e-03
1.272792206135785591e+03 1.936941024316296556e-02 1.272792206135785591e+03 -5.062354137100410698e-03
1.286934341759516428e+03 1.573784368701679898e-02 1.286934341759516428e+03 -1.046416305314951459e-02
1.301076477383247493e+03 1.228049537697552783e-02 1.301076477383247493e+03 -9.132709525427204489e-03
1.315218613006978330e+03 9.743767503811028019e-03 1.315218613006978330e+03 -7.223744586727817198e-03
1.329360748630709395e+03 8.346410387827123134e-03 1.329360748630709395e+03 3.499130922997561663e-03
1.343502884254440232e+03 8.111716862108722670e-03 1.343502884254440232e+03 5.766822305542107681e-03
1.357645019878171297e+03 8.696216768741642927e-03 1.357645019878171297e+03 5.620894193620007591e-03
1.371787155501902134e+03 8.975156687744397649e-03 1.371787155501902134e+03 1.106941743155036642e-02
1.385929291125633199e+03 8.189280365813058835e-03 1.385929291125633199e+03 8.827157465060480115e-03
1.400071426749364036e+03 6.978789361560353705e-03 1.400071426749364036e+03 8.196569607017910666e-03
1.414213562373095101e+03 6.247041562475442143e-03 1.414213562373095101e+03 -6.516819045651519975e-03
1.428355697996825938e+03 6.056353159153829435e-03 1.428355697996825938e+03 -2.089856276485975786e-03
1.442497833620557003e+03 5.853705868066699097e-03 1.442497833620557003e+03 -1.835475032582890853e-03
1.456639969244287840e+03 5.238393227528567210e-03 1.456639969244287840e+03 1.109598628832343670e-04
1.470782104868018905e+03 4.656314210680439179e-03 1.470782104868018905e+03 -1.180069712163982253e-03
1.484924240491749742e+03 4.655575347192302156e-03 1.484924240491749742e+03 -8.855199291395452268e-03
1.499066376115480807e+03 5.062232562152639385e-03 1.499066376115480807e+03 -9.661586805296818597e-03
1.513208511739211644e+03 5.410007395054101942e-03 1.513208511739211644e+03 -1.551514803222677971e-03
1.527350647362942709e+03 5.801574443598996392e-03 1.527350647362942709e+03 3.405996200846154055e-03
1.541492782986673546e+03 6.417945513331639769e-03 1.541492782986673546e+03 1.016353128035762596e-02
1.555634918610404611e+03 6.930777129964756783e-03 1.555634918610404611e+03 4.568404245588734980e-03
1.569777054234135448e+03 7.178849795269428603e-03 1.569777054234135448e+03 7.424812596865746749e-04
1.583919189857866513e+03 7.217294495535468528e-03 1.583919189857866513e+03 7.983470995603505344e-03
1.598061325481597351e+03 6.895503554020526379e-03 1.598061325481597351e+03 1.385162848301130928e-02
1.612203461105328415e+03 5.544588989744218474e-03 1.612203461105328415e+03 8.356022313812206531e-03
1.626345596729059253e+03 2.630696537233514262e-03 1.626345596729059253e+03 1.927547756910216389e-02
1.640487732352790317e+03 -9.686090756827219666e-04 1.640487732352790317e+03 1.626654500279005322e-02
1.654629867976521155e+03 -3.464369490017052237e-03 1.654629867976521155e+03 1.472298775476909086e-02
1.668772003600252219e+03 -4.101332691044908864e-03 1.668772003600252219e+03 1.598397043089822694e-02
1.682914139223983057e+03 -3.313284755554500149e-03 1.682914139223983057e+03 9.755024901585045496e-03
1.697056274847714121e+03 -1.729244685340417887e-03 1.697056274847714121e+03 -6.287857081006787644e-04
1.711198410471444959e+03 -2.653249283757707321e-04 1.711198410471444959e+03 -1.968596441653497602e-03
1.725340546095176023e+03 3.238772475390383964e-04 1.725340546095176023e+03 1.378066251255213902e-04
1.739482681718906861e+03 6.591939068975225489e-05 1.739482681718906861e+03 1.087265486393579512e-03
1.753624817342637925e+03 -3.934639010220441222e-04 1.753624817342637925e+03 8.889870216415881113e-03
1.767766952966368763e+03 -3.909170840187184805e-04 1.767766952966368763e+03 1.254404322434031320e-02
1.781909088590099827e+03 4.676403076754793477e-04 1.781909088590099827e+03 2.074461181207626695e-02
1.796051224213830665e+03 1.786922050585333047e-03 1.796051224213830665e+03 1.164702036316556284e-02
1.810193359837561729e+03 2.837532522339092800e-03 1.810193359837561729e+03 -3.852643482195706320e-03
1.824335495461292567e+03 3.443129573169983332e-03 1.824335495461292567e+03 -1.176440309987894332e-02
1.838477631085023631e+03 3.772226405752398745e-03 1.838477631085023631e+03 -1.329821073543230835e-02
1.852619766708754469e+03 4.112981048250267425e-03 1.852619766708754469e+03 -9.804078342608858743e-03
1.866761902332485533e+03 4.705508912896833387e-03 1.866761902332485533e+03 -3.267201765952548308e-03
1.880904037956216371e+03 5.400144297453763828e-03 1.880904037956216371e+03 -6.057424796577253433e-03
1.895046173579947435e+03 5.994366880469157756e-03 1.895046173579947435e+03 -1.660035912361849594e-02
1.909188309203678273e+03 6.749233958979915758e-03 1.909188309203678273e+03 -1.036868118536048849e-02
1.923330444827409337e+03 7.949066473473638192e-03 1.923330444827409337e+03 1.549905386521405236e-03
1.937472580451140175e+03 9.174762938319525746e-03 1.937472580451140175e+03 5.973032367790453122e-03
1.951614716074871239e+03 9.951840953499267381e-03 1.951614716074871239e+03 1.148667308122041861e-02
1.965756851698602077e+03 1.049446866141435716e-02 1.965756851698602077e+03 1.427616197234155178e-02
1.979898987322333141e+03 1.144796027849923591e-02 1.979898987322333141e+03 5.473139973754841646e-03
1.994041122946063979e+03 1.290834147593610502e-02 1.994041122946063979e+03 -2.176364037595426414e-03
2.008183258569795044e+03 1.438351820228779727e-02 2.008183258569795044e+03 -8.237094721450250595e-03
2.022325394193525881e+03 1.527202767388564572e-02 2.022325394193525881e+03 -2.355798810753621884e-03
2.036467529817256946e+03 1.533273694669815349e-02 2.036467529817256946e+03 8.542505053789837752e-03
2.050609665440988010e+03 1.477187146307184194e-02 2.050609665440988010e+03 1.346006909538991457e-02
2.064751801064718620e+03 1.417961264265417930e-02 2.064751801064718620e+03 -3.720886928071163828e-03
2.078893936688449685e+03 1.398104532966730484e-02 2.078893936688449685e+03 -1.223421733585103137e-02
2.093036072312180750e+03 1.439667350905944436e-02 2.093036072312180750e+03 -1.606592763346460437e-02
2.107178207935911814e+03 1.497265704572580715e-02 2.107178207935911814e+03 -4.925532675079590146e-03
2.121320343559642424e+03 1.515797922190511432e-02 2.121320343559642424e+03 4.018183268257191458e-03
2.135462479183373489e+03 1.506065037383978386e-02 2.135462479183373489e+03 1.900222942947083285e-03
2.149604614807104554e+03 1.487979506213483322e-02 2.149604614807104554e+03 6.759219949261106690e-03
2.163746750430835618e+03 1.475872476414832359e-02 2.163746750430835618e+03 9.805391368772797128e-03
2.177888886054566228e+03 1.490183858131180483e-02 2.177888886054566228e+03 6.761766175245510595e-03
2.192031021678297293e+03 1.497252900633303657e-02 2.192031021678297293e+03 2.143185672227185083e-03
2.206173157302028358e+03 1.435107456774760600e-02 2.206173157302028358e+03 1.033368038228973593e-02
2.220315292925759422e+03 1.267446657405207726e-02 2.220315292925759422e+03 3.899738451784931330e-03
2.234457428549490032e+03 1.023579315511555579e-02 2.234457428549490032e+03 2.560757736576557003e-03
2.248599564173221097e+03 7.554436205048362281e-03 2.248599564173221097e+03 2.655140610527251428e-03
2.262741699796952162e+03 5.294346320833301887e-03 2.262741699796952162e+03 1.457020313128786848e-03
2.276883835420683226e+03 4.052744121843117678e-03 2.276883835420683226e+03 7.588952836886043475e-03
2.291025971044413836e+03 4.047872980970769995e-03 2.291025971044413836e+03 9.358771997660626091e-03
2.305168106668144901e+03 4.979626783483660779e-03 2.305168106668144901e+03 5.104161458980286357e-03
2.319310242291875966e+03 6.166212806754146902e-03 2.319310242291875966e+03 1.251217849671308786e-02
2.333452377915607030e+03 7.193462313076223226e-03 2.333452377915607030e+03 1.495176383064742397e-02
2.347594513539337640e+03 8.291799345901672627e-03 2.347594513539337640e+03 6.640948984035569859e-03
2.361736649163068705e+03 9.974096980134792775e-03 2.361736649163068705e+03 7.541614148994309381e-03
2.375878784786799770e+03 1.155611863100667984e-02 2.375878784786799770e+03 -6.025952892133864397e-03
2.390020920410530834e+03 1.148317572956937711e-02 2.390020920410530834e+03 -9.323996530628864826e-03
2.404163056034261444e+03 8.941523716948245395e-03 2.404163056034261444e+03 3.591585916012314181e-03
2.418305191657992509e+03 4.766082839519272286e-03 2.418305191657992509e+03 -2.378721101524863043e-03
2.432447327281723574e+03 5.721695909515961192e-04 2.432447327281723574e+03 -4.556488661569640247e-03
2.446589462905454639e+03 -2.615869618045406787e-03 2.446589462905454639e+03 -9.213773724254499878e-03
2.460731598529185248e+03 -4.686606476578833100e-03 2.460731598529185248e+03 -1.113206004226369866e-02
2.474873734152916313e+03 -5.846484421642374543e-03 2.474873734152916313e+03 -1.266336480850877889e-02
2.489015869776647378e+03 -6.021143180733969091e-03 2.489015869776647378e+03 -1.098057604498810236e-02
2.503158005400378443e+03 -4.966441305353820612e-03 2.503158005400378443e+03 -2.281537354720205787e-02
2.517300141024109053e+03 -3.061765850517421395e-03 2.517300141024109053e+03 -2.432890388531652737e-02
2.531442276647840117e+03 -1.187128139196240656e-03 2.531442276647840117e+03 -1.507739165299422888e-02
2.545584412271571182e+03 7.918208648481245033e-05 2.545584412271571182e+03 -2.089204230802874790e-02
2.559726547895302247e+03 9.102780873068498342e-04 2.559726547895302247e+03 -2.398632240239925023e-02
2.573868683519032857e+03 1.194344684250565674e-03 2.573868683519032857e+03 -2.395341456875258249e-02
2.588010819142763921e+03 -6.642315105125727441e-05 2.588010819142763921e+03 -1.563838293940401220e-02
2.602152954766494986e+03 -2.785900239892209838e-03 2.602152954766494986e+03 -2.133324092631411553e-02
2.616295090390226051e+03 -5.330492455872145631e-03 2.616295090390226051e+03 -2.470831083784615426e-02
2.630437226013956661e+03 -6.754496485995179454e-03 2.630437226013956661e+03 -2.034077237339648389e-02
2.644579361637687725e+03 -7.562385299105103993e-03 2.644579361637687725e+03 -1.013096051133196250e-02
2.658721497261418790e+03 -8.359327094942038336e-03 2.658721497261418790e+03 -1.702203748349745763e-02
2.672863632885149855e+03 -8.807158015707335433e-03 2.672863632885149855e+03 -1.769873030775485565e-02
2.687005768508880465e+03 -8.322965621479171822e-03 2.687005768508880465e+03 -1.320976014733877754e-02
2.701147904132611529e+03 -6.904379551856164483e-03 2.701147904132611529e+03 1.657347237606197725e-03
2.715290039756342594e+03 -4.781217950792957319e-03 2.715290039756342594e+03 3.312397831663142344e-03
2.729432175380073659e+03 -1.996243384508693524e-03 2.729432175380073659e+03 -5.421236239388656751e-03
2.743574311003804269e+03 1.548788586118600430e-03 2.743574311003804269e+03 -8.851166592053016577e-03
2.757716446627535333e+03 5.220102344381552691e-03 2.757716446627535333e+03 -1.210596654530813644e-02
2.771858582251266398e+03 7.672771711669966119e-03 2.771858582251266398e+03 -8.297258596813836262e-03
2.786000717874997463e+03 8.420916008518587390e-03 2.786000717874997463e+03 -4.859440265431623322e-03
2.800142853498728073e+03 8.130097958944917588e-03 2.800142853498728073e+03 8.509194327281983938e-03
2.814284989122459137e+03 7.672200167549179071e-03 2.814284989122459137e+03 5.661111047462602346e-03
2.828427124746190202e+03 7.729325401537444351e-03 2.828427124746190202e+03 -4.710931213503868030e-03
2.842569260369921267e+03 8.581418195543253843e-03 2.842569260369921267e+03 -1.705682792221089802e-02
2.856711395993651877e+03 9.924687650960417259e-03 2.856711395993651877e+03 -1.690172486268624874e-02
2.870853531617382941e+03 1.123459950289030021e-02 2.870853531617382941e+03 -1.290283863221676659e-02
2.884995667241114006e+03 1.222609049592750588e-02 2.884995667241114006e+03 -2.860141551123279897e-03
2.899137802864845071e+03 1.285568172177378211e-02 2.899137802864845071e+03 8.751585305906178953e-04
2.913279938488575681e+03 1.297892945074764944e-02 2.913279938488575681e+03 8.322767822491462103e-03
2.927422074112306746e+03 1.260641879286532666e-02 2.927422074112306746e+03 6.952443846408653226e-03
2.941564209736037810e+03 1.222698617503246293e-02 2.941564209736037810e+03 7.876147812105195600e-03
2.955706345359768875e+03 1.272278835057242576e-02 2.955706345359768875e+03 1.615624327387020845e-02
2.969848480983499485e+03 1.433997359160254018e-02 2.969848480983499485e+03 1.294017484591145073e-02
2.983990616607230550e+03 1.614605871474144097e-02 2.983990616607230550e+03 1.098401841396440259e-02
2.998132752230961614e+03 1.740626035373823294e-02 2.998132752230961614e+03 6.557142380640971178e-03
3.012274887854692679e+03 1.841972235629811203e-02 3.012274887854692679e+03 6.928114933601360473e-04
3.026417023478423289e+03 1.933273785185313579e-02 3.026417023478423289e+03 6.880041777930717174e-03
3.040559159102154354e+03 1.955311496640215266e-02 3.040559159102154354e+03 4.864267960703137078e-03
3.054701294725885418e+03 1.850310148656773152e-02 3.054701294725885418e+03 7.882240584213995316e-03
3.068843430349616483e+03 1.654480925531548463e-02 3.068843430349616483e+03 1.427135930312734002e-02
3.082985565973347093e+03 1.467782972002417904e-02 3.082985565973347093e+03 9.797336988200695124e-04
3.097127701597078158e+03 1.333339181032745444e-02 3.097127701597078158e+03 -1.034916336593420805e-02
3.111269837220809222e+03 1.197786881006005118e-02 3.111269837220809222e+03 -3.333798932918074186e-03
3.125411972844539832e+03 1.017559303344189869e-02 3.125411972844539832e+03 -6.192603735629329670e-03
3.139554108468270897e+03 8.376312900258860855e-03 3.139554108468270897e+03 6.510435397174067253e-03
3.153696244092001962e+03 7.820988615814853176e-03 3.153696244092001962e+03 1.831623459814957916e-02
3.167838379715733026e+03 9.417937553145499380e-03 3.167838379715733026e+03 7.719772445718292748e-03
3.181980515339463636e+03 1.281109532587283543e-02 3.181980515339463636e+03 8.034885530876407361e-03
3.196122650963194701e+03 1.642387483000409126e-02 3.196122650963194701e+03 1.129950401658763939e-02
3.210264786586925766e+03 1.842916319610411746e-02 3.210264786586925766e+03 1.016927494033472573e-02
3.224406922210656830e+03 1.791559155889680538e-02 3.224406922210656830e+03 1.675851488797965028e-02
3.238549057834387440e+03 1.508858365474896081e-02 3.238549057834387440e+03 1.670490837921888988e-02
3.252691193458118505e+03 1.113816813618315714e-02 3.252691193458118505e+03 9.510457301551814707e-03
3.266833329081849570e+03 7.617133208908281189e-03 3.266833329081849570e+03 1.982177315687102745e-02
3.280975464705580634e+03 5.298203479999998543e-03 3.280975464705580634e+03 1.006895389585842938e-02
3.295117600329311244e+03 3.993041880098390992e-03 3.295117600329311244e+03 5.062780806459646690e-03
3.309259735953042309e+03 3.388923824088335181e-03 3.309259735953042309e+03 -4.332838239614588902e-03
3.323401871576773374e+03 3.532933373418776623e-03 3.323401871576773374e+03 -5.034381085621454470e-03
3.337544007200504439e+03 4.795685066011073396e-03 3.337544007200504439e+03 -6.173777633448953965e-03
3.351686142824235048e+03 7.207808489479101792e-03 3.351686142824235048e+03 7.865608615103335081e-04
3.365828278447966113e+03 1.022395574687218547e-02 3.365828278447966113e+03 7.634467242864993557e-04
3.379970414071697178e+03 1.294091094300982639e-02 3.379970414071697178e+03 -1.293502753676413356e-03
3.394112549695428243e+03 1.480999458838523457e-02 3.394112549695428243e+03 -1.744195556216700943e-02
3.408254685319158853e+03 1.552984621476933245e-02 3.408254685319158853e+03 -1.332474646240292861e-02
3.422396820942889917e+03 1.475467777270665984e-02 3.422396820942889917e+03 -6.102098671794766761e-03
3.436538956566620982e+03 1.235272211951152742e-02 3.436538956566620982e+03 -2.808192270964365248e-03
3.450681092190352047e+03 8.320785108384942327e-03 3.450681092190352047e+03 -1.306210259714833503e-02
3.464823227814082657e+03 3.095829686753696908e-03 3.464823227814082657e+03 5.958189554206282665e-04
3.478965363437813721e+03 -2.010779600808118399e-03 3.478965363437813721e+03 5.528329526456146267e-03
3.493107499061544786e+03 -5.998593401094525629e-03 3.493107499061544786e+03 3.302622268795208163e-03
3.507249634685275851e+03 -8.608941091407286417e-03 3.507249634685275851e+03 1.046418840246428664e-04
