z Tu Tv Tw
3.300000000000000000e+02 -1.510428399705166392e-09 9.601995057169184094e-09 -8.869679890793539292e-07
3.325000000000000000e+02 -1.505057631911929097e-09 9.152974329386943916e-09 -8.385744699442080967e-07
3.350000000000000000e+02 -1.373475721822153631e-09 8.637458993284698560e-09 -7.914816850684511827e-07
3.375000000000000000e+02 -1.168285931973697579e-09 8.156299023794230556e-09 -7.486738265008858942e-07
3.400000000000000000e+02 -9.704769286570322776e-10 7.734883229018832879e-09 -7.111998927541783313e-07
3.425000000000000000e+02 -7.894238843716041104e-10 7.379926580691795794e-09 -6.777111019330087190e-07
3.450000000000000000e+02 -5.458378277181328414e-10 7.032371563757499061e-09 -6.470315817265708947e-07
3.475000000000000000e+02 -2.515199450283601344e-10 6.658375342900548357e-09 -6.184749712650365414e-07
3.500000000000000000e+02 -1.819928867318189229e-11 6.276132398081346564e-09 -5.918325932719032495e-07
3.525000000000000000e+02 1.180838542180665579e-10 5.934415570641191720e-09 -5.669682421532695822e-07
3.550000000000000000e+02 1.886366788871343685e-10 5.585900904129550514e-09 -5.431752008064508337e-07
3.575000000000000000e+02 2.143133980989755381e-10 5.190620439846556245e-09 -5.196986083470846752e-07
3.600000000000000000e+02 2.364722945869176331e-10 4.786486968710842352e-09 -4.964904801454916879e-07
3.625000000000000000e+02 2.990479412249801352e-10 4.398664137479775086e-09 -4.739455864425770522e-07
3.650000000000000000e+02 3.553162638420367652e-10 4.042724223137960582e-09 -4.525289406187172372e-07
3.675000000000000000e+02 3.888462436752680039e-10 3.765517233752067173e-09 -4.325614403031713420e-07
3.700000000000000000e+02 4.736680849064364932e-10 3.483136783444692079e-09 -4.140607726998705394e-07
3.725000000000000000e+02 5.804250997213299032e-10 3.167087638572778748e-09 -3.966184186990744952e-07
3.750000000000000000e+02 6.579910106084173666e-10 2.960649314877445392e-09 -3.799165253932761507e-07
3.775000000000000000e+02 7.393436419347756957e-10 2.885906764301258179e-09 -3.632411510681800726e-07
3.800000000000000000e+02 8.194524296082297540e-10 2.861248268204852392e-09 -3.458870099366425067e-07
3.825000000000000000e+02 8.592513667306388438e-10 2.850382837894265826e-09 -3.274732711654594827e-07
3.850000000000000000e+02 8.432628759569413948e-10 2.824571271404010845e-09 -3.081746120145342256e-07
3.875000000000000000e+02 8.049825869145936753e-10 2.722257638639976002e-09 -2.885211406829343939e-07
3.900000000000000000e+02 8.041861424257241668e-10 2.515750060384971079e-09 -2.696034375398714896e-07
3.925000000000000000e+02 8.371569416425576149e-10 2.268461161600160256e-09 -2.524142341998884214e-07
3.950000000000000000e+02 8.855870357219954627e-10 2.077232096570642893e-09 -2.368676405971625340e-07
