 z uu uv uw vv vw ww tke
3.550000000000000000e+02 7.829803435182082841e-03 -1.433604807840858117e-04 -1.954411463635296470e-03 5.142937644737551744e-03 5.752427095415302456e-04 3.506804089578359571e-03 8.239772584748996861e-03
3.575000000000000000e+02 7.674911193209247619e-03 -1.389452414193968353e-04 -1.914217959529388629e-03 5.067558057498266350e-03 5.698839037047409009e-04 3.436561682990888541e-03 8.089515466849200170e-03
3.600000000000000000e+02 7.541860997883518929e-03 -1.474814233200485091e-04 -1.874685670010196046e-03 4.989677563929554617e-03 5.644942243514432592e-04 3.366664638077691927e-03 7.949101599945383387e-03
3.625000000000000000e+02 7.428212024414151265e-03 -1.609534841239909793e-04 -1.836072754872909198e-03 4.910457189520846082e-03 5.591126012385778683e-04 3.298440274394327711e-03 7.818554744164662312e-03
3.650000000000000000e+02 7.321266772102522427e-03 -1.738455138455261603e-04 -1.798168334137535077e-03 4.838618799447073036e-03 5.535229422661626418e-04 3.231613611417734518e-03 7.695749591483664123e-03
3.675000000000000000e+02 7.211317161612113523e-03 -1.802841470026082847e-04 -1.761101413626390460e-03 4.776547191436285138e-03 5.478327264845980066e-04 3.163750989974674615e-03 7.575807671511536855e-03
3.700000000000000000e+02 7.097879784871753174e-03 -1.794757436984706844e-04 -1.724693248696678501e-03 4.710491468378727974e-03 5.414879257643382370e-04 3.093622405389474892e-03 7.450996829319977803e-03
3.725000000000000000e+02 6.985113303117429853e-03 -1.760370337304108072e-04 -1.689343205064648907e-03 4.634847433272380746e-03 5.347541911833000091e-04 3.021056379181959097e-03 7.320508557785885065e-03
3.750000000000000000e+02 6.881556573855240715e-03 -1.749463712697043130e-04 -1.654621442181605350e-03 4.554188393790976203e-03 5.271799949828486235e-04 2.947236705661765346e-03 7.191490836653991782e-03
3.775000000000000000e+02 6.789613659441423241e-03 -1.844023553164504301e-04 -1.620713160971284884e-03 4.467239297167089999e-03 5.189962881689979711e-04 2.872935694634529656e-03 7.064894325621521448e-03
3.800000000000000000e+02 6.704228306396970739e-03 -2.073424091116413278e-04 -1.586514235979778926e-03 4.367185123040583788e-03 5.102791269060094484e-04 2.799836464108378456e-03 6.935624946772966058e-03
3.825000000000000000e+02 6.620197400871178674e-03 -2.370857733310678813e-04 -1.552606794387819842e-03 4.254674142586353271e-03 5.016116551678459793e-04 2.729010686541741455e-03 6.801941114999637134e-03
3.850000000000000000e+02 6.527139806686263306e-03 -2.609110352018578771e-04 -1.518283513602310900e-03 4.142844435975374419e-03 4.924197761341145676e-04 2.660813162404825852e-03 6.665398702533231572e-03
3.875000000000000000e+02 6.420952516020489095e-03 -2.765722078894085898e-04 -1.484641694583865770e-03 4.037660215948504945e-03 4.829232914968630626e-04 2.593955820634256948e-03 6.526284276301625928e-03
3.900000000000000000e+02 6.301267314179399663e-03 -2.927817050339509672e-04 -1.450767215106722090e-03 3.938138691580388324e-03 4.725398363321115392e-04 2.527292132710833635e-03 6.383349069235311028e-03
3.925000000000000000e+02 6.178142148911814485e-03 -3.136481092685018831e-04 -1.417733624790033960e-03 3.844470230225619824e-03 4.618560446938142056e-04 2.459647619144535689e-03 6.241129999140984999e-03
3.950000000000000000e+02 6.060711164784164488e-03 -3.328945155748620202e-04 -1.384183469682627845e-03 3.750392131786324003e-03 4.506841823158745522e-04 2.390900088289790466e-03 6.101001692430139262e-03
3.975000000000000000e+02 5.955203404275966929e-03 -3.418552502674202984e-04 -1.351619492171846331e-03 3.648939159794196019e-03 4.397828082904468882e-04 2.321397240983174605e-03 5.962769902526669427e-03
4.000000000000000000e+02 5.852900035699721247e-03 -3.406413144593333354e-04 -1.318887491446651093e-03 3.540743343549236644e-03 4.281056746828519263e-04 2.250460238171778874e-03 5.822051808710368599e-03
4.025000000000000000e+02 5.730411408116516635e-03 -3.371232600533041312e-04 -1.287871041411677367e-03 3.425614161438243419e-03 4.165272987888619027e-04 2.178013033089952130e-03 5.667019301322355658e-03
4.050000000000000000e+02 5.562849424228848150e-03 -3.367296048868171428e-04 -1.256019226329926951e-03 3.301935313049014428e-03 4.047766894338255964e-04 2.103784137370683007e-03 5.484284437324273009e-03
4.075000000000000000e+02 5.352701956594078762e-03 -3.441698327690383705e-04 -1.224915426227491484e-03 3.172894420395228933e-03 3.945062023075298664e-04 2.029137814552198563e-03 5.277367095770753129e-03
4.100000000000000000e+02 5.126551995312132216e-03 -3.601901222579653944e-04 -1.191966030122356681e-03 3.045051314693032057e-03 3.842858768594933244e-04 1.953716600553133138e-03 5.062659955279148055e-03
4.125000000000000000e+02 4.903133180677834296e-03 -3.810148464687033391e-04 -1.160167945804696857e-03 2.923652521430032073e-03 3.751746047880650972e-04 1.879231801863052390e-03 4.853008751985458946e-03
4.150000000000000000e+02 4.680064692400755059e-03 -3.994694122167356332e-04 -1.126262701510924056e-03 2.810697649056728524e-03 3.655772596063932536e-04 1.804576271501191547e-03 4.647669306479337674e-03
4.175000000000000000e+02 4.453921352779303608e-03 -4.155379308171179391e-04 -1.093396584501933784e-03 2.698554452642309628e-03 3.570382383884710786e-04 1.731324287107416631e-03 4.441900046264515151e-03
4.200000000000000000e+02 4.236316921981775167e-03 -4.276735480711987727e-04 -1.057943320391863205e-03 2.581486615422066630e-03 3.480724178730260554e-04 1.657413203617096216e-03 4.237608370510469007e-03
4.225000000000000000e+02 4.039902875755351647e-03 -4.336340306315699961e-04 -1.024150008305839020e-03 2.461005631670901833e-03 3.405250680577608124e-04 1.585471831888641712e-03 4.043190169657447271e-03
4.250000000000000000e+02 3.861617788721829082e-03 -4.339319991480442246e-04 -9.880997892558654027e-04 2.342612448660262581e-03 3.322240764048842057e-04 1.513834552314799074e-03 3.859032394848445260e-03
4.275000000000000000e+02 3.693655104007750444e-03 -4.323959028739068466e-04 -9.545857000829954635e-04 2.229932476500736446e-03 3.248722270186508694e-04 1.446167659415851072e-03 3.684877619962168872e-03
4.300000000000000000e+02 3.523544405547428954e-03 -4.312164375623463814e-04 -9.189244476714726996e-04 2.120008475706175021e-03 3.160367493417110311e-04 1.379920425653231820e-03 3.511736653453418223e-03
4.325000000000000000e+02 3.355723963434483360e-03 -4.352783359735171707e-04 -8.867752827712616125e-04 2.007965327942045925e-03 3.084752710718305672e-04 1.318054582758093661e-03 3.340871937067311365e-03
4.350000000000000000e+02 3.192289382511310884e-03 -4.416449305718687913e-04 -8.525082624983296902e-04 1.894942316921523684e-03 2.995753662721454842e-04 1.256882561352622770e-03 3.172057130392728561e-03
4.375000000000000000e+02 3.036917171566156769e-03 -4.477995828887989410e-04 -8.219285919755922251e-04 1.785746166861321800e-03 2.925932259798244887e-04 1.200433637287773216e-03 3.011548487857626001e-03
4.400000000000000000e+02 2.887575068651677956e-03 -4.513958463499440099e-04 -7.882847438912102310e-04 1.686050695656882712e-03 2.840099588481615660e-04 1.144441563621793716e-03 2.859033663965177084e-03
4.425000000000000000e+02 2.746843426462748476e-03 -4.497837631683651864e-04 -7.587384037091411074e-04 1.600189988323897673e-03 2.771048649089304138e-04 1.093423532331446986e-03 2.720228473559046459e-03
4.450000000000000000e+02 2.607615960999318076e-03 -4.433274827546172933e-04 -7.256804898896226062e-04 1.525224500302403609e-03 2.682414626092294156e-04 1.042118687495073755e-03 2.587479574398397503e-03
4.475000000000000000e+02 2.476656463884290178e-03 -4.326667317872655034e-04 -6.970159991673555632e-04 1.455406941568984040e-03 2.614983896039465802e-04 9.957110049472932614e-04 2.463887205200283956e-03
4.500000000000000000e+02 2.345952067162903384e-03 -4.190914007069173166e-04 -6.638441444826561136e-04 1.387269460894691771e-03 2.528378784411569515e-04 9.489155986462164110e-04 2.341068563351905892e-03
4.525000000000000000e+02 2.224886935992788188e-03 -4.030796363763748625e-04 -6.352981136388026473e-04 1.319206704322797852e-03 2.466636752064837622e-04 9.068565805966011164e-04 2.225475110456093687e-03
4.550000000000000000e+02 2.106231136097440684e-03 -3.853034537446165127e-04 -6.024122825287754179e-04 1.250343440663403451e-03 2.378856381018893242e-04 8.637309287260102122e-04 2.110152752743427174e-03
4.575000000000000000e+02 1.988781961651502582e-03 -3.660478931300296642e-04 -5.745924509988052133e-04 1.178860830227126304e-03 2.322718005895016880e-04 8.249566142358415047e-04 1.996299703057235250e-03
4.600000000000000000e+02 1.870201882423493372e-03 -3.469262744230057548e-04 -5.426686090920926830e-04 1.104334747963426006e-03 2.234151806161727898e-04 7.853375711244733361e-04 1.879937100755696465e-03
4.625000000000000000e+02 1.757190946242932804e-03 -3.301466033342736204e-04 -5.162069150922917208e-04 1.032867836157611279e-03 2.181093857643998568e-04 7.502481444277050559e-04 1.770153463414124786e-03
4.650000000000000000e+02 1.648547186399686691e-03 -3.150698326297934697e-04 -4.856853208711025519e-04 9.658432321932174276e-04 2.090728788027883321e-04 7.143173443707122967e-04 1.664353881481808262e-03
4.675000000000000000e+02 1.544163303627231086e-03 -3.021317134675278668e-04 -4.603205840010114063e-04 9.051819170238910870e-04 2.038439405709745601e-04 6.827064041751305847e-04 1.566025812413126325e-03
4.700000000000000000e+02 1.439518302392382059e-03 -2.890001495277662313e-04 -4.308967033841852091e-04 8.481053910671368292e-04 1.942993451888466272e-04 6.501170269547788729e-04 1.468870360207148989e-03
4.725000000000000000e+02 1.340737935112625186e-03 -2.764066128486568417e-04 -4.064823660618200728e-04 7.965165425113816724e-04 1.891148750455768973e-04 6.214350728437345595e-04 1.379344775233870817e-03
4.750000000000000000e+02 1.243654774691586992e-03 -2.619085614573369897e-04 -3.780857929751493666e-04 7.474901275592829748e-04 1.792264642910616735e-04 5.917042409459648657e-04 1.291424571598417254e-03
4.775000000000000000e+02 1.154033930718229321e-03 -2.493251503803334051e-04 -3.548700501221004489e-04 7.046904255630291559e-04 1.744624931224300266e-04 5.655585250692208178e-04 1.212141440675239702e-03
4.800000000000000000e+02 1.067204338175172743e-03 -2.338245838630923575e-04 -3.280575322468583829e-04 6.618083012037007107e-04 1.644156897492792349e-04 5.387946702708813242e-04 1.133903654824877389e-03
4.825000000000000000e+02 9.881295718433844109e-04 -2.193348865104212625e-04 -3.066550812091868605e-04 6.223551831573496387e-04 1.598869309751749148e-04 5.151423322360518297e-04 1.062813543618392831e-03
4.850000000000000000e+02 9.122410165652588719e-04 -2.008702735877026429e-04 -2.821384569087352677e-04 5.777291615562403070e-04 1.493683352583986086e-04 4.912520813838983915e-04 9.906111297526987852e-04
4.875000000000000000e+02 8.437366824741885860e-04 -1.842064217948658714e-04 -2.625466418606627679e-04 5.381718328010508257e-04 1.451277026334322530e-04 4.697790925905234402e-04 9.258438039328813988e-04
4.900000000000000000e+02 7.762604912429111204e-04 -1.646275074473489870e-04 -2.399931020609745848e-04 4.932594085033310035e-04 1.342064003786164867e-04 4.483745072630491925e-04 8.589472035046456311e-04
4.925000000000000000e+02 7.157565532588876060e-04 -1.491062896316984584e-04 -2.221007597000193416e-04 4.562279061225485975e-04 1.305863787368426144e-04 4.285817869599955229e-04 8.002831231707158632e-04
4.950000000000000000e+02 6.581122690037244372e-04 -1.315420603726247142e-04 -2.014341425962400828e-04 4.150953064889204339e-04 1.192783892553756999e-04 4.092456464388683391e-04 7.412266109657566051e-04
4.975000000000000000e+02 6.068126549597291147e-04 -1.183444814568817449e-04 -1.853565627309248110e-04 3.852595300170653849e-04 1.164506867730102311e-04 3.905060509709384529e-04 6.912891179738664491e-04
5.000000000000000000e+02 5.566089020020565910e-04 -1.020531248159562294e-04 -1.664252806362724331e-04 3.481889271449313387e-04 1.046911059773071345e-04 3.727454780097769530e-04 6.387716535783824956e-04
5.025000000000000000e+02 5.124975545421349725e-04 -9.035657359025268769e-05 -1.523189472616017870e-04 3.230528546431433068e-04 1.029761147662442355e-04 3.546776563853552139e-04 5.951140327853167737e-04
5.050000000000000000e+02 4.713658376262692463e-04 -7.680958224034259831e-05 -1.353257536134064569e-04 2.877688980136151702e-04 9.075258580848332053e-05 3.383430235454185542e-04 5.487388795926514311e-04
5.075000000000000000e+02 4.339420899705096531e-04 -6.752632223401367287e-05 -1.233955932143964622e-04 2.673759276589271938e-04 9.043149799034441152e-05 3.208475832214264210e-04 5.110828004254316069e-04
5.100000000000000000e+02 3.986725873323322721e-04 -5.744503274006778075e-05 -1.081055393454482492e-04 2.351727819671990997e-04 7.745047710531117633e-05 3.059294177204053351e-04 4.698873935099683128e-04
5.125000000000000000e+02 3.652147642805403209e-04 -4.843488604478167757e-05 -9.846294855767712779e-05 2.193809832247987826e-04 7.879083914523189432e-05 2.888785587177553917e-04 4.367371531115472882e-04
5.150000000000000000e+02 3.365909686061737305e-04 -4.212998433584544758e-05 -8.495509612452456147e-05 1.913530774146033286e-04 6.497739874522184367e-05 2.753438984448743749e-04 4.016439722328257441e-04
5.175000000000000000e+02 3.087979501153967094e-04 -3.375738900428384504e-05 -7.757281704479513772e-05 1.814189704605761067e-04 6.825997040496459365e-05 2.586355310524313653e-04 3.744262258142020501e-04
5.200000000000000000e+02 2.882647515256699729e-04 -3.371628149210988178e-05 -6.536872538654441196e-05 1.591871579971738352e-04 5.355910110382577802e-05 2.465791191657658223e-04 3.470155143443048287e-04
5.225000000000000000e+02 2.650473204937572641e-04 -2.472920193441652161e-05 -6.000136161420189731e-05 1.533782354431304266e-04 5.897861991471274666e-05 2.302441564026378026e-04 3.243348561697627602e-04
5.250000000000000000e+02 2.508827086407070016e-04 -3.003501924273415196e-05 -4.896092046981322994e-05 1.359534629727671021e-04 4.334649666482999882e-05 2.198292885673572641e-04 3.033327300904156568e-04
5.275000000000000000e+02 2.307143049801634656e-04 -1.813010192185871008e-05 -4.551668967003520179e-05 1.310776561046972973e-04 5.078129073754884354e-05 2.038940747491238114e-04 2.828430179169922872e-04
5.300000000000000000e+02 2.216613533061657676e-04 -2.796095375679978799e-05 -3.565232706573932277e-05 1.181394152662340667e-04 3.440215986994296101e-05 1.951569073195270052e-04 2.674788379459634062e-04
5.325000000000000000e+02 2.045265559415817376e-04 -1.247612553451187339e-05 -3.396527064192086584e-05 1.134537009827887687e-04 4.349319786510023867e-05 1.795518618099017786e-04 2.487660593671361356e-04
5.350000000000000000e+02 2.002767907782359886e-04 -2.606271835040559009e-05 -2.542993195853879716e-05 1.039380138904184581e-04 2.691384078788113912e-05 1.723829479135659769e-04 2.382988762911102186e-04
5.375000000000000000e+02 1.867870355768083441e-04 -8.554637858116543385e-06 -2.511473642609876581e-05 9.945973741363385600e-05 3.711185526515462776e-05 1.571364698062432193e-04 2.216916213983427097e-04
5.400000000000000000e+02 1.852993277306079945e-04 -2.422086386660069507e-05 -1.794802104941996694e-05 9.132891359179184845e-05 2.106021353756315902e-05 1.514026807650888031e-04 2.140154610437443230e-04
5.425000000000000000e+02 1.748042486604951644e-04 -6.511228778817112792e-06 -1.838556941967335384e-05 8.775746285888646591e-05 3.134398457770402196e-05 1.367244321646486995e-04 1.996430718420151649e-04
5.450000000000000000e+02 1.730060988640644943e-04 -2.190797362981751140e-05 -1.259350527256993317e-05 7.958239669711532685e-05 1.656384833447360568e-05 1.322431156113899962e-04 1.924158055862848883e-04
5.475000000000000000e+02 1.646960628588885688e-04 -6.107170431518405069e-06 -1.315409790811111252e-05 7.781143095346276632e-05 2.580185993109467441e-05 1.184119100321013402e-04 1.804597019222263445e-04
5.500000000000000000e+02 1.601080627326154950e-04 -1.898322516201869000e-05 -8.855503717061738534e-06 6.889025302148494819e-05 1.323719023043939114e-05 1.149314929885272943e-04 1.719649043713138755e-04
5.525000000000000000e+02 1.543161371140111895e-04 -6.851124969739074978e-06 -9.091714363981607245e-06 6.974150023187837587e-05 2.053029347065094313e-05 1.021956992711249926e-04 1.631266683085072586e-04
5.550000000000000000e+02 1.468977186619905943e-04 -1.515536683490275031e-05 -6.504683700812993563e-06 5.897821125071543079e-05 1.098775646645263949e-05 9.942093691213768234e-05 1.526484334124218571e-04
5.575000000000000000e+02 1.456157903819605174e-04 -8.537848423264904281e-06 -6.056003274101851407e-06 6.314739753382943310e-05 1.573387905863375628e-05 8.796507530334387150e-05 1.483641316095669178e-04
5.600000000000000000e+02 1.356989636017125699e-04 -1.135985787875508684e-05 -5.195699832882736548e-06 5.013239581583572868e-05 9.704871057210638006e-06 8.560606393298970062e-05 1.357187116752690131e-04
5.625000000000000000e+02 1.391576212872891352e-04 -1.134917716261796269e-05 -3.880609928041592040e-06 5.798020064302446996e-05 1.164661584594315022e-05 7.553932657338287499e-05 1.363385742518482299e-04
5.650000000000000000e+02 1.264345191674713859e-04 -8.402038914887554691e-06 -4.503090053074738321e-06 4.328915157412271768e-05 8.970882697217082865e-06 7.336936595478261275e-05 1.215465183481883514e-04
5.675000000000000000e+02 1.337110731376839052e-04 -1.412793098676825490e-05 -2.380034107312316539e-06 5.388071412526959886e-05 8.327124673584913837e-06 6.472204354474199841e-05 1.261569154038477648e-04
5.700000000000000000e+02 1.190886997822545316e-04 -6.383749637113922469e-06 -4.045584074019148346e-06 3.830566473954153523e-05 8.335562724145113855e-06 6.260181670820934091e-05 1.099980906150027106e-04
5.725000000000000000e+02 1.289121045837738667e-04 -1.608393516466133404e-05 -1.374240538677827523e-06 5.031812625173453244e-05 5.785152068155841657e-06 5.531420861087056124e-05 1.172722197231894836e-04
5.750000000000000000e+02 1.130781164850329677e-04 -5.278752904524530674e-06 -3.766453961347222128e-06 3.470334428670174412e-05 7.688016560409764740e-06 5.320096335846635565e-05 1.004912120651005303e-04
5.775000000000000000e+02 1.240680718389043646e-04 -1.703920626680464225e-05 -8.332422498709604312e-07 4.710008422423275136e-05 4.035974241460557258e-06 4.714381734978401130e-05 1.091559867064605636e-04
5.800000000000000000e+02 1.077239414295370001e-04 -4.765817327945853774e-06 -3.693092673094732005e-06 3.212706108569456662e-05 7.046625418802145380e-06 4.505896200120828855e-05 9.245498225821993101e-05
5.825000000000000000e+02 1.192303614448121587e-04 -1.721522817657153006e-05 -6.310084870136679895e-07 4.428912803779763143e-05 2.897636783403846385e-06 4.005058246906389140e-05 1.017850359758368407e-04
5.850000000000000000e+02 1.030741956623987954e-04 -4.477807090783869513e-06 -3.726965926506976237e-06 3.021376820851546716e-05 6.371964032056149084e-06 3.804571641329737797e-05 8.566684014210581687e-05
5.875000000000000000e+02 1.148664349494371383e-04 -1.706565611542103391e-05 -5.583647702663613921e-07 4.201656738239955966e-05 2.109010897283595189e-06 3.389177822707973415e-05 9.538739027945821944e-05
5.900000000000000000e+02 9.901400279332648084e-05 -4.177292251973696307e-06 -3.836574305450761396e-06 2.868612732579709485e-05 5.695159523989940046e-06 3.202119077461452063e-05 7.986066044686905324e-05
5.925000000000000000e+02 1.109434819532054920e-04 -1.678582239877748181e-05 -5.879154419096671350e-07 4.021907593630702233e-05 1.522988521935594519e-06 2.855001335026384289e-05 8.985628561988817523e-05
5.950000000000000000e+02 9.543040297275667111e-05 -3.761865400139008474e-06 -4.015881622393522606e-06 2.739342194328910911e-05 5.107985483066411632e-06 2.685670511480572442e-05 7.484026501542575063e-05
5.975000000000000000e+02 1.075723224033588177e-04 -1.647846571588473788e-05 -6.232908534436349772e-07 3.871586398073407429e-05 1.082691995591702806e-06 2.392963800455275738e-05 8.510891219432282974e-05
6.000000000000000000e+02 9.241445060780292895e-05 -3.263727847513919547e-06 -4.174439249579987783e-06 2.624767258791082982e-05 4.616961320069904241e-06 2.244268324469843464e-05 7.055240322020609671e-05
6.025000000000000000e+02 1.047827162074504705e-04 -1.626742406587897862e-05 -6.064835086690669129e-07 3.747510066202534894e-05 7.100380428675424887e-07 1.995236958622218285e-05 8.110509322784901468e-05
6.050000000000000000e+02 8.989161061453180776e-05 -2.759235897738143761e-06 -4.314889089512385997e-06 2.522913804529452038e-05 4.182938959733318545e-06 1.868779621273501142e-05 6.690427243628066978e-05
6.075000000000000000e+02 1.024658485972029397e-04 -1.619043265795721013e-05 -5.651834480174257936e-07 3.653015096981731310e-05 3.534737369140518363e-07 1.655379024201378608e-05 7.777489490451701772e-05
6.100000000000000000e+02 8.776831371783089199e-05 -2.275638013550640455e-06 -4.456232941901158943e-06 2.434484272990973343e-05 3.786481559296006039e-06 1.551616978802933432e-05 6.381466311788497987e-05
6.125000000000000000e+02 1.005565316018298483e-04 -1.624682995743729279e-05 -5.126230180477258956e-07 3.588870123641330274e-05 -2.443578016864383004e-10 1.368110093514403359e-05 7.506316688669360164e-05
6.150000000000000000e+02 8.600334078688334175e-05 -1.814784494917276382e-06 -4.603088015227598030e-06 2.358913373047428612e-05 3.421439690456771997e-06 1.286550331414364816e-05 6.122898891575064310e-05
6.175000000000000000e+02 9.902117303201300649e-05 -1.643371498793140266e-05 -4.525549956359048764e-07 3.554327101077578682e-05 -3.520969309228943996e-07 1.129108367467723254e-05 7.292776385873302224e-05
6.200000000000000000e+02 8.457305608032825237e-05 -1.374699704496684589e-06 -4.757490104539348520e-06 2.295271440454556101e-05 3.084253461547650748e-06 1.068543301930774299e-05 5.910560175209078073e-05
6.225000000000000000e+02 9.783480912630438124e-05 -1.674627310333836046e-05 -3.868307368260909047e-07 3.548959650387111024e-05 -6.994843303654059351e-07 9.348227163793193929e-06 7.133631639698434610e-05
6.250000000000000000e+02 8.346022102879437857e-05 -9.535339408120791148e-07 -4.921416113419761908e-06 2.242427897117043131e-05 2.770008408871819416e-06 8.936486111548636819e-06 5.741049305575672589e-05
6.275000000000000000e+02 9.697719239228384325e-05 -1.718126623017042371e-05 -3.162492124692454430e-07 3.573396309783109841e-05 -1.039406308665004259e-06 7.823404108763080549e-06 7.026727979943901280e-05
6.300000000000000000e+02 8.265199509840784103e-05 -5.488151804124541694e-07 -5.096755714655026807e-06 2.199265426502279360e-05 2.472729962254322604e-06 7.589344931268029974e-06 5.611699714734933315e-05
6.325000000000000000e+02 9.643242367712865964e-05 -1.773853656542492260e-05 -2.404685128915077728e-07 3.629337949319424723e-05 -1.370344846655488176e-06 6.692914302397409552e-06 6.970935873636016330e-05
6.350000000000000000e+02 8.213918227801393862e-05 -1.581263274573529957e-07 -5.285021846252694550e-06 2.164897628763951052e-05 2.185779718480233599e-06 6.624356184061536025e-06 5.520625737485748962e-05
6.375000000000000000e+02 9.618950740937357502e-05 -1.842098090619703711e-05 -1.580771856270686315e-07 3.719371306004841355e-05 -1.691575036199786594e-06 5.937717311569953787e-06 6.966046889049596355e-05
6.400000000000000000e+02 8.191568955356984694e-05 2.218129975863902865e-07 -5.486997038514399503e-06 2.138878317287762316e-05 1.901839403705905446e-06 6.031251986642933016e-06 5.466786235654520537e-05
6.425000000000000000e+02 9.624048329713943712e-05 -1.923055088975846993e-05 -6.477300980887506584e-08 3.846557081049333275e-05 -2.003215669572068397e-06 5.542915414569283346e-06 7.012448476110101983e-05
6.450000000000000000e+02 8.189540278308448805e-05 6.287531027554748712e-07 -5.684533354582946740e-06 2.119084492539951141e-05 1.620128406195258118e-06 5.809232976074103083e-06 5.444774034227904788e-05
6.475000000000000000e+02 9.507744206285799688e-05 -1.958055870008798967e-05 1.483240782948098937e-08 3.913253664125848689e-05 -2.299256154956734866e-06 5.500264401551637429e-06 6.985512155283406992e-05
6.500000000000000000e+02 7.548568151584085853e-05 1.010176946652663340e-06 -5.209638761183115349e-06 1.879426018536518606e-05 1.883669398253010666e-06 5.973452569451027110e-06 5.012669713532853034e-05
6.525000000000000000e+02 8.389298173784247141e-05 -1.502964656248817493e-05 -2.980395447969351262e-06 2.550609923571425325e-05 -5.525014563542247234e-07 5.882649057260249799e-06 5.764086501540848808e-05
6.550000000000000000e+02 6.077866224564409893e-05 1.598416297061788886e-06 -1.505141412359238614e-06 1.301303205928796590e-05 6.827332419392657598e-07 5.921542004795908031e-06 3.985661815486398558e-05
6.575000000000000000e+02 5.269283039651639732e-05 -6.909188148995148995e-06 -2.233892802762310860e-06 1.380801632692500986e-05 4.418700153296510091e-07 6.022445275902462940e-06 3.626164599967193167e-05
6.600000000000000000e+02 4.703766597836107861e-05 1.134229561574251554e-06 -1.267829597853004806e-06 9.028200813085973528e-06 -3.565675472053530447e-07 6.017705110782931301e-06 3.104178595111499087e-05
6.625000000000000000e+02 4.892830680469479839e-05 -3.182675826958813994e-06 -1.994867103981494711e-06 1.015343342397914199e-05 8.458524391544577024e-07 6.117130216268770092e-06 3.259943522247135439e-05
6.650000000000000000e+02 4.935015417630061915e-05 1.595025024176699449e-06 -9.878675492312810961e-07 8.445693723012492548e-06 -4.601118524007954535e-07 6.098200192253473942e-06 3.194702404578329282e-05
6.675000000000000000e+02 5.263390880705110111e-05 -9.707751389886000057e-07 -1.560542087678021522e-06 8.728322334138916637e-06 5.263059778351060060e-07 6.172354910291334965e-06 3.376729302574067932e-05
6.700000000000000000e+02 5.320626286914951472e-05 1.810130070166771112e-06 -1.202377137049484394e-06 8.517149183419903406e-06 -1.347426222711310737e-07 6.203509519219384388e-06 3.396346078589439872e-05
6.725000000000000000e+02 5.259631764028043432e-05 -2.394886180454136701e-07 -1.194575121380978297e-06 7.892128492082494887e-06 4.384871097594727685e-08 6.229775777620425122e-06 3.335911095499167843e-05
6.750000000000000000e+02 4.928456746295637624e-05 1.152492306133723228e-06 -1.218236186781696654e-06 7.637328762546147852e-06 6.305676806197305865e-08 6.301739122904330053e-06 3.161181767420342411e-05
6.775000000000000000e+02 4.719374697271945101e-05 -7.491810429343104913e-08 -1.397127607045420890e-06 7.551981448126987506e-06 -2.853808651654284458e-08 6.317625538865659598e-06 3.053167697985604694e-05
6.800000000000000000e+02 4.458257696060172556e-05 1.318135660237373892e-06 -9.813229757084353224e-07 7.873347955038667123e-06 -3.291904473680592862e-08 6.384071514581025853e-06 2.941999821511070927e-05
6.825000000000000000e+02 4.352130195258148117e-05 8.551519014242003384e-07 -1.521532448482155221e-06 8.390637255832800160e-06 1.358660650393582640e-07 6.394090799658523737e-06 2.915301500403640126e-05
6.850000000000000000e+02 4.356858533317549078e-05 2.165498053065207018e-06 -8.929487931988850576e-07 9.023768688204380397e-06 -1.581945421730116950e-07 6.466728756712092107e-06 2.952954138904598122e-05
6.875000000000000000e+02 4.075927725013599688e-05 1.763195723131616382e-06 -1.320828885863388923e-06 9.272617867030063393e-06 2.156147268530216033e-07 6.439547349953148018e-06 2.823572123355960330e-05
6.900000000000000000e+02 3.998225640613419678e-05 2.130733958694719410e-06 -9.730414965783566477e-07 9.491468503167065687e-06 -1.600831869868531304e-07 6.551960565361432458e-06 2.801284273733135085e-05
6.925000000000000000e+02 3.440703023257505385e-05 1.701764804910688078e-06 -1.087130303857791809e-06 9.383882719917746381e-06 1.723677347688935622e-07 6.467665247143121213e-06 2.512928909981796072e-05
6.950000000000000000e+02 3.287743571026204980e-05 1.396588874103521593e-06 -1.056788329523479598e-06 9.166628565198830611e-06 -7.527985293278903999e-08 6.625632469317072041e-06 2.433484837238897622e-05
6.975000000000000000e+02 2.999003037475276440e-05 1.268327272306812942e-06 -9.800075354569472267e-07 9.082132012529519594e-06 1.093983572544218794e-07 6.486569080784586647e-06 2.277936573403343786e-05
7.000000000000000000e+02 3.212174125632642703e-05 1.240095932067575290e-06 -1.032698589345429293e-06 8.889315194740276743e-06 8.500746620210535118e-09 6.674505898693852345e-06 2.384278117488027848e-05
7.025000000000000000e+02 3.533064308457163307e-05 1.580390152575716860e-06 -1.000384116130009357e-06 9.051464532074148580e-06 9.987701647295736993e-08 6.497936301195396465e-06 2.544002195892058991e-05
7.050000000000000000e+02 4.156616030767708037e-05 1.813368126324554937e-06 -8.641130522973029860e-07 8.927959178398036714e-06 9.861866783397689150e-09 6.701270037808273726e-06 2.859769476194169371e-05
7.075000000000000000e+02 4.556797098674110404e-05 2.519041665022392363e-06 -1.155029654180302347e-06 9.245858836857756419e-06 1.213694546433066860e-07 6.512780124180462099e-06 3.066330497388966255e-05
