z Tu Tv Tw
2.175000000000000000e+02 2.577995626789328978e-08 1.673112720172628317e-08 -3.025777274310151534e-06
2.200000000000000000e+02 2.361219415989140074e-08 1.362583798208286959e-08 -2.776081840988621034e-06
2.225000000000000000e+02 2.214579216311171036e-08 1.208548650447241826e-08 -2.543934508703098476e-06
2.250000000000000000e+02 2.126289659057342328e-08 1.164729057643335633e-08 -2.334041323525301553e-06
2.275000000000000000e+02 1.896123103120044640e-08 1.322287274243064920e-08 -2.146962852566511595e-06
2.300000000000000000e+02 1.637559129062348849e-08 1.466272446010298153e-08 -1.969506905583688188e-06
2.325000000000000000e+02 1.558603593946357398e-08 1.425810889294851622e-08 -1.806408352752088380e-06
2.350000000000000000e+02 1.467917826527938417e-08 1.393302986849309680e-08 -1.654094465290484557e-06
2.375000000000000000e+02 1.404487449914041283e-08 1.313350246888064372e-08 -1.509558422510375751e-06
2.400000000000000000e+02 1.342492390327905976e-08 1.142232476288650094e-08 -1.365405244307314196e-06
2.425000000000000000e+02 1.271982264100510365e-08 1.000741626029678005e-08 -1.229184857904312745e-06
2.450000000000000000e+02 1.201276159816105330e-08 8.915125639772064199e-09 -1.099921291626308962e-06
2.475000000000000000e+02 1.138088873658025642e-08 8.249585078057991523e-09 -9.823211074284994789e-07
2.500000000000000000e+02 1.073735631781928180e-08 7.887296431241359321e-09 -8.768604958856894933e-07
2.525000000000000000e+02 9.757200335835188255e-09 7.130609635319170303e-09 -7.746750516420577434e-07
2.550000000000000000e+02 8.594104648368894297e-09 6.470920145602581999e-09 -6.783240149413917865e-07
2.575000000000000000e+02 7.510149029247462288e-09 6.203556348479994934e-09 -5.889602209676209037e-07
2.600000000000000000e+02 6.699719568549755567e-09 5.995760027477764508e-09 -5.059318583024715956e-07
2.625000000000000000e+02 6.191369673759436490e-09 5.367816789619090927e-09 -4.273430303076373836e-07
2.650000000000000000e+02 5.573463696484679519e-09 4.363826003802003525e-09 -3.509855262435156376e-07
2.675000000000000000e+02 4.753932327364081631e-09 3.435936115237817930e-09 -2.796940303627322174e-07
2.700000000000000000e+02 3.952650672064033053e-09 2.773872795362000911e-09 -2.183197295620618760e-07
2.725000000000000000e+02 3.185498532236651376e-09 2.256238827843591858e-09 -1.685776104205501417e-07
2.750000000000000000e+02 2.425921519173691631e-09 1.832186129338517917e-09 -1.281108688488269357e-07
2.775000000000000000e+02 1.783650496796370942e-09 1.480152091836510021e-09 -9.555016981017086375e-08
2.800000000000000000e+02 1.314506766659060444e-09 1.156609178406816502e-09 -6.956599856926548089e-08
2.825000000000000000e+02 9.690537153300793758e-10 8.958964935894258352e-10 -4.951486615681620634e-08
2.850000000000000000e+02 7.141911012851615984e-10 6.829299316511132349e-10 -3.455713683663642517e-08
2.875000000000000000e+02 5.332539378936693238e-10 5.023185867985253457e-10 -2.403183507525254785e-08
2.900000000000000000e+02 4.066299971941093438e-10 3.661371362917046125e-10 -1.698054066228502338e-08
2.925000000000000000e+02 3.089947192685927061e-10 2.696679756605215408e-10 -1.223169247807940228e-08
2.950000000000000000e+02 2.263653089507662252e-10 1.968862573218099990e-10 -8.897642944881627232e-09
2.975000000000000000e+02 1.670371447284897760e-10 1.387616262027672901e-10 -6.462144000813177906e-09
3.000000000000000000e+02 1.261662506546574997e-10 9.706724388778277108e-11 -4.790682807325242989e-09
3.025000000000000000e+02 9.710182064229235236e-11 7.188982477203082535e-11 -3.759733927895270503e-09
3.050000000000000000e+02 7.398215665095604182e-11 5.702174275746505310e-11 -3.112584291472425642e-09
3.075000000000000000e+02 5.385688094905122340e-11 4.602138338882984054e-11 -2.614336255020937447e-09
3.100000000000000000e+02 3.800447553063264991e-11 3.746317706312322953e-11 -2.247403522001884078e-09
3.125000000000000000e+02 2.602217609118703384e-11 3.122410572679617169e-11 -1.990661379579729564e-09
3.150000000000000000e+02 1.867079239820095368e-11 2.627205994740189538e-11 -1.796036966432520854e-09
3.175000000000000000e+02 1.466753255760284487e-11 2.390328405315021742e-11 -1.645392253516880110e-09
3.200000000000000000e+02 1.315438155496280460e-11 2.425177886465223917e-11 -1.510737397666037001e-09
3.225000000000000000e+02 1.412042427544079414e-11 2.002911693494481852e-11 -1.405853064358579508e-09
3.250000000000000000e+02 1.598674869792562648e-11 1.471145716474140821e-11 -1.348855709450518344e-09
3.275000000000000000e+02 1.717758464041496292e-11 9.914746752407865892e-12 -1.299405506888129598e-09
3.300000000000000000e+02 1.800681379401476046e-11 6.430400418711993498e-12 -1.246203230261930891e-09
3.325000000000000000e+02 1.936177360148827025e-11 4.219983627655012710e-12 -1.177925499420994145e-09
3.350000000000000000e+02 2.044958495083415573e-11 3.838446083649552433e-12 -1.082353559282413609e-09
3.375000000000000000e+02 2.013592829639179580e-11 4.533283847002238539e-12 -9.574851138699486777e-10
3.400000000000000000e+02 1.871149016218673075e-11 5.294403078764524712e-12 -8.334272047565982210e-10
3.425000000000000000e+02 1.707372054830177840e-11 5.645439679594748831e-12 -7.317317531605667043e-10
