# z, TI
1.800000000000000000e+02 1.165527880685677045e-02
1.825000000000000000e+02 1.138083999776482239e-02
1.850000000000000000e+02 1.110692369226766625e-02
1.875000000000000000e+02 1.081819468013917387e-02
1.900000000000000000e+02 1.054072923194416048e-02
1.925000000000000000e+02 1.026364769020634768e-02
1.950000000000000000e+02 1.000149298358186251e-02
1.975000000000000000e+02 9.765359422925772026e-03
2.000000000000000000e+02 9.505136345579973459e-03
2.025000000000000000e+02 9.242278206819937517e-03
2.050000000000000000e+02 8.989194527560124756e-03
2.075000000000000000e+02 8.753460522015801479e-03
2.100000000000000000e+02 8.519012857503876351e-03
2.125000000000000000e+02 8.304192422668582596e-03
2.150000000000000000e+02 8.064907309987568232e-03
2.175000000000000000e+02 7.826076099328727054e-03
2.200000000000000000e+02 7.574991447492450750e-03
2.225000000000000000e+02 7.308193714661486394e-03
2.250000000000000000e+02 7.050316362686197096e-03
2.275000000000000000e+02 6.781002505578156113e-03
2.300000000000000000e+02 6.512356396531852019e-03
2.325000000000000000e+02 6.255329985117339710e-03
2.350000000000000000e+02 5.997038658748793036e-03
2.375000000000000000e+02 5.756527932992954594e-03
2.400000000000000000e+02 5.522966772906018514e-03
2.425000000000000000e+02 5.301120887767268863e-03
2.450000000000000000e+02 5.102190720269774750e-03
2.475000000000000000e+02 4.898525665486152224e-03
2.500000000000000000e+02 4.696975589293480267e-03
2.525000000000000000e+02 4.494605031417766433e-03
2.550000000000000000e+02 4.281201172619287891e-03
2.575000000000000000e+02 4.055763599069000559e-03
2.600000000000000000e+02 3.794489806962966782e-03
2.625000000000000000e+02 3.522311608026607119e-03
2.650000000000000000e+02 3.271037768117580468e-03
2.675000000000000000e+02 3.040495014587426582e-03
2.700000000000000000e+02 2.831056744369790396e-03
2.725000000000000000e+02 2.643165118317815452e-03
2.750000000000000000e+02 2.477704380557043621e-03
2.775000000000000000e+02 2.338698349175374544e-03
2.800000000000000000e+02 2.220996298510278816e-03
2.825000000000000000e+02 2.119108950263253258e-03
