# f, Suu, Svv, Sww
1.424242424242424220e-02 6.033953323858554096e-01 1.664823318287698140e-01 1.013842663332016059e-01
1.454545454545454544e-02 6.633808598229817832e-01 1.510608339522940824e-01 9.751006514322614616e-02
1.484848484848484869e-02 5.790030088241271411e-01 1.982495711077009726e-01 8.744474067225180280e-02
1.515151515151515194e-02 4.506902635615183117e-01 1.376562572059498168e-01 8.639338211893153596e-02
1.545454545454545518e-02 4.282725505829707568e-01 1.615162106530614872e-01 8.870035686103934502e-02
1.575757575757575843e-02 4.480207281774810091e-01 2.436517709481265948e-01 8.048752529538789890e-02
1.606060606060605994e-02 5.374069371202846446e-01 1.606380438696463908e-01 1.030438455936149716e-01
1.636363636363636492e-02 4.661418791504329806e-01 1.538299592778572811e-01 9.082409389540387068e-02
1.666666666666666644e-02 4.629345468198504676e-01 1.774328697691126278e-01 9.010544537229794870e-02
1.696969696969697142e-02 4.465752761914895674e-01 1.781020288500316795e-01 8.882092698929792973e-02
1.727272727272727293e-02 4.544761825836748370e-01 1.609169754080103376e-01 9.719176030338354255e-02
1.757575757575757444e-02 4.848032598400058846e-01 2.059679009150344742e-01 1.080846949524328776e-01
1.787878787878787942e-02 5.114808863972843955e-01 1.819019210948816523e-01 1.050027079781745698e-01
1.818181818181818094e-02 4.913946727510362100e-01 1.488687261916424864e-01 1.029803578976116463e-01
1.848484848484848592e-02 4.522054057377231651e-01 1.429172492630941260e-01 8.285352135854291700e-02
1.878787878787878743e-02 5.980609817590520905e-01 1.825659002569847145e-01 8.517214165410495752e-02
1.909090909090909241e-02 4.011264981180860389e-01 1.349665483630340113e-01 7.428021409551398280e-02
1.939393939393939392e-02 4.468696620468127767e-01 1.393553104345405802e-01 8.828191149676181682e-02
1.969696969696969543e-02 4.542744309053891039e-01 1.555888984706602918e-01 8.309474982055400916e-02
2.000000000000000042e-02 4.731565414566107908e-01 1.970697737252959103e-01 8.801957452959464911e-02
2.030303030303030193e-02 4.800418605044990406e-01 1.772112654601738779e-01 8.627053524066848056e-02
2.060606060606060691e-02 4.642236716800027252e-01 1.706735217003973182e-01 8.423379877295868179e-02
2.090909090909090842e-02 4.206940093121803725e-01 1.769972878569348596e-01 8.120349622330204353e-02
2.121212121212121340e-02 4.346142802310583586e-01 2.316316089113312215e-01 8.460007916057445121e-02
2.151515151515151492e-02 4.822050323337946365e-01 1.861681384536908457e-01 9.400846412585038558e-02
2.181818181818181990e-02 4.310945777025428916e-01 2.223012426523247598e-01 8.748764230237114636e-02
2.212121212121212141e-02 3.784258158398400296e-01 1.794904305400493727e-01 8.577827904008669679e-02
2.242424242424242292e-02 3.971711950169537486e-01 1.970296957626201939e-01 8.679447109947420469e-02
2.272727272727272790e-02 4.294661044791514559e-01 1.670335618944810696e-01 9.518029686411767776e-02
2.303030303030302942e-02 4.918393279225889425e-01 1.896962082223608570e-01 8.851066609669058782e-02
2.333333333333333440e-02 3.810580138888472468e-01 1.883497657406614512e-01 8.681981910979910677e-02
2.363636363636363591e-02 4.095910566493962679e-01 1.028957668010146431e-01 7.104147101069066550e-02
2.393939393939394089e-02 4.221123501383704513e-01 1.255846354602447035e-01 8.319080806695061669e-02
2.424242424242424240e-02 4.438636969834455770e-01 1.312666154035894706e-01 8.907996878829316234e-02
2.454545454545454392e-02 4.892925677449665445e-01 1.319264263510445956e-01 8.483944007498492312e-02
2.484848484848484890e-02 5.018756512250129864e-01 1.870588938734198958e-01 9.064899773771492586e-02
2.515151515151515041e-02 4.007505706835766124e-01 1.898275395241292018e-01 8.641585877225618773e-02
2.545454545454545539e-02 4.195243059933559393e-01 2.163110837174898049e-01 9.524230361756860774e-02
2.575757575757575690e-02 3.775670518440482071e-01 2.233135965639773401e-01 9.821127667236448366e-02
2.606060606060606188e-02 3.757431494261924132e-01 2.426474795191328193e-01 8.533011695862972867e-02
2.636363636363636340e-02 4.201333236416535111e-01 1.641190577274190543e-01 9.295184470960926593e-02
2.666666666666666838e-02 3.349455513660553052e-01 1.450251073960384662e-01 7.653950003310272532e-02
2.696969696969696989e-02 4.424494037448243877e-01 1.676025626294115334e-01 9.310578978779247838e-02
2.727272727272727140e-02 3.531715495898106183e-01 1.861013098536676291e-01 9.571237349825055529e-02
2.757575757575757638e-02 3.672356733920735805e-01 1.395123395477650130e-01 7.781163798902095141e-02
2.787878787878787790e-02 3.829816407531512756e-01 1.660470879176952352e-01 9.047298029598593860e-02
2.818181818181818288e-02 3.974535312119154007e-01 1.676682517884309498e-01 9.052012096345939118e-02
2.848484848484848439e-02 3.943215337933922426e-01 2.010797844333735152e-01 8.958661414778662513e-02
2.878787878787878937e-02 3.698562263051266563e-01 1.577970531274988930e-01 7.531834098852965842e-02
2.909090909090909088e-02 3.591812706888317663e-01 1.662121385154685937e-01 8.227488470291938194e-02
2.939393939393939240e-02 3.310301855932668569e-01 1.357436989847016773e-01 8.202209698599413623e-02
2.969696969696969738e-02 3.745053334932522682e-01 2.029867569797965399e-01 8.556651760184376398e-02
2.999999999999999889e-02 3.538615576264572682e-01 1.927188416422802586e-01 9.206540538942879770e-02
3.030303030303030387e-02 3.427559029411904601e-01 2.271563159318844560e-01 7.353000769159774574e-02
3.060606060606060538e-02 3.991504011819645426e-01 1.480282125770261969e-01 7.485142793704592512e-02
3.090909090909091037e-02 3.686460439526824673e-01 1.721745763205351498e-01 8.572424258273804443e-02
3.121212121212121188e-02 3.492859169670415875e-01 1.481037084434952966e-01 8.043873001350891616e-02
3.151515151515151686e-02 3.352207485325280345e-01 1.739048438834279731e-01 8.191754078021547258e-02
3.181818181818181490e-02 3.271648607120363206e-01 1.783999507133401941e-01 8.305045758690127178e-02
3.212121212121211988e-02 3.911875003558550334e-01 1.738450759564472980e-01 8.393187850463636190e-02
3.242424242424242486e-02 3.776186531746980046e-01 1.651142611344534605e-01 8.495977022698844583e-02
3.272727272727272985e-02 3.702411483093641098e-01 1.389873749072230436e-01 9.748549664412302362e-02
3.303030303030302789e-02 3.206294775256787744e-01 1.021520769145160545e-01 9.385441798687281512e-02
3.333333333333333287e-02 3.694145415524985321e-01 1.408019231122736581e-01 9.851915614574427438e-02
3.363636363636363785e-02 3.006221015770790816e-01 1.461175959319735151e-01 7.944416586524288837e-02
3.393939393939394283e-02 3.798883176037187170e-01 1.685723488866190944e-01 8.906393308396506892e-02
3.424242424242424088e-02 3.330661186020005271e-01 1.459026959080534092e-01 9.893735151278117146e-02
3.454545454545454586e-02 3.430344137819200667e-01 1.404181819708190393e-01 7.423000489023713622e-02
3.484848484848485084e-02 3.073873970370064601e-01 2.079470405365553831e-01 8.165133548969519262e-02
3.515151515151514888e-02 3.150794325769257220e-01 1.512884813774886539e-01 8.824639403518252934e-02
3.545454545454545386e-02 3.610650469724011602e-01 1.601792877461632181e-01 8.731033648851452278e-02
3.575757575757575885e-02 3.100955641235675908e-01 1.855383889659305563e-01 1.029450439461906119e-01
3.606060606060606383e-02 3.271212448906296033e-01 2.431396070588833502e-01 8.570118038933011162e-02
3.636363636363636187e-02 3.089889295863629259e-01 1.477543333356520494e-01 7.696847894449070082e-02
3.666666666666666685e-02 3.415034732613988488e-01 1.646423662482215389e-01 7.078974075757116236e-02
3.696969696969697183e-02 3.123961075508025487e-01 1.385578401196972398e-01 8.760850505663794752e-02
3.727272727272726988e-02 3.526549245303074454e-01 1.394235378619282095e-01 8.576926543692132976e-02
3.757575757575757486e-02 2.717257072953807584e-01 1.659692759834383025e-01 9.758805607224373124e-02
3.787878787878787984e-02 2.784163680421601894e-01 1.392502475071271950e-01 8.529998870609324657e-02
3.818181818181818482e-02 4.097751823636041069e-01 1.713410862519186839e-01 8.864899353163421813e-02
3.848484848484848286e-02 3.052407219587963128e-01 1.790313163808278096e-01 7.852674030335986266e-02
3.878787878787878785e-02 2.785478741510559741e-01 1.704938675004857851e-01 8.029153582926244759e-02
3.909090909090909283e-02 2.895353156116060034e-01 1.122545715599683053e-01 6.843962583793010424e-02
3.939393939393939087e-02 2.990799138447136074e-01 1.468433413747899374e-01 8.592467178608774458e-02
3.969696969696969585e-02 3.015261361910643312e-01 1.386182784644136579e-01 6.960626398331544451e-02
4.000000000000000083e-02 2.696906186105008096e-01 1.183014036342409231e-01 6.916549610635654155e-02
4.030303030303030581e-02 2.979938504279899258e-01 1.777720105904022352e-01 8.900042543903156911e-02
4.060606060606060386e-02 3.252370038941749808e-01 1.366994726821499639e-01 7.685192362866863358e-02
4.090909090909090884e-02 2.948551674737501238e-01 1.277615497281366919e-01 8.248675107690696395e-02
4.121212121212121382e-02 2.814634068470606709e-01 1.958421012348717516e-01 9.812761352024318429e-02
4.151515151515151186e-02 2.811215476166729621e-01 2.082488196159937854e-01 7.556993720338432696e-02
4.181818181818181684e-02 2.723663463760325198e-01 1.478253080703464950e-01 8.107062636983013160e-02
4.212121212121212183e-02 2.920761372791059185e-01 1.379758825934243593e-01 8.253757156474858525e-02
4.242424242424242681e-02 2.757921409527477330e-01 1.525813268309120785e-01 7.165046308891809268e-02
4.272727272727272485e-02 2.257064690937345408e-01 1.358661739692865467e-01 8.120459266824377187e-02
4.303030303030302983e-02 3.272422825324581286e-01 1.661354705803066989e-01 7.465800380663037417e-02
4.333333333333333481e-02 3.127343773944942229e-01 1.585923306635426133e-01 7.708247703789379568e-02
4.363636363636363980e-02 2.571294448763174478e-01 1.399131266747266622e-01 6.416228211262053893e-02
4.393939393939393784e-02 3.025416138074747963e-01 1.605546329321966559e-01 8.302358038249960104e-02
4.424242424242424282e-02 2.760296738082508861e-01 1.387266590106080999e-01 8.032978148365092774e-02
4.454545454545454780e-02 3.024503440976399338e-01 1.574744526609844208e-01 7.889015037085975179e-02
4.484848484848484584e-02 2.708398481109733913e-01 1.610935341667101561e-01 7.595915840894128246e-02
4.515151515151515083e-02 2.908575730707165796e-01 1.403913393319571046e-01 9.344445920068240874e-02
4.545454545454545581e-02 3.118827405382934015e-01 1.406918184523613669e-01 7.408221117819446810e-02
4.575757575757576079e-02 3.111859581407712683e-01 1.591933946576077619e-01 8.847670089952888728e-02
4.606060606060605883e-02 2.714208354221952502e-01 1.480269553258368453e-01 6.666231988276397069e-02
4.636363636363636381e-02 2.880116805496921728e-01 1.545145420847550410e-01 7.365052382991443825e-02
4.666666666666666879e-02 2.311460160049905177e-01 1.186682489079795150e-01 6.374029921927304443e-02
4.696969696969696684e-02 2.593296367951477555e-01 1.185153118870956035e-01 6.644913277626485204e-02
4.727272727272727182e-02 2.617457552724947734e-01 1.242907166754519260e-01 5.945782220439337767e-02
4.757575757575757680e-02 2.691531759120743272e-01 1.350188419663402861e-01 6.721921787663218129e-02
4.787878787878788178e-02 2.672876988540176524e-01 1.637268282995515412e-01 7.530761945054172124e-02
4.818181818181817982e-02 2.428727106808675762e-01 1.364334600148983667e-01 6.591568692820864994e-02
4.848484848484848481e-02 2.729462745619755659e-01 1.170926486045237302e-01 8.127782683572024047e-02
4.878787878787878979e-02 2.240546813523627279e-01 1.219969096509747886e-01 8.349314667207462237e-02
4.909090909090908783e-02 2.541667842525490162e-01 1.204928871645710164e-01 6.858208423932582454e-02
4.939393939393939281e-02 2.394295756495497252e-01 1.296883905308497398e-01 7.996491304813910239e-02
4.969696969696969779e-02 2.050007878870666878e-01 1.491259760092602249e-01 6.633522929207347207e-02
5.000000000000000278e-02 2.392299309362448667e-01 1.694664296330726794e-01 7.123795522990267193e-02
5.030303030303030082e-02 2.654110506710566364e-01 1.333094626310671882e-01 7.745605354017746913e-02
5.060606060606060580e-02 2.382908805693458587e-01 1.321834357870577681e-01 6.588410950398407295e-02
5.090909090909091078e-02 2.370882608431086336e-01 1.369589163529803810e-01 6.567819576568070805e-02
5.121212121212120882e-02 2.800190870396741527e-01 1.133425698633111350e-01 6.111997617969244789e-02
5.151515151515151381e-02 2.472170855797020395e-01 1.235510083601037701e-01 6.630208408791531116e-02
5.181818181818181879e-02 2.332062880426361562e-01 1.353224556606176243e-01 6.212770482028686508e-02
5.212121212121212377e-02 1.957109321675734870e-01 9.176017663228996923e-02 5.870526760103018243e-02
5.242424242424242181e-02 1.950358809386090464e-01 1.323644493207656314e-01 7.532692423766040868e-02
5.272727272727272679e-02 2.152981727379182086e-01 1.019654358710830877e-01 6.148913833939580187e-02
5.303030303030303177e-02 2.474796707053965872e-01 1.092586347138946729e-01 6.853973009073824341e-02
5.333333333333333676e-02 2.389091239681703782e-01 1.184547279638878126e-01 7.538140721859708238e-02
5.363636363636363480e-02 2.293013872303925893e-01 1.193816316980164799e-01 6.277837689500644081e-02
5.393939393939393978e-02 2.191187800217602455e-01 1.251218951867741069e-01 5.931584962044480352e-02
5.424242424242424476e-02 2.221692868141244559e-01 1.370918168186227859e-01 5.792722357749429535e-02
5.454545454545454281e-02 2.267014250096732464e-01 1.577118705714589397e-01 9.158756740789460171e-02
5.484848484848484779e-02 2.273247755005226856e-01 1.286747436429751534e-01 7.133409270394044932e-02
5.515151515151515277e-02 2.084594714774154478e-01 1.194954370350030520e-01 7.728379401673868276e-02
5.545454545454545775e-02 2.345379010829674871e-01 1.067670401983305400e-01 7.359586746031686333e-02
5.575757575757575579e-02 1.906283838923489848e-01 1.028475969411109525e-01 7.394811249809782328e-02
5.606060606060606077e-02 2.264640365836955993e-01 1.243418508561645597e-01 7.549361162226203570e-02
5.636363636363636576e-02 1.970341321940239920e-01 1.322303841225011822e-01 6.615184836544167613e-02
5.666666666666666380e-02 2.269638968809694068e-01 1.612598486971771328e-01 7.352266368949102182e-02
5.696969696969696878e-02 2.288929332430267582e-01 1.312647184752217255e-01 7.117883309412116610e-02
5.727272727272727376e-02 2.154561799167897251e-01 1.328940210278065082e-01 7.644177171649794988e-02
5.757575757575757874e-02 2.508983322272917427e-01 1.231789006307684592e-01 6.809719354769491750e-02
5.787878787878787679e-02 2.180337379568001999e-01 1.221330493468032324e-01 7.729124409389659389e-02
5.818181818181818177e-02 2.128186885045088017e-01 1.345878036879401829e-01 6.124872642915595716e-02
5.848484848484848675e-02 2.174932225381531747e-01 1.163684833325900753e-01 6.539778839295078139e-02
5.878787878787878479e-02 2.084905285779344863e-01 1.018015410562434220e-01 7.434193981774442350e-02
5.909090909090908977e-02 2.185564628303210133e-01 1.335821639549539530e-01 6.303795349700033745e-02
5.939393939393939476e-02 2.320954630347239755e-01 1.117676658036718257e-01 7.154809424296948439e-02
5.969696969696969974e-02 1.904935091684721027e-01 1.103945564214006830e-01 5.868752383917515830e-02
5.999999999999999778e-02 2.082727318657479065e-01 1.090804642761673410e-01 6.470086029601995747e-02
6.030303030303030276e-02 1.879092089776175645e-01 1.141463662128178180e-01 6.525128212683886653e-02
6.060606060606060774e-02 1.958696544759364611e-01 1.257795619041557345e-01 7.785757887214413142e-02
6.090909090909090579e-02 1.604208160402464667e-01 1.144101919369815007e-01 6.151316897648846649e-02
6.121212121212121077e-02 1.990734282115032838e-01 1.082800345965432703e-01 5.980534188932011552e-02
6.151515151515151575e-02 1.845374295107573559e-01 1.216201354943531182e-01 5.900100649684886928e-02
6.181818181818182073e-02 1.812450390136198797e-01 1.405885093506543948e-01 6.521212942862444906e-02
6.212121212121211877e-02 2.030430790192728485e-01 1.323548885937497754e-01 7.116255052861375496e-02
6.242424242424242375e-02 1.765377390220896070e-01 1.035736146712144812e-01 5.628427363800245914e-02
6.272727272727272874e-02 1.895457284648761342e-01 1.188396234792855055e-01 6.300044863735702882e-02
6.303030303030303372e-02 1.952031927005422052e-01 1.229097146338117147e-01 6.358990469705498583e-02
6.333333333333333870e-02 2.053152799804724982e-01 1.333202849902394294e-01 5.599688602440358598e-02
6.363636363636362980e-02 2.015279379533828075e-01 1.528606355999432842e-01 6.971845664518529218e-02
6.393939393939393478e-02 2.008171930630753554e-01 1.140891741214678512e-01 6.842831893836708035e-02
6.424242424242423977e-02 2.273871906752837069e-01 9.433155107614105139e-02 6.553400594297432991e-02
6.454545454545454475e-02 1.809443346980428580e-01 1.057977170631479308e-01 5.438183595245026092e-02
6.484848484848484973e-02 1.770062248822300566e-01 1.203083856943450020e-01 5.619854677587628883e-02
6.515151515151515471e-02 1.773379193458879954e-01 8.684828672261722671e-02 6.245180723885321999e-02
6.545454545454545969e-02 1.736648083066935355e-01 9.791491077155356493e-02 5.839702003563463500e-02
6.575757575757575080e-02 1.648622814225430000e-01 8.739881345359663822e-02 7.329321393376936333e-02
6.606060606060605578e-02 1.933561251406646642e-01 1.124492121109410825e-01 7.333955640063995196e-02
6.636363636363636076e-02 1.834959206647399088e-01 1.074108959249777256e-01 5.701932025141654564e-02
6.666666666666666574e-02 1.787151827507369173e-01 1.177900718267649721e-01 5.247471126706674399e-02
6.696969696969697072e-02 1.859511758285126160e-01 9.480273333467185981e-02 5.163963425502075821e-02
6.727272727272727570e-02 1.690253464558385266e-01 1.081682694748339890e-01 6.164261969381194806e-02
6.757575757575758069e-02 1.748316507679233689e-01 1.020298651157686975e-01 6.280283717961439305e-02
6.787878787878788567e-02 1.782183789448830435e-01 1.039688141017411360e-01 7.182000663168615351e-02
6.818181818181817677e-02 1.714247350402070547e-01 9.059790410812230965e-02 5.848266368643792457e-02
6.848484848484848175e-02 1.854914277620523799e-01 1.170967291086725814e-01 5.586328509319488100e-02
6.878787878787878673e-02 1.358021497650118425e-01 8.869843505457511434e-02 5.426509869822079141e-02
6.909090909090909172e-02 1.787938462536372564e-01 8.678979958407111173e-02 6.259711832108419416e-02
6.939393939393939670e-02 1.645535956011509870e-01 1.153368383735702690e-01 4.978808704586919209e-02
6.969696969696970168e-02 1.695596143121014809e-01 1.045914217176953653e-01 5.546450675309987782e-02
7.000000000000000666e-02 1.474201814513270703e-01 8.182613058179485921e-02 5.618608929728591272e-02
7.030303030303029777e-02 1.479384838719808581e-01 1.201385914967172536e-01 5.313368730133432444e-02
7.060606060606060275e-02 1.561173448750825810e-01 9.339408112355158942e-02 5.582255672832785176e-02
7.090909090909090773e-02 1.650247352985350913e-01 7.991741784799412385e-02 5.278217340355819548e-02
7.121212121212121271e-02 1.655543072051506304e-01 9.954371164950150119e-02 5.358294117459540956e-02
7.151515151515151769e-02 1.637448188305140884e-01 1.036030885602214069e-01 5.955142401532354662e-02
7.181818181818182267e-02 1.546427754345539030e-01 9.265702850523539758e-02 6.572760063774547856e-02
7.212121212121212765e-02 1.447167016822096530e-01 9.139088396682398807e-02 5.950417614169083158e-02
7.242424242424241876e-02 1.802991493330295958e-01 7.552386953009292136e-02 5.040876122092190909e-02
7.272727272727272374e-02 1.567738103208242140e-01 9.464750537290031462e-02 4.495353678508459683e-02
7.303030303030302872e-02 1.458666208063231773e-01 8.875379673364615363e-02 5.255194078770205474e-02
7.333333333333333370e-02 1.519889661856310970e-01 7.291639123367944786e-02 5.944833443145001312e-02
7.363636363636363869e-02 1.437276238446222876e-01 9.408188553619166450e-02 5.227192219733742262e-02
7.393939393939394367e-02 1.428752685497378938e-01 8.380019949114299316e-02 5.104868480122784491e-02
7.424242424242424865e-02 1.489652717177439023e-01 1.017040979121227040e-01 5.683262332869346012e-02
7.454545454545453975e-02 1.694530838759567837e-01 9.763133383354125061e-02 5.059817720523590578e-02
7.484848484848484473e-02 1.510582054722470480e-01 1.023221420503224871e-01 5.445475228204570833e-02
7.515151515151514972e-02 1.546540657581243206e-01 9.645879389473874244e-02 4.677016823282541952e-02
7.545454545454545470e-02 1.617369410897460669e-01 9.414998609119235029e-02 5.375345001720716748e-02
7.575757575757575968e-02 1.563162868734317978e-01 9.113215260580864729e-02 5.613702152026449343e-02
7.606060606060606466e-02 1.332772071324832275e-01 9.425574758116385399e-02 5.036010533948203499e-02
7.636363636363636964e-02 1.573405676687113230e-01 9.772267063632825157e-02 5.358149075095783309e-02
7.666666666666666075e-02 1.375325248554260527e-01 7.788807046688993319e-02 4.498256571402198256e-02
7.696969696969696573e-02 1.389421571085656670e-01 7.635544892316913079e-02 5.284038970990943829e-02
7.727272727272727071e-02 1.266796750537054206e-01 7.281710927017273627e-02 4.989839271194254633e-02
7.757575757575757569e-02 1.192653355207155541e-01 7.255447771176397331e-02 4.238457884735633702e-02
7.787878787878788067e-02 1.531959878981015155e-01 7.236490260262422314e-02 5.378895047632440557e-02
7.818181818181818565e-02 1.562936020589824893e-01 8.191617132965836601e-02 4.516102443599508132e-02
7.848484848484849064e-02 1.397026538104811644e-01 7.432022244988231718e-02 4.830257334075564735e-02
7.878787878787878174e-02 1.145020177736046085e-01 6.971754783957466450e-02 4.392733648043178896e-02
7.909090909090908672e-02 1.387194574461491914e-01 9.792995546984578636e-02 5.052219578729533894e-02
7.939393939393939170e-02 1.358732504842770639e-01 8.296880106435522428e-02 4.304645499373288553e-02
7.969696969696969668e-02 1.218590942957212403e-01 7.639825902418453940e-02 4.920714641812659607e-02
8.000000000000000167e-02 1.224066500232402072e-01 7.429630571666911987e-02 4.302864246695319722e-02
8.030303030303030665e-02 1.388926439176911554e-01 8.429906916616621004e-02 5.103937385131137455e-02
8.060606060606061163e-02 1.370419912696609899e-01 7.333283845052990246e-02 4.288721498473226784e-02
8.090909090909090273e-02 1.132938838821025002e-01 7.216889620439116693e-02 4.109984378021987184e-02
8.121212121212120771e-02 1.388294787164481014e-01 7.490671569071065405e-02 4.321345198461062909e-02
8.151515151515151270e-02 1.263570321509743799e-01 7.444147020292997408e-02 4.487738657578005386e-02
8.181818181818181768e-02 1.368213667848137138e-01 7.498983507890341627e-02 4.764275803638504114e-02
8.212121212121212266e-02 1.189143834987062831e-01 5.495979321691233516e-02 4.863954823604618727e-02
8.242424242424242764e-02 1.234191663360765523e-01 7.210845558798144317e-02 4.578855340612560804e-02
8.272727272727273262e-02 1.120721783050007136e-01 8.722458513962863536e-02 4.833646403340918080e-02
8.303030303030302373e-02 1.151381673288342511e-01 6.996124303767607688e-02 3.826613868996611018e-02
8.333333333333332871e-02 1.244724400226939198e-01 7.707128140591813781e-02 4.508531992944927319e-02
8.363636363636363369e-02 1.068059985183647392e-01 7.814200065839577158e-02 4.135128644722702029e-02
8.393939393939393867e-02 1.299106843691941737e-01 7.369660663400354195e-02 5.181135818022057637e-02
8.424242424242424365e-02 1.171577631225148020e-01 6.782843737515642513e-02 4.033258865969057555e-02
8.454545454545454863e-02 9.956282424597072411e-02 6.163971904942905367e-02 4.065193620256778856e-02
8.484848484848485362e-02 1.200678954150116717e-01 6.297260229778918472e-02 4.594182670945062136e-02
8.515151515151514472e-02 1.109234962504656585e-01 5.948469172151540224e-02 4.817658184258854365e-02
8.545454545454544970e-02 1.064564793769434414e-01 6.697671832069546083e-02 4.939017714724876218e-02
8.575757575757575468e-02 1.061189387939940193e-01 6.267375929021706815e-02 4.997106744398204653e-02
8.606060606060605966e-02 1.075918687614327990e-01 8.422781688230884800e-02 4.684652464778143316e-02
8.636363636363636465e-02 9.771983054264729573e-02 5.778196847976653505e-02 4.305804376201146505e-02
8.666666666666666963e-02 1.184456577181960818e-01 5.928774428817154551e-02 3.692814814768322768e-02
8.696969696969697461e-02 1.078626105864489981e-01 6.222948386749005412e-02 4.026639958239335015e-02
8.727272727272727959e-02 9.225177812493769169e-02 6.383067591482416425e-02 3.931422716538270079e-02
8.757575757575757069e-02 1.109426437005934934e-01 6.585646254961290136e-02 3.864590012667720731e-02
8.787878787878787568e-02 1.223029339149927230e-01 6.643024788966024607e-02 3.864518234393325008e-02
