# z, veer
2.175000000000000000e+02 2.409720679699827883e+02
2.200000000000000000e+02 2.410790497033026725e+02
2.225000000000000000e+02 2.411828625374500064e+02
2.250000000000000000e+02 2.412829091591609370e+02
2.275000000000000000e+02 2.413807407131783975e+02
2.300000000000000000e+02 2.414740479605081589e+02
2.325000000000000000e+02 2.415654971810887446e+02
2.350000000000000000e+02 2.416553492503557834e+02
2.375000000000000000e+02 2.417436396552250812e+02
2.400000000000000000e+02 2.418313234324447762e+02
2.425000000000000000e+02 2.419161505828665781e+02
2.450000000000000000e+02 2.419983769865118575e+02
2.475000000000000000e+02 2.420766205428283513e+02
2.500000000000000000e+02 2.421513730823603225e+02
2.525000000000000000e+02 2.422218618279563032e+02
2.550000000000000000e+02 2.422882384298200975e+02
2.575000000000000000e+02 2.423506862148678351e+02
2.600000000000000000e+02 2.424105153015185863e+02
2.625000000000000000e+02 2.424660931749305917e+02
2.650000000000000000e+02 2.425164370883429683e+02
2.675000000000000000e+02 2.425609365395792736e+02
2.700000000000000000e+02 2.425993528331646303e+02
2.725000000000000000e+02 2.426325340584932633e+02
2.750000000000000000e+02 2.426609195367143172e+02
2.775000000000000000e+02 2.426849783062343704e+02
2.800000000000000000e+02 2.427048626179508233e+02
2.825000000000000000e+02 2.427209305572658877e+02
2.850000000000000000e+02 2.427342814824920367e+02
2.875000000000000000e+02 2.427450869330957630e+02
2.900000000000000000e+02 2.427544050459836740e+02
2.925000000000000000e+02 2.427621401943867738e+02
2.950000000000000000e+02 2.427686847583919985e+02
2.975000000000000000e+02 2.427738556807871930e+02
3.000000000000000000e+02 2.427787101075103067e+02
3.025000000000000000e+02 2.427825830314536120e+02
3.050000000000000000e+02 2.427865086504759802e+02
3.075000000000000000e+02 2.427894234664587998e+02
3.100000000000000000e+02 2.427930054323327056e+02
3.125000000000000000e+02 2.427962307259166153e+02
3.150000000000000000e+02 2.428002536883798257e+02
3.175000000000000000e+02 2.428036727028755593e+02
3.200000000000000000e+02 2.428073833921830840e+02
3.225000000000000000e+02 2.428106514621496785e+02
3.250000000000000000e+02 2.428141452412826311e+02
3.275000000000000000e+02 2.428167193563777460e+02
3.300000000000000000e+02 2.428193825080677755e+02
3.325000000000000000e+02 2.428210626287762182e+02
3.350000000000000000e+02 2.428232510187752382e+02
3.375000000000000000e+02 2.428239897286001394e+02
3.400000000000000000e+02 2.428252130728957638e+02
3.425000000000000000e+02 2.428248146611511515e+02
3.450000000000000000e+02 2.428256641002877529e+02
3.475000000000000000e+02 2.428248968366331155e+02
3.500000000000000000e+02 2.428253557757845726e+02
3.525000000000000000e+02 2.428241146451855741e+02
3.550000000000000000e+02 2.428249057937077282e+02
3.575000000000000000e+02 2.428239868249002598e+02
3.600000000000000000e+02 2.428248310810269004e+02
3.625000000000000000e+02 2.428242885094493033e+02
3.650000000000000000e+02 2.428255746611036159e+02
3.675000000000000000e+02 2.428249982180925031e+02
3.700000000000000000e+02 2.428264490641718112e+02
3.725000000000000000e+02 2.428253707503382657e+02
3.750000000000000000e+02 2.428264562240164821e+02
3.775000000000000000e+02 2.428244621574587256e+02
3.800000000000000000e+02 2.428251925455361970e+02
3.825000000000000000e+02 2.428234699561417926e+02
3.850000000000000000e+02 2.428243576272681139e+02
3.875000000000000000e+02 2.428228522809251331e+02
3.900000000000000000e+02 2.428241317604674236e+02
3.925000000000000000e+02 2.428234239035752466e+02
3.950000000000000000e+02 2.428246513812488843e+02
3.975000000000000000e+02 2.428239943604979203e+02
4.000000000000000000e+02 2.428251142296802811e+02
4.025000000000000000e+02 2.428243542226019258e+02
4.050000000000000000e+02 2.428254470690036158e+02
4.075000000000000000e+02 2.428242800908857646e+02
4.100000000000000000e+02 2.428255266517859923e+02
4.125000000000000000e+02 2.428245025307589060e+02
4.150000000000000000e+02 2.428261323788768777e+02
4.175000000000000000e+02 2.428252864164655875e+02
4.200000000000000000e+02 2.428270109320559698e+02
4.225000000000000000e+02 2.428259110926929338e+02
4.250000000000000000e+02 2.428285534980961984e+02
4.275000000000000000e+02 2.428278682963689903e+02
4.300000000000000000e+02 2.428312615805434405e+02
4.325000000000000000e+02 2.428298998800636639e+02
4.350000000000000000e+02 2.428328913549702293e+02
4.375000000000000000e+02 2.428311255590504061e+02
4.400000000000000000e+02 2.428343358630505691e+02
4.425000000000000000e+02 2.428313715871299223e+02
4.450000000000000000e+02 2.428344348102460515e+02
4.475000000000000000e+02 2.428303993698261820e+02
4.500000000000000000e+02 2.428334292695380441e+02
4.525000000000000000e+02 2.428282331112397401e+02
4.550000000000000000e+02 2.428321373694512886e+02
4.575000000000000000e+02 2.428258648532282677e+02
4.600000000000000000e+02 2.428317836460617798e+02
4.625000000000000000e+02 2.428241352147135785e+02
4.650000000000000000e+02 2.428330549975918018e+02
4.675000000000000000e+02 2.428237546329958150e+02
4.700000000000000000e+02 2.428341607790809178e+02
4.725000000000000000e+02 2.428245578890328602e+02
4.750000000000000000e+02 2.428351540185303463e+02
4.775000000000000000e+02 2.428258138348782040e+02
4.800000000000000000e+02 2.428356949039897188e+02
4.825000000000000000e+02 2.428274104939916924e+02
4.850000000000000000e+02 2.428372903049622664e+02
4.875000000000000000e+02 2.428291328707468892e+02
4.900000000000000000e+02 2.428396926871241703e+02
4.925000000000000000e+02 2.428313021183209344e+02
4.950000000000000000e+02 2.428427128908744521e+02
4.975000000000000000e+02 2.428342013395821937e+02
5.000000000000000000e+02 2.428449206987003208e+02
5.025000000000000000e+02 2.428365937732256157e+02
5.050000000000000000e+02 2.428464944856311263e+02
5.075000000000000000e+02 2.428382178282233212e+02
5.100000000000000000e+02 2.428478742844787917e+02
5.125000000000000000e+02 2.428394708928334751e+02
5.150000000000000000e+02 2.428493188599046562e+02
5.175000000000000000e+02 2.428401601615672973e+02
5.200000000000000000e+02 2.428509869888738422e+02
5.225000000000000000e+02 2.428402094357779788e+02
5.250000000000000000e+02 2.428529980800348369e+02
5.275000000000000000e+02 2.428400647155827983e+02
5.300000000000000000e+02 2.428559062414082348e+02
5.325000000000000000e+02 2.428398088250939679e+02
5.350000000000000000e+02 2.428594134593480476e+02
5.375000000000000000e+02 2.428394713997409156e+02
5.400000000000000000e+02 2.428625508992056155e+02
5.425000000000000000e+02 2.428378744841426169e+02
5.450000000000000000e+02 2.428651273820077563e+02
5.475000000000000000e+02 2.428355902216616471e+02
5.500000000000000000e+02 2.428678107624622555e+02
5.525000000000000000e+02 2.428339339494246758e+02
5.550000000000000000e+02 2.428728938111358389e+02
5.575000000000000000e+02 2.428336600291225693e+02
5.600000000000000000e+02 2.428816347360868235e+02
5.625000000000000000e+02 2.428352341432882895e+02
5.650000000000000000e+02 2.428937985009415570e+02
5.675000000000000000e+02 2.428398394024283675e+02
5.700000000000000000e+02 2.429059744285851821e+02
5.725000000000000000e+02 2.428422980458779818e+02
5.750000000000000000e+02 2.429197697177084194e+02
5.775000000000000000e+02 2.428413001135758407e+02
5.800000000000000000e+02 2.429343667129141977e+02
5.825000000000000000e+02 2.428394332504452677e+02
5.850000000000000000e+02 2.429504365100648045e+02
5.875000000000000000e+02 2.428362849612660170e+02
5.900000000000000000e+02 2.429649638414390722e+02
5.925000000000000000e+02 2.428303445678218964e+02
5.950000000000000000e+02 2.429755532558421578e+02
5.975000000000000000e+02 2.428231987594852228e+02
6.000000000000000000e+02 2.429830970350804478e+02
6.025000000000000000e+02 2.428168036000693348e+02
6.050000000000000000e+02 2.429889071144207833e+02
6.075000000000000000e+02 2.428117264281362679e+02
6.100000000000000000e+02 2.429935564951957190e+02
6.125000000000000000e+02 2.428077463584928921e+02
6.150000000000000000e+02 2.429974444533925464e+02
6.175000000000000000e+02 2.428043549264611443e+02
6.200000000000000000e+02 2.430010821799581322e+02
6.225000000000000000e+02 2.428010549471368336e+02
6.250000000000000000e+02 2.430048670303568201e+02
6.275000000000000000e+02 2.427975559785017481e+02
6.300000000000000000e+02 2.430089647489350853e+02
6.325000000000000000e+02 2.427937462984659192e+02
6.350000000000000000e+02 2.430133481986246693e+02
6.375000000000000000e+02 2.427896032940587361e+02
6.400000000000000000e+02 2.430178908422964525e+02
6.425000000000000000e+02 2.427851785682274510e+02
6.450000000000000000e+02 2.430225302448698983e+02
6.475000000000000000e+02 2.427811282450359158e+02
6.500000000000000000e+02 2.430263105246278315e+02
6.525000000000000000e+02 2.427889943359215579e+02
6.550000000000000000e+02 2.430091523500390736e+02
6.575000000000000000e+02 2.428020384965193443e+02
6.600000000000000000e+02 2.429955839217716687e+02
6.625000000000000000e+02 2.428158053288663609e+02
6.650000000000000000e+02 2.429820487277624466e+02
6.675000000000000000e+02 2.428293883883012541e+02
6.700000000000000000e+02 2.429684862421524372e+02
6.725000000000000000e+02 2.428429532380453679e+02
6.750000000000000000e+02 2.429549629838665226e+02
6.775000000000000000e+02 2.428564992344563507e+02
6.800000000000000000e+02 2.429414598670715577e+02
6.825000000000000000e+02 2.428700266785936890e+02
6.850000000000000000e+02 2.429279654645058599e+02
6.875000000000000000e+02 2.428835455874026650e+02
6.900000000000000000e+02 2.429144689335644500e+02
6.925000000000000000e+02 2.428970575591081911e+02
6.950000000000000000e+02 2.429009621468887303e+02
6.975000000000000000e+02 2.429105687128908642e+02
7.000000000000000000e+02 2.428874424586668965e+02
7.025000000000000000e+02 2.429240870229695588e+02
7.050000000000000000e+02 2.428739058233599621e+02
7.075000000000000000e+02 2.429376188807939059e+02
7.100000000000000000e+02 2.428603484140496676e+02
7.125000000000000000e+02 2.429511686634979810e+02
7.150000000000000000e+02 2.428467616803080489e+02
7.175000000000000000e+02 2.429647416197620089e+02
7.200000000000000000e+02 2.428331371759243211e+02
7.225000000000000000e+02 2.429783488218040191e+02
7.250000000000000000e+02 2.428194690379396548e+02
7.275000000000000000e+02 2.429920047713798397e+02
7.300000000000000000e+02 2.428057516296688618e+02
7.325000000000000000e+02 2.430057230827250692e+02
7.350000000000000000e+02 2.427919781884196482e+02
7.375000000000000000e+02 2.430195054228192078e+02
7.400000000000000000e+02 2.427781560301956176e+02
7.425000000000000000e+02 2.430334818013457436e+02
7.450000000000000000e+02 2.427642533586869149e+02
7.475000000000000000e+02 2.430469587646534819e+02
7.500000000000000000e+02 2.427473273309542208e+02
7.525000000000000000e+02 2.430544909021004401e+02
7.550000000000000000e+02 2.427518411289800326e+02
7.575000000000000000e+02 2.430519123608227972e+02
7.600000000000000000e+02 2.427546303888598516e+02
7.625000000000000000e+02 2.430494789410538203e+02
7.650000000000000000e+02 2.427569143315881206e+02
7.675000000000000000e+02 2.430471733573640449e+02
7.700000000000000000e+02 2.427592250142093633e+02
7.725000000000000000e+02 2.430448988578241085e+02
7.750000000000000000e+02 2.427614570971804255e+02
7.775000000000000000e+02 2.430427067139289363e+02
7.800000000000000000e+02 2.427636084828873209e+02
7.825000000000000000e+02 2.430405917788002057e+02
7.850000000000000000e+02 2.427656812139707938e+02
7.875000000000000000e+02 2.430385551036980019e+02
7.900000000000000000e+02 2.427676752607403330e+02
7.925000000000000000e+02 2.430365967402299248e+02
7.950000000000000000e+02 2.427695916932445073e+02
7.975000000000000000e+02 2.430347158702150807e+02
8.000000000000000000e+02 2.427714316667396588e+02
8.025000000000000000e+02 2.430329116475217006e+02
8.050000000000000000e+02 2.427731961170854333e+02
8.075000000000000000e+02 2.430311830780923117e+02
8.100000000000000000e+02 2.427748856726608437e+02
8.125000000000000000e+02 2.430295294119706000e+02
8.150000000000000000e+02 2.427765006021037095e+02
8.175000000000000000e+02 2.430279498309222390e+02
8.200000000000000000e+02 2.427780411591569134e+02
8.225000000000000000e+02 2.430264441654127268e+02
8.250000000000000000e+02 2.427795081037410228e+02
8.275000000000000000e+02 2.430250126955960752e+02
8.300000000000000000e+02 2.427809011632987222e+02
8.325000000000000000e+02 2.430236532759971624e+02
8.350000000000000000e+02 2.427822210467953994e+02
8.375000000000000000e+02 2.430223688305646590e+02
8.400000000000000000e+02 2.427834688453120009e+02
8.425000000000000000e+02 2.430211565962995905e+02
8.450000000000000000e+02 2.427846433766344489e+02
8.475000000000000000e+02 2.430200165999793285e+02
8.500000000000000000e+02 2.427857454761015958e+02
8.525000000000000000e+02 2.430189488103792712e+02
8.550000000000000000e+02 2.427867756236297225e+02
