# f, Suu, Svv, Sww
6.969696969696969474e-03 7.077759285600691008e-01 1.632321003286779371e-01 9.562769793212901048e-02
7.272727272727272721e-03 6.654405514216276130e-01 2.340510851207073251e-01 1.224980781238581007e-01
7.575757575757575968e-03 8.492047023091167102e-01 2.195584924954468165e-01 8.933343021593964650e-02
7.878787878787879215e-03 6.846260007970840222e-01 1.463947642776208813e-01 9.180161058816120601e-02
8.181818181818182462e-03 7.818840912724160930e-01 2.026869627175313382e-01 1.031464436341486962e-01
8.484848484848485708e-03 7.518038730717898632e-01 1.472887783385340155e-01 1.060158084945051760e-01
8.787878787878787221e-03 9.624099934311177718e-01 1.424066995902454891e-01 9.369041235594882666e-02
9.090909090909090468e-03 6.785305436157913483e-01 1.498982785302263865e-01 1.080369735830478961e-01
9.393939393939393714e-03 7.151075603680621118e-01 1.241276102941856890e-01 9.770637953970945366e-02
9.696969696969696961e-03 8.081175978159543805e-01 1.971595789970767010e-01 1.104638621229577788e-01
1.000000000000000021e-02 6.650351999504583445e-01 1.742750624148010907e-01 9.121945924171272202e-02
1.030303030303030346e-02 7.881361900887542404e-01 1.486856759278687712e-01 9.967471160466115365e-02
1.060606060606060670e-02 6.497933057367705212e-01 1.535273989976334019e-01 9.353884360534663045e-02
1.090909090909090995e-02 6.862205929783914415e-01 2.482175442977960500e-01 9.742211234178271839e-02
1.121212121212121146e-02 7.443082201028557998e-01 2.299923821266292023e-01 1.010512618766199189e-01
1.151515151515151471e-02 7.020486391342674048e-01 2.689503142110701295e-01 1.056947754496402603e-01
1.181818181818181795e-02 7.048582515601259368e-01 2.925672398795477469e-01 9.905732894415618384e-02
1.212121212121212120e-02 5.750681965387260952e-01 2.201480277156102894e-01 9.954292064978724486e-02
1.242424242424242445e-02 7.196979337072544336e-01 2.155194541003802311e-01 1.158301264243497136e-01
1.272727272727272770e-02 7.576464000047007374e-01 2.080916559768700991e-01 9.766338340308475252e-02
1.303030303030303094e-02 6.537390730217901291e-01 1.610064202619946316e-01 8.161821563375054600e-02
1.333333333333333419e-02 7.805914983239843341e-01 1.765739694336463661e-01 1.038223512572816476e-01
1.363636363636363570e-02 5.686748070288820678e-01 1.453902075238910074e-01 8.781364948281403238e-02
1.393939393939393895e-02 5.678480680681008419e-01 1.186089815681830445e-01 7.491499700519139993e-02
1.424242424242424220e-02 5.887687903579943427e-01 1.289146300277319857e-01 1.037421210583533426e-01
1.454545454545454544e-02 7.638620805596560981e-01 1.545081426998886898e-01 9.800440665747729707e-02
1.484848484848484869e-02 6.249621523741765161e-01 2.665019216755076248e-01 9.519261984874488602e-02
1.515151515151515194e-02 5.969718817177965819e-01 2.055748622848294349e-01 1.026812476611807662e-01
1.545454545454545518e-02 6.032578127382549615e-01 1.865945533625035235e-01 9.684103597031862298e-02
1.575757575757575843e-02 5.609684132909376064e-01 1.787578260387919504e-01 9.399109393331341045e-02
1.606060606060605994e-02 5.681767158997969025e-01 1.893470249937757310e-01 9.414287805236017104e-02
1.636363636363636492e-02 6.218132348243693430e-01 2.230022035984951800e-01 1.068883361229350515e-01
1.666666666666666644e-02 6.109638406734860805e-01 1.514481423256898440e-01 9.676485004530506473e-02
1.696969696969697142e-02 5.213896553504322462e-01 1.809354323476088100e-01 1.007434765327887283e-01
1.727272727272727293e-02 5.876033224671378674e-01 1.569182411951206280e-01 1.061778396855498768e-01
1.757575757575757444e-02 6.640011251579259755e-01 1.699773160437140773e-01 1.198298889076369611e-01
1.787878787878787942e-02 6.031885168060914237e-01 1.801337176664916662e-01 9.138270848814654401e-02
1.818181818181818094e-02 6.535204870548350087e-01 2.313016018988739153e-01 9.367880185085979139e-02
1.848484848484848592e-02 5.974214230702916684e-01 1.479488175129455851e-01 9.382597368187033104e-02
1.878787878787878743e-02 5.441215628285013262e-01 2.203192549661739386e-01 8.973323528056487142e-02
1.909090909090909241e-02 5.028912440297446107e-01 2.152479240680974515e-01 1.025823396691238204e-01
1.939393939393939392e-02 7.804582572812099883e-01 2.102119438718976774e-01 9.800383064597181781e-02
1.969696969696969543e-02 5.544777226494229661e-01 1.931273214791299764e-01 9.324086657179939119e-02
2.000000000000000042e-02 5.515595927070429116e-01 2.120799106969443737e-01 7.656776879701704397e-02
2.030303030303030193e-02 5.504378359184379788e-01 1.774850077703881979e-01 9.857911371977511050e-02
2.060606060606060691e-02 5.392667557523161959e-01 1.683208607297216608e-01 1.040349926578490736e-01
2.090909090909090842e-02 4.756984466136956469e-01 1.703645077727615198e-01 1.049146042777322624e-01
2.121212121212121340e-02 6.058395109768821563e-01 1.560452616788728375e-01 9.700630372360190268e-02
2.151515151515151492e-02 4.563025005217560270e-01 1.443591694070809062e-01 8.712112863324456002e-02
2.181818181818181990e-02 5.066964220739936797e-01 1.695123350396858242e-01 1.115303413407148225e-01
2.212121212121212141e-02 5.112385319400406525e-01 1.902474667250158291e-01 1.101059564382767392e-01
2.242424242424242292e-02 5.241116595160161262e-01 1.808347720875224940e-01 1.215842258650064039e-01
2.272727272727272790e-02 4.984166619998602332e-01 1.789784255044642169e-01 8.704329569956840984e-02
2.303030303030302942e-02 4.376817278672291978e-01 1.945331574202634195e-01 9.036883550185448311e-02
2.333333333333333440e-02 5.464387248036646216e-01 1.825850691891787725e-01 1.060214886128623551e-01
2.363636363636363591e-02 5.396406861037990055e-01 1.844182673872599432e-01 9.168211518154863182e-02
2.393939393939394089e-02 5.133052784410089275e-01 2.054329014392009822e-01 8.900499193821838351e-02
2.424242424242424240e-02 5.790660922175878689e-01 2.101954996128696240e-01 9.843072436066156727e-02
2.454545454545454392e-02 4.285331151479518930e-01 2.016637757384425744e-01 8.989813118928553781e-02
2.484848484848484890e-02 4.479598346100749362e-01 1.656412647972158037e-01 9.444253305515121211e-02
2.515151515151515041e-02 4.519083641328963119e-01 1.842890563973818563e-01 9.339138969258516110e-02
2.545454545454545539e-02 5.528889227341420298e-01 1.781454835767888600e-01 1.039360804644928749e-01
2.575757575757575690e-02 5.287839593581995512e-01 2.351254093082648655e-01 1.158779386065438427e-01
2.606060606060606188e-02 5.337859848858491629e-01 2.035701962618733651e-01 1.168011834265322985e-01
2.636363636363636340e-02 6.265420847050459097e-01 2.060064186268793784e-01 1.044472888414139100e-01
2.666666666666666838e-02 4.469916556683448672e-01 1.633861460799438670e-01 8.210275272771863642e-02
2.696969696969696989e-02 4.537678811388743960e-01 1.864666536968992150e-01 1.152775031893401025e-01
2.727272727272727140e-02 5.490376153709540796e-01 2.325547706710366092e-01 9.595286400951301420e-02
2.757575757575757638e-02 4.792168071940198226e-01 1.933367667262768375e-01 9.869517574418702754e-02
2.787878787878787790e-02 4.864595300925845800e-01 1.842923517554040658e-01 1.116108108740031246e-01
2.818181818181818288e-02 4.425218333798218717e-01 2.414741723332053391e-01 9.890705072450166335e-02
2.848484848484848439e-02 4.109027889270633338e-01 2.202459301770298139e-01 9.103771538854434076e-02
2.878787878787878937e-02 4.417559812263674446e-01 1.743863748568514338e-01 8.729484522156988335e-02
2.909090909090909088e-02 5.069492217201935214e-01 1.639049299969679296e-01 8.984219008887270319e-02
2.939393939393939240e-02 4.785645361013033949e-01 1.861456529926238390e-01 9.563657190915704487e-02
2.969696969696969738e-02 4.526541515150404593e-01 1.846769468078785226e-01 8.616803952859153348e-02
2.999999999999999889e-02 5.281029326567510118e-01 1.901413214316116651e-01 8.684047942247873075e-02
3.030303030303030387e-02 4.238616837966361905e-01 2.090557883626592006e-01 1.041943854766175237e-01
3.060606060606060538e-02 4.690533380599873903e-01 1.705860722457193390e-01 1.018904800727459259e-01
3.090909090909091037e-02 5.208277764164587209e-01 1.771792448587856394e-01 8.542072046651691397e-02
3.121212121212121188e-02 5.150549131247328383e-01 1.735156124608256689e-01 1.144639000987999200e-01
3.151515151515151686e-02 5.052441258385736989e-01 1.532118504137683357e-01 1.009571108095701358e-01
3.181818181818181490e-02 4.652101735442567554e-01 1.736042118493899278e-01 9.540461580456952029e-02
3.212121212121211988e-02 5.171145882974302888e-01 1.894196993816798513e-01 1.229506618920121752e-01
3.242424242424242486e-02 4.318429714174562006e-01 2.009075160341400046e-01 8.707644008755348330e-02
3.272727272727272985e-02 5.280322815877834808e-01 1.764493757953922992e-01 1.078279633739749332e-01
3.303030303030302789e-02 4.582053787440352188e-01 1.989462378576355162e-01 1.100131807975310433e-01
3.333333333333333287e-02 4.069797726819281425e-01 1.782433884844429606e-01 1.081658549108999862e-01
3.363636363636363785e-02 4.235116356658516490e-01 1.986835026296336071e-01 1.089258476880929360e-01
3.393939393939394283e-02 4.073081643997242818e-01 1.902669835202296655e-01 7.914425689692192178e-02
3.424242424242424088e-02 4.303513924009154112e-01 1.723820515647577489e-01 1.023127128271405506e-01
3.454545454545454586e-02 3.797898301977094548e-01 1.807284741717615772e-01 9.001791205592674094e-02
3.484848484848485084e-02 3.530316155121163701e-01 1.807987249050838630e-01 9.067377395403243556e-02
3.515151515151514888e-02 4.330197849073957328e-01 1.631343595150783476e-01 8.931097617612619721e-02
3.545454545454545386e-02 4.995482944405513215e-01 2.313525213449171281e-01 1.153903552576340669e-01
3.575757575757575885e-02 4.441568702113252720e-01 2.371853450044894840e-01 1.127081866140536154e-01
3.606060606060606383e-02 3.559922800417242295e-01 1.606680743909477127e-01 9.855670744927658156e-02
3.636363636363636187e-02 4.239531318218143774e-01 2.126132911794239022e-01 8.653856928554649885e-02
3.666666666666666685e-02 3.879459472084349492e-01 1.559003301399571606e-01 9.104130185902455097e-02
3.696969696969697183e-02 4.206558349751616799e-01 1.973276612423147114e-01 1.090508798882866281e-01
3.727272727272726988e-02 4.863389257309259084e-01 1.836064196685956718e-01 1.146375408896012082e-01
3.757575757575757486e-02 3.447732956792043946e-01 1.607422199847654831e-01 8.920609888493019612e-02
3.787878787878787984e-02 3.295547353806619340e-01 1.230280120675956851e-01 1.003360430339741705e-01
3.818181818181818482e-02 4.132026829058063067e-01 1.624135616936625004e-01 1.030644595297327826e-01
3.848484848484848286e-02 3.969179693936319975e-01 1.479788085663913400e-01 9.504878142113430683e-02
3.878787878787878785e-02 3.530561420433633857e-01 1.805067653022502661e-01 9.259654512160118978e-02
3.909090909090909283e-02 4.099254562860881190e-01 1.363159356141295242e-01 9.428860168497885108e-02
3.939393939393939087e-02 3.368543848788256301e-01 1.410371731206676027e-01 1.085489375857327105e-01
3.969696969696969585e-02 3.768882780194330873e-01 1.613879498764284603e-01 8.885456536283990736e-02
4.000000000000000083e-02 3.695396435750774589e-01 1.798473598915393268e-01 8.283455782652630883e-02
4.030303030303030581e-02 3.245698194820134663e-01 1.510565903679185751e-01 1.016175137334891510e-01
4.060606060606060386e-02 3.721276525373224398e-01 1.445863753889543302e-01 1.010411453982097696e-01
4.090909090909090884e-02 3.320097648756825670e-01 2.058182592186482696e-01 8.781095650004004660e-02
4.121212121212121382e-02 4.596033329928417288e-01 1.666627267747504693e-01 1.033830938332857136e-01
4.151515151515151186e-02 3.555334559355796675e-01 1.830728942252309588e-01 8.990089917477002424e-02
4.181818181818181684e-02 3.266202926774065540e-01 1.277424643363858081e-01 7.419403337740622384e-02
4.212121212121212183e-02 3.246224634050118296e-01 1.563150424682748507e-01 8.469955258069518378e-02
4.242424242424242681e-02 3.146036714762706632e-01 1.522005820345520011e-01 8.427628048034412067e-02
4.272727272727272485e-02 4.208647161177596074e-01 1.595229493479923544e-01 7.906272601211403184e-02
4.303030303030302983e-02 3.736705655328972364e-01 1.967141166732448709e-01 9.440320945000200969e-02
4.333333333333333481e-02 3.651046479138268519e-01 1.598672723457279232e-01 1.012686842112647395e-01
4.363636363636363980e-02 3.436759632072569071e-01 1.859682591657242923e-01 1.020861296474598057e-01
4.393939393939393784e-02 3.283552862975598341e-01 1.581950492333121239e-01 9.560089295662235753e-02
4.424242424242424282e-02 3.319051609400859304e-01 1.509386321669841935e-01 1.105691099890792756e-01
4.454545454545454780e-02 3.399021228026121721e-01 1.815366238523996034e-01 1.136914605758879010e-01
4.484848484848484584e-02 3.883190559168661626e-01 1.846786951987193781e-01 1.057703827313141998e-01
4.515151515151515083e-02 3.365852493558949554e-01 1.502567027655577203e-01 1.019012627944785171e-01
4.545454545454545581e-02 4.053380138504801278e-01 1.621777898605317458e-01 8.908340245509138722e-02
4.575757575757576079e-02 3.618352521894806495e-01 1.856130116290163612e-01 9.172218215296483457e-02
4.606060606060605883e-02 3.584160776161230411e-01 1.604484285658945020e-01 1.027231077115067226e-01
4.636363636363636381e-02 3.494603738999547127e-01 1.457714447453531126e-01 9.018886314128761461e-02
4.666666666666666879e-02 3.419300180829570324e-01 1.622090003368572564e-01 8.144580134673000404e-02
4.696969696969696684e-02 2.977239275784632766e-01 1.814359380143642231e-01 8.884107713986294508e-02
4.727272727272727182e-02 3.543307217124934683e-01 1.561918845842776848e-01 1.073129885585732829e-01
4.757575757575757680e-02 3.398606601821869133e-01 1.366199525544518900e-01 9.090424167207498962e-02
4.787878787878788178e-02 3.246541282027982089e-01 1.815266172305820547e-01 7.750797993112958084e-02
4.818181818181817982e-02 2.774629960244531790e-01 1.655157143420855070e-01 8.516216489670068446e-02
4.848484848484848481e-02 3.059261226653395283e-01 1.583075939030933188e-01 9.260821488106638077e-02
4.878787878787878979e-02 3.016284874553339934e-01 1.336708328437897220e-01 8.731335225845401893e-02
4.909090909090908783e-02 3.325616356330918233e-01 1.802709513275325415e-01 7.947003455829255991e-02
4.939393939393939281e-02 2.938646054466833579e-01 1.741887103446616847e-01 9.535488685025805822e-02
4.969696969696969779e-02 2.675263866038347094e-01 1.594130725998875175e-01 9.037505614487771621e-02
5.000000000000000278e-02 3.616060670847402458e-01 1.555820768543265398e-01 9.374874072911364153e-02
5.030303030303030082e-02 2.753677920012629898e-01 1.351853496770021035e-01 8.020727261671600772e-02
5.060606060606060580e-02 3.349674885844655670e-01 1.596782692115020774e-01 8.161997990430151784e-02
5.090909090909091078e-02 3.078720074166479415e-01 1.840311751897244219e-01 1.049809580701226014e-01
5.121212121212120882e-02 2.858571751475277312e-01 1.465385959461970589e-01 9.499446241428158300e-02
5.151515151515151381e-02 3.291373322737261020e-01 1.801895088022961999e-01 7.808599743115431091e-02
5.181818181818181879e-02 3.111209097635417309e-01 1.399979236903736712e-01 9.263127721983056839e-02
5.212121212121212377e-02 2.687842879809729801e-01 1.643655355926383621e-01 8.104336572361461877e-02
5.242424242424242181e-02 2.912978184644971491e-01 1.753129945714756444e-01 7.878879063521393444e-02
5.272727272727272679e-02 3.381362933203322929e-01 1.689040388479177979e-01 9.695530543197383722e-02
5.303030303030303177e-02 2.899013932336895194e-01 2.202201930988799961e-01 8.785097481570469657e-02
5.333333333333333676e-02 2.946869075012647499e-01 2.143878371305843189e-01 8.487727571502032275e-02
5.363636363636363480e-02 2.735502448281477150e-01 1.391397151907207697e-01 8.301058852398718324e-02
5.393939393939393978e-02 2.865411759315020235e-01 1.665209976491611454e-01 6.854862469597752805e-02
5.424242424242424476e-02 2.571077048472616977e-01 1.302488231532969165e-01 7.907458521345203661e-02
5.454545454545454281e-02 3.280891442551339687e-01 1.326253871610965640e-01 9.740540067500423616e-02
5.484848484848484779e-02 2.835045347488415191e-01 1.311168993188266962e-01 8.032869931588071388e-02
5.515151515151515277e-02 2.604835719136194272e-01 1.187428338814374984e-01 9.175099433045279251e-02
5.545454545454545775e-02 3.139913490947260355e-01 1.438918729236778604e-01 9.284974931278969223e-02
5.575757575757575579e-02 2.667214343283058064e-01 1.638484695261632207e-01 8.089069570545773247e-02
5.606060606060606077e-02 2.704801741283353045e-01 1.290871730608668111e-01 6.934693202946877466e-02
5.636363636363636576e-02 2.741940613485183698e-01 1.529811091307080873e-01 8.926825804194153668e-02
5.666666666666666380e-02 2.599833962947415977e-01 1.397468138915871350e-01 7.771722439862419063e-02
5.696969696969696878e-02 3.067501374499339573e-01 1.209457716709580882e-01 9.206521271084028291e-02
5.727272727272727376e-02 2.884673776948393775e-01 1.390302136901736818e-01 7.247570950915747934e-02
5.757575757575757874e-02 3.425556753059604276e-01 1.359000131596800331e-01 7.868748984249898659e-02
5.787878787878787679e-02 2.708387757922630090e-01 1.435180474861230127e-01 1.070116371885853207e-01
5.818181818181818177e-02 2.869152218059574100e-01 1.320373303324801073e-01 8.905676294066382226e-02
5.848484848484848675e-02 2.552592232779654080e-01 1.337160512953829428e-01 7.400820517443508495e-02
5.878787878787878479e-02 2.547540112817652247e-01 1.242565220663500308e-01 6.652446825912455841e-02
5.909090909090908977e-02 2.731433644114099057e-01 1.511336142140880245e-01 8.482814082587609994e-02
5.939393939393939476e-02 2.307540658798090671e-01 1.336202813101891873e-01 7.881389673243545391e-02
5.969696969696969974e-02 2.338566787783177003e-01 1.163877385702806605e-01 7.765212396392769112e-02
5.999999999999999778e-02 2.654084042124370546e-01 1.237309235854496536e-01 7.813825295008423877e-02
6.030303030303030276e-02 2.611608400238172312e-01 1.262092346802554388e-01 7.603095861702900693e-02
6.060606060606060774e-02 2.930947626390147387e-01 1.363794598756897236e-01 9.173758749485116937e-02
6.090909090909090579e-02 2.629542652770773814e-01 1.231709645684360421e-01 6.111871185391307831e-02
6.121212121212121077e-02 2.650889877998973687e-01 1.384611851352814949e-01 7.219004035250160822e-02
6.151515151515151575e-02 1.970786374149825215e-01 1.468209254977859701e-01 7.470854548800916206e-02
6.181818181818182073e-02 2.706869797897323848e-01 1.243682874110667858e-01 7.273919574395883159e-02
6.212121212121211877e-02 2.664523655880075559e-01 1.346872321494732017e-01 8.339970943447537477e-02
6.242424242424242375e-02 2.629038260648954850e-01 1.027753177108765709e-01 7.589547758677613054e-02
6.272727272727272874e-02 2.420804944886172094e-01 1.127066474718669414e-01 7.119589385505847856e-02
6.303030303030303372e-02 2.582909090636633653e-01 1.111279132222228461e-01 9.520476435285353534e-02
6.333333333333333870e-02 2.180315578815616440e-01 1.083672495699428834e-01 7.563161642441385002e-02
6.363636363636362980e-02 2.322546193243549273e-01 1.327396038657726041e-01 6.971027656823987340e-02
6.393939393939393478e-02 2.934952101033197480e-01 1.385228353537268642e-01 1.023284580045412673e-01
6.424242424242423977e-02 2.425037971702599104e-01 1.376071775664895469e-01 8.652776798245986889e-02
6.454545454545454475e-02 2.465895697812642839e-01 1.327452189019253659e-01 7.800417890693304990e-02
6.484848484848484973e-02 2.329770939235137617e-01 1.185393030757554145e-01 5.688652076985586253e-02
6.515151515151515471e-02 2.569480369363526528e-01 1.369918678074794616e-01 7.731883601702192743e-02
6.545454545454545969e-02 2.596255024845918746e-01 1.222208898786272396e-01 7.185541595524388980e-02
6.575757575757575080e-02 2.136177072926878917e-01 1.403161769744502296e-01 7.640897462564190390e-02
6.606060606060605578e-02 2.161172797199330253e-01 1.446412374643772925e-01 7.685286521156833861e-02
6.636363636363636076e-02 2.073843766119819187e-01 1.331830970445723461e-01 7.615384288463243612e-02
6.666666666666666574e-02 2.189387273463011541e-01 1.219188707275235678e-01 8.391830370844981235e-02
6.696969696969697072e-02 1.960419349088599605e-01 1.468625636889896446e-01 7.307846383948653213e-02
6.727272727272727570e-02 2.121285914231345049e-01 1.293378795657349201e-01 6.754468135172678189e-02
6.757575757575758069e-02 2.291168847524774621e-01 1.051626533609917036e-01 7.040415879358269402e-02
6.787878787878788567e-02 2.375763912604979267e-01 1.098950624240026125e-01 7.204138686290287308e-02
6.818181818181817677e-02 1.956824958064763142e-01 1.158379341229715254e-01 7.777131819501373333e-02
6.848484848484848175e-02 2.488628274671292051e-01 1.244962637340059908e-01 7.107274496235364836e-02
6.878787878787878673e-02 2.266889255866340880e-01 1.337101747726537615e-01 7.541648218384604252e-02
6.909090909090909172e-02 1.956744622650389009e-01 1.216903824715405286e-01 7.555439733603379338e-02
6.939393939393939670e-02 2.102207094959073763e-01 1.190357988329364264e-01 7.054803029643033629e-02
6.969696969696970168e-02 1.825705909396494186e-01 1.191943823479313797e-01 8.368421516309350328e-02
7.000000000000000666e-02 2.092518604638365642e-01 1.296870742872824334e-01 7.284431804260235732e-02
7.030303030303029777e-02 2.038845259716421388e-01 1.152221840029027111e-01 7.240890669978682082e-02
7.060606060606060275e-02 1.946006978325238446e-01 1.175051085187189814e-01 7.740614345378732386e-02
7.090909090909090773e-02 1.914973778120359904e-01 1.214473038032375524e-01 7.035251625978453105e-02
7.121212121212121271e-02 1.908466409133968700e-01 9.449388406614811498e-02 6.559866890082610702e-02
7.151515151515151769e-02 1.758748575662460734e-01 1.169835635333628110e-01 6.583546019958426421e-02
7.181818181818182267e-02 1.699287005007837636e-01 1.357358126844233903e-01 6.462157299573345615e-02
7.212121212121212765e-02 1.832494267352010320e-01 1.447609413786069832e-01 8.007271898208173644e-02
7.242424242424241876e-02 2.087173677384658588e-01 1.266232612564509863e-01 7.144728170259394273e-02
7.272727272727272374e-02 2.159306003312304045e-01 1.201097805591493511e-01 6.414856033030640059e-02
7.303030303030302872e-02 2.236104123136033461e-01 1.138314722593057188e-01 7.699390146692354497e-02
7.333333333333333370e-02 1.904754243175745543e-01 9.655268677231886032e-02 6.992459266025161102e-02
7.363636363636363869e-02 2.035413191181367210e-01 1.015696242321723342e-01 6.128439606731463790e-02
7.393939393939394367e-02 1.705032440967496898e-01 1.335642028741706178e-01 6.849473262669869555e-02
7.424242424242424865e-02 1.749479774354002759e-01 1.077595708467704028e-01 6.425936573076322655e-02
7.454545454545453975e-02 1.712163884073653886e-01 1.035337417393796394e-01 5.982657163673679723e-02
7.484848484848484473e-02 1.713660113394903373e-01 1.004211798727414479e-01 6.111104455952394432e-02
7.515151515151514972e-02 1.836651239655229806e-01 8.551568370259197971e-02 6.811022895826340795e-02
7.545454545454545470e-02 1.749168270928295188e-01 9.768209591542824366e-02 6.141653733190653719e-02
7.575757575757575968e-02 1.774561773095819917e-01 1.242796343361169953e-01 8.028308476627440959e-02
7.606060606060606466e-02 1.774678266424311313e-01 1.158037233042333303e-01 7.464057052661535185e-02
7.636363636363636964e-02 1.852270193093356609e-01 1.099878417948863679e-01 6.583938859399794674e-02
7.666666666666666075e-02 1.768341440428858324e-01 9.902081732988732288e-02 5.674320107179629119e-02
7.696969696969696573e-02 1.806137490610118801e-01 1.199832345490711855e-01 6.512083143963497134e-02
7.727272727272727071e-02 1.753828257898899234e-01 9.123299160191078450e-02 5.296117762324151906e-02
7.757575757575757569e-02 1.839158306169962342e-01 9.414158900697729149e-02 6.025815711172476802e-02
7.787878787878788067e-02 1.922576073320287626e-01 1.064657800099315377e-01 6.806717264278547286e-02
7.818181818181818565e-02 1.749692753800508038e-01 1.149353456317856598e-01 7.352885048594209882e-02
7.848484848484849064e-02 1.768743730279600801e-01 1.079501126202546818e-01 5.878581522010140753e-02
7.878787878787878174e-02 1.574405382931034492e-01 8.675933561310467113e-02 6.439554880624288880e-02
7.909090909090908672e-02 1.738162206645486041e-01 8.137898234929157038e-02 5.771184107077076408e-02
7.939393939393939170e-02 1.698837372970140036e-01 9.978923092371692893e-02 5.966884339334044274e-02
7.969696969696969668e-02 1.995867314404448090e-01 1.016906937020860269e-01 6.461159817588678356e-02
8.000000000000000167e-02 1.532415372740706105e-01 9.190737826313498393e-02 5.744409821974885699e-02
8.030303030303030665e-02 1.756660358934926391e-01 9.881495011553152741e-02 5.485009300214585548e-02
8.060606060606061163e-02 1.603425060431812321e-01 9.925705032816437012e-02 6.228805503283509071e-02
8.090909090909090273e-02 1.650045132382923496e-01 8.024066409376459652e-02 6.078400425502659271e-02
8.121212121212120771e-02 1.630440454171810105e-01 8.892947899489737906e-02 7.148780365527462877e-02
8.151515151515151270e-02 1.338968648829409192e-01 9.678639811001835125e-02 5.536028619870478340e-02
8.181818181818181768e-02 1.611581064762816762e-01 9.785877506239969159e-02 5.936165758269570936e-02
8.212121212121212266e-02 1.505133098912032341e-01 8.997216878022164244e-02 5.297854984216103513e-02
8.242424242424242764e-02 1.714627927356132397e-01 7.786112083381925564e-02 5.491528797115959731e-02
8.272727272727273262e-02 1.456963173560168190e-01 8.376841072856423820e-02 4.580511719538378490e-02
8.303030303030302373e-02 1.430728410697540698e-01 9.899582662827412227e-02 5.279168898184698894e-02
8.333333333333332871e-02 1.539811040551467003e-01 8.572868919053294734e-02 5.760627695948931926e-02
8.363636363636363369e-02 1.417905346380101961e-01 8.124582710682701214e-02 5.151803813084967348e-02
8.393939393939393867e-02 1.445763107702134342e-01 8.274065247937464895e-02 5.225538380376823500e-02
8.424242424242424365e-02 1.694167071839928762e-01 9.266046611217462758e-02 6.496631882757207543e-02
8.454545454545454863e-02 1.600921294924525506e-01 9.448520222165965321e-02 4.925697638090311553e-02
8.484848484848485362e-02 1.622241409194030703e-01 8.904232873123713032e-02 6.201457488188883566e-02
8.515151515151514472e-02 1.127456462103986895e-01 7.942838899955007026e-02 5.135572073481015770e-02
8.545454545454544970e-02 1.259527969804190017e-01 8.543878395144385851e-02 5.865896036748246417e-02
8.575757575757575468e-02 1.353239189636587791e-01 8.135838225720148920e-02 5.324095181816277528e-02
8.606060606060605966e-02 1.367175420681887021e-01 1.125617558150667913e-01 5.206255114542818196e-02
8.636363636363636465e-02 1.465314856617296602e-01 7.596994304855268776e-02 6.514647854606184230e-02
8.666666666666666963e-02 1.282767435681362311e-01 8.627822766632554929e-02 5.432492185093768661e-02
8.696969696969697461e-02 1.622528427645952565e-01 7.824304453657730807e-02 6.624958806652733734e-02
8.727272727272727959e-02 1.367947375137355537e-01 7.370300855224601322e-02 5.119691183139895435e-02
8.757575757575757069e-02 1.463878567264110808e-01 6.849854775012491348e-02 5.277868687476554299e-02
8.787878787878787568e-02 1.249748802875027265e-01 7.076383454062516731e-02 5.151586674061841425e-02
