# z, Alpha
5.325000000000000000e+02 -5.083179279941651627e-03
5.400000000000000000e+02 -4.069111178031145637e-03
5.475000000000000000e+02 -3.796391670106834693e-03
5.550000000000000000e+02 -5.441931806030716676e-03
5.625000000000000000e+02 -6.995737176636239625e-03
5.700000000000000000e+02 -6.733893188081542872e-03
5.775000000000000000e+02 -6.343409057397579251e-03
5.850000000000000000e+02 -8.649055651418250182e-03
5.925000000000000000e+02 -7.511593675454674400e-03
6.000000000000000000e+02 -6.124529166541398811e-03
6.075000000000000000e+02 -4.618246203413165982e-03
6.150000000000000000e+02 -6.131334186085296047e-03
6.225000000000000000e+02 -8.085310748442322074e-03
6.300000000000000000e+02 -8.152972855635751137e-03
6.375000000000000000e+02 -9.263675680654273256e-03
6.450000000000000000e+02 -9.365645813797984429e-03
6.525000000000000000e+02 -1.180093909574319103e-02
6.600000000000000000e+02 -1.173857494105961553e-02
6.675000000000000000e+02 -1.081312911839583599e-02
6.750000000000000000e+02 -1.099831125294632207e-02
6.825000000000000000e+02 -1.148731834762968182e-02
6.900000000000000000e+02 -1.137617461264028330e-02
6.975000000000000000e+02 -1.500958543400824317e-02
7.050000000000000000e+02 -1.340406335349188585e-02
7.125000000000000000e+02 -1.098635430738078428e-02
7.200000000000000000e+02 -1.292726115306180694e-02
7.275000000000000000e+02 -1.415885330922450787e-02
7.350000000000000000e+02 -1.335451493669992905e-02
7.425000000000000000e+02 -1.227956648727833965e-02
7.500000000000000000e+02 -1.336960111018720143e-02
7.575000000000000000e+02 -1.432584524424820351e-02
7.650000000000000000e+02 -1.612196891263142223e-02
7.725000000000000000e+02 -1.940001753347988384e-02
7.800000000000000000e+02 -2.200672271945107103e-02
7.875000000000000000e+02 -2.182621461900284207e-02
7.950000000000000000e+02 -2.385509859309676434e-02
8.025000000000000000e+02 -2.092768903226059629e-02
8.100000000000000000e+02 -2.015796777685839244e-02
8.175000000000000000e+02 -1.868012203674552368e-02
8.250000000000000000e+02 -2.241926317457956092e-02
8.325000000000000000e+02 -2.876230170420333507e-02
8.400000000000000000e+02 -3.102556904639633059e-02
8.475000000000000000e+02 -2.976499019815719363e-02
8.550000000000000000e+02 -3.138184874843724659e-02
8.625000000000000000e+02 -3.231467134146013415e-02
8.700000000000000000e+02 -3.209472180851146578e-02
8.775000000000000000e+02 -3.092973715337190080e-02
8.850000000000000000e+02 -3.077469796360925505e-02
8.925000000000000000e+02 -3.254153522382801506e-02
9.000000000000000000e+02 -3.235070066556428731e-02
9.075000000000000000e+02 -3.458818257863272017e-02
9.150000000000000000e+02 -3.361541543273809107e-02
9.225000000000000000e+02 -3.528850198849719372e-02
9.300000000000000000e+02 -3.559010263531504209e-02
9.375000000000000000e+02 -3.190669652512055643e-02
9.450000000000000000e+02 -3.213030770587391172e-02
9.525000000000000000e+02 -3.017253105935950933e-02
9.600000000000000000e+02 -3.045480542114589392e-02
9.675000000000000000e+02 -2.836630537012094916e-02
9.750000000000000000e+02 -2.772502995290955854e-02
9.825000000000000000e+02 -2.923039919589819069e-02
9.900000000000000000e+02 -3.287546436272135997e-02
9.975000000000000000e+02 -2.973691182331869229e-02
1.005000000000000000e+03 -2.577652891043604247e-02
1.012500000000000000e+03 -2.526214998357774466e-02
1.020000000000000000e+03 -2.153171751514393328e-02
1.027500000000000000e+03 -2.372207434372955448e-02
1.035000000000000000e+03 -2.390838331409249687e-02
1.042500000000000000e+03 -2.090224958575238184e-02
1.050000000000000000e+03 -1.737906175962452421e-02
1.057500000000000000e+03 -8.519614405186995074e-03
1.065000000000000000e+03 -7.543576401063743601e-03
1.072500000000000000e+03 -2.666711205904480093e-03
1.080000000000000000e+03 2.158305466398165520e-02
1.087500000000000000e+03 4.187300465130283644e-02
1.095000000000000000e+03 8.538585684046350044e-02
1.102500000000000000e+03 1.441593731552907043e-01
1.110000000000000000e+03 2.531928741552290640e-01
1.117500000000000000e+03 4.045227674457431699e-01
1.125000000000000000e+03 6.694180981621530302e-01
1.132500000000000000e+03 1.058022513548508847e+00
1.140000000000000000e+03 1.519940805618226198e+00
1.147500000000000000e+03 1.909604332045868658e+00
1.155000000000000000e+03 2.071620191554212287e+00
1.162500000000000000e+03 1.969321316030689051e+00
1.170000000000000000e+03 1.646495388605949239e+00
1.177500000000000000e+03 1.238448240733931449e+00
1.185000000000000000e+03 8.087711253001895750e-01
1.192500000000000000e+03 4.175466207636109872e-01
1.200000000000000000e+03 1.181848434076327448e-01
1.207500000000000000e+03 -6.256923843699434273e-02
1.215000000000000000e+03 -1.284282596925417630e-01
1.222500000000000000e+03 -1.163826836381637309e-01
1.230000000000000000e+03 -7.114326074892314555e-02
1.237500000000000000e+03 -2.931569839796904428e-02
1.245000000000000000e+03 -4.252644013819097644e-03
1.252500000000000000e+03 3.017074240252416717e-03
1.260000000000000000e+03 3.539340559532109642e-03
1.267500000000000000e+03 2.720689245478595335e-04
1.275000000000000000e+03 4.147961077717978243e-04
1.282500000000000000e+03 -1.497991060929611349e-03
1.290000000000000000e+03 4.563941508615693794e-04
1.297500000000000000e+03 -1.354228617470593175e-03
1.305000000000000000e+03 3.926661243706654160e-04
1.312500000000000000e+03 1.211758720171138092e-04
1.320000000000000000e+03 -1.751703472679778202e-03
1.327500000000000000e+03 4.057459807878542948e-03
1.335000000000000000e+03 -7.120157820116118468e-03
1.342500000000000000e+03 1.102269675761547579e-02
1.350000000000000000e+03 -1.536460249638809013e-02
1.357500000000000000e+03 2.001587898983534300e-02
1.365000000000000000e+03 -2.488847039711020170e-02
1.372500000000000000e+03 2.936032799688943415e-02
1.380000000000000000e+03 -3.412846882770146500e-02
1.387500000000000000e+03 3.781665910521271601e-02
1.395000000000000000e+03 -4.215144761856835787e-02
1.402500000000000000e+03 4.487688334721599837e-02
1.410000000000000000e+03 -4.871086082920203508e-02
1.417500000000000000e+03 5.056012913950506948e-02
1.425000000000000000e+03 -5.386345841352256636e-02
1.432500000000000000e+03 5.494570227189809336e-02
1.440000000000000000e+03 -5.768096262580581224e-02
1.447500000000000000e+03 5.819374275542293917e-02
1.455000000000000000e+03 -6.054950083283469620e-02
1.462500000000000000e+03 6.081448566011062040e-02
1.470000000000000000e+03 -6.290605935724190301e-02
1.477500000000000000e+03 6.299564440710204993e-02
1.485000000000000000e+03 -6.478750731258832440e-02
1.492500000000000000e+03 6.476001103505733825e-02
1.500000000000000000e+03 -6.627439347036097328e-02
1.507500000000000000e+03 6.622263240786339933e-02
1.515000000000000000e+03 -6.743624533756240047e-02
1.522500000000000000e+03 6.739593715351845093e-02
1.530000000000000000e+03 -6.824641188557921401e-02
1.537500000000000000e+03 6.827889788689328610e-02
1.545000000000000000e+03 -6.875714240617018802e-02
1.552500000000000000e+03 6.886056540039224572e-02
1.560000000000000000e+03 -6.891567781852792063e-02
1.567500000000000000e+03 6.905115095699165817e-02
1.575000000000000000e+03 -6.867608251638762651e-02
1.582500000000000000e+03 6.878268120887208459e-02
1.590000000000000000e+03 -6.802257233468116115e-02
1.597500000000000000e+03 6.815690279014020858e-02
1.605000000000000000e+03 -6.718402687384859850e-02
1.612500000000000000e+03 6.742866801219843387e-02
1.620000000000000000e+03 -6.636832778357384943e-02
1.627500000000000000e+03 6.674207237967608175e-02
1.635000000000000000e+03 -6.557422704885419729e-02
1.642500000000000000e+03 6.595350002701853842e-02
1.650000000000000000e+03 -6.461407070576363765e-02
1.657500000000000000e+03 6.491306616328157419e-02
1.665000000000000000e+03 -6.335235974075632825e-02
1.672500000000000000e+03 6.340033349634496829e-02
1.680000000000000000e+03 -6.149596773393291999e-02
1.687500000000000000e+03 6.124911326061371897e-02
1.695000000000000000e+03 -5.915866874499822042e-02
1.702500000000000000e+03 5.872091993183967823e-02
1.710000000000000000e+03 -5.655965665518170732e-02
1.717500000000000000e+03 5.590622871609767647e-02
1.725000000000000000e+03 -5.366209635008829804e-02
1.732500000000000000e+03 5.268495321427446587e-02
1.740000000000000000e+03 -5.028051552937488206e-02
1.747500000000000000e+03 4.884037509304379326e-02
1.755000000000000000e+03 -4.635096895757281898e-02
1.762500000000000000e+03 4.445380174179248273e-02
1.770000000000000000e+03 -4.192060265364217636e-02
1.777500000000000000e+03 3.945268111622023122e-02
1.785000000000000000e+03 -3.685746298873119470e-02
1.792500000000000000e+03 3.379650533764742143e-02
1.800000000000000000e+03 -3.118023411211214360e-02
1.807500000000000000e+03 2.748793750259843904e-02
1.815000000000000000e+03 -2.489092743743703123e-02
1.822500000000000000e+03 2.059970865334996223e-02
1.830000000000000000e+03 -1.808958629197983045e-02
1.837500000000000000e+03 1.313938053673874458e-02
1.845000000000000000e+03 -1.075187130006054724e-02
1.852500000000000000e+03 5.182751195147385428e-03
1.860000000000000000e+03 -3.044448165002485145e-03
1.867500000000000000e+03 -3.155581526456100253e-03
1.875000000000000000e+03 4.965171552928719298e-03
1.882500000000000000e+03 -1.183782535022282097e-02
1.890000000000000000e+03 1.329838016311462104e-02
1.897500000000000000e+03 -2.086822503308129878e-02
1.905000000000000000e+03 2.203770532293125584e-02
1.912500000000000000e+03 -3.024691130986222748e-02
1.920000000000000000e+03 3.129161106742393839e-02
1.927500000000000000e+03 -3.995297251405720285e-02
1.935000000000000000e+03 4.117103521762419810e-02
1.942500000000000000e+03 -4.994927230540429502e-02
1.950000000000000000e+03 5.175969788866605775e-02
1.957500000000000000e+03 -6.021027490315487146e-02
1.965000000000000000e+03 6.306595081255611523e-02
1.972500000000000000e+03 -7.072384249963062364e-02
1.980000000000000000e+03 7.501190942053126420e-02
1.987500000000000000e+03 -8.156958561721790180e-02
1.995000000000000000e+03 -8.190260579545534381e-02
