# z, uu, uv, uw, vv, vw, ww, tke
3.450000000000000000e+02 3.710723903155919157e-01 1.997858524888575238e-02 -4.425022563706946382e-02 3.745620445226778839e-01 5.782472257618612166e-02 7.067693813421447313e-01 7.262019080902072377e-01
3.525000000000000000e+02 3.693222767863352796e-01 1.897818798926851139e-02 -4.384240037880920982e-02 3.722728096233413053e-01 5.737247511765371927e-02 7.090034553783864935e-01 7.252992708940315669e-01
3.600000000000000000e+02 3.678510829619255906e-01 1.800072055459152678e-02 -4.339746796504957704e-02 3.699172442319806908e-01 5.687240930271254130e-02 7.105711700792892715e-01 7.241697486365977765e-01
3.675000000000000000e+02 3.661771887888923271e-01 1.682645662163430658e-02 -4.301443182616986743e-02 3.674011917998850074e-01 5.642074521255058261e-02 7.123736033386875999e-01 7.229759919637324117e-01
3.750000000000000000e+02 3.644802903778134318e-01 1.555738272240744791e-02 -4.257498061125794542e-02 3.647818954308022499e-01 5.591466952455935446e-02 7.135142410327620643e-01 7.213882134206888175e-01
3.825000000000000000e+02 3.628237244044019705e-01 1.438976670201079673e-02 -4.221127493945910081e-02 3.624772004530136260e-01 5.545626519335773719e-02 7.148459330939560541e-01 7.200734289756858253e-01
3.900000000000000000e+02 3.611688054284926119e-01 1.333313134772220326e-02 -4.178288686890510584e-02 3.604450838049502170e-01 5.494318306879188152e-02 7.156138032771892643e-01 7.186138462553159911e-01
3.975000000000000000e+02 3.595732811794874473e-01 1.244183415576195599e-02 -4.141604427769944585e-02 3.585364802829791864e-01 5.445370634650013170e-02 7.165049446204376782e-01 7.173073530414522114e-01
4.050000000000000000e+02 3.580579309167941093e-01 1.167045777612356686e-02 -4.100222621825375807e-02 3.566363697457526905e-01 5.393187763443068466e-02 7.169166024188053932e-01 7.158054515406760965e-01
4.125000000000000000e+02 3.567979178988168187e-01 1.100033997078110788e-02 -4.066415770427509596e-02 3.547418273446562575e-01 5.344226197692694691e-02 7.173919201789694666e-01 7.144658327112212159e-01
4.200000000000000000e+02 3.557202769268993925e-01 1.023923498524632880e-02 -4.026838995591203868e-02 3.525752395875406675e-01 5.291416463277492238e-02 7.174323930949452199e-01 7.128639548046926677e-01
4.275000000000000000e+02 3.548512589108530624e-01 9.584296075621282635e-03 -3.992665334020830542e-02 3.505512957027129284e-01 5.241556592864658054e-02 7.175112760255250022e-01 7.114569153195455797e-01
4.350000000000000000e+02 3.539292896191334470e-01 9.023429843265316427e-03 -3.953605129817162889e-02 3.485205332138542333e-01 5.188114311303448911e-02 7.171096050903545960e-01 7.097797139616710549e-01
4.425000000000000000e+02 3.525072830251284595e-01 8.512815395187675951e-03 -3.917388433454056795e-02 3.464267574847952336e-01 5.134982026337828187e-02 7.167593035907506849e-01 7.078466720503371334e-01
4.500000000000000000e+02 3.511505919334003134e-01 8.243039679332550898e-03 -3.876151548876471259e-02 3.444858162313057526e-01 5.081341603093710718e-02 7.159328345102550228e-01 7.057846213374805444e-01
4.575000000000000000e+02 3.499800232099232189e-01 8.051553907316457565e-03 -3.839070854654073189e-02 3.427107348024283628e-01 5.024363314740187131e-02 7.151744632885701503e-01 7.039326106504608660e-01
4.650000000000000000e+02 3.488775890981453687e-01 7.900315969709796604e-03 -3.798556415586164942e-02 3.412138145232986308e-01 4.968781441900418927e-02 7.139555296722255306e-01 7.020234666468347928e-01
4.725000000000000000e+02 3.479504307508990424e-01 7.871757611613171626e-03 -3.761599789209964240e-02 3.397459384042040842e-01 4.914173403181758965e-02 7.126598042278515788e-01 7.001780866914772972e-01
4.800000000000000000e+02 3.470369763295838017e-01 7.770389953568387388e-03 -3.722086779241547821e-02 3.383552785183316369e-01 4.858826491411381843e-02 7.109849534159392581e-01 6.981886041319274039e-01
4.875000000000000000e+02 3.459917041647728175e-01 7.675390176167592483e-03 -3.685188614514219030e-02 3.368774174164050339e-01 4.802585235319085932e-02 7.092344005490878178e-01 6.960517610651328901e-01
4.950000000000000000e+02 3.450549611396651062e-01 7.511466937545415931e-03 -3.646925256009602573e-02 3.353612245185897955e-01 4.743733196661737567e-02 7.071751811093903717e-01 6.937956833838225812e-01
5.025000000000000000e+02 3.440752485573718711e-01 7.277662715063791012e-03 -3.612123256257888937e-02 3.341534320031617211e-01 4.687295582439330449e-02 7.050479744231972212e-01 6.916383274918653790e-01
5.100000000000000000e+02 3.433618855215152532e-01 6.969734829635451483e-03 -3.573171669975863662e-02 3.329104274855897994e-01 4.625364534377750941e-02 7.026844863891370530e-01 6.894783996981210805e-01
5.175000000000000000e+02 3.425733619183202183e-01 6.631329051827101681e-03 -3.538240245236886489e-02 3.317463527108477916e-01 4.567567549353861167e-02 7.003125567912632521e-01 6.873161357102155478e-01
5.250000000000000000e+02 3.414900690340543221e-01 6.523468942184953469e-03 -3.500918963273574186e-02 3.308447633521630626e-01 4.505892525648066971e-02 6.977047438101348087e-01 6.850197880981760967e-01
5.325000000000000000e+02 3.403289398879538186e-01 6.492077935926639752e-03 -3.466172057185843564e-02 3.300450853618875913e-01 4.446282304955974374e-02 6.950023686063144801e-01 6.826881969280779172e-01
5.400000000000000000e+02 3.393132349225069233e-01 6.392462250457289254e-03 -3.431294728391540844e-02 3.293131474391842728e-01 4.383883119316524246e-02 6.920249762205323840e-01 6.803256792911117623e-01
