# Xi, RijLong, Xi, RijLat
1.520279579551077177e+03 3.182644947838686542e-03 1.520279579551077177e+03 -2.319184607859244452e-03
1.555634918610404611e+03 2.061254151261107150e-03 1.555634918610404611e+03 1.905649732273992022e-03
1.590990257669731818e+03 -4.721721325123023785e-04 1.590990257669731818e+03 -6.078730525386338672e-03
1.626345596729059253e+03 -1.885153286799344996e-03 1.626345596729059253e+03 1.001025584899408426e-03
1.661700935788386687e+03 -2.723322392307787193e-03 1.661700935788386687e+03 3.053680797687189329e-03
1.697056274847714121e+03 -2.444262080755110061e-03 1.697056274847714121e+03 -2.977231271589547180e-03
1.732411613907041328e+03 -1.049247666544931125e-03 1.732411613907041328e+03 -3.839098583535050565e-03
1.767766952966368763e+03 -2.003015663505892507e-03 1.767766952966368763e+03 -1.896853504002151422e-03
1.803122292025696197e+03 2.467930673797385957e-04 1.803122292025696197e+03 -6.029278514759545647e-03
1.838477631085023631e+03 1.144020708765930427e-03 1.838477631085023631e+03 5.226548920777022468e-03
1.873832970144350838e+03 -1.866873811517881770e-03 1.873832970144350838e+03 7.434519528381716529e-03
1.909188309203678273e+03 -3.151988640099937997e-03 1.909188309203678273e+03 5.674527990260647310e-03
1.944543648263005707e+03 -9.302101601144611639e-03 1.944543648263005707e+03 -1.610573468418539109e-03
1.979898987322333141e+03 -1.391136813510653741e-02 1.979898987322333141e+03 -4.276658985904199448e-03
2.015254326381660348e+03 -1.546475278319038062e-02 2.015254326381660348e+03 -6.407693970518896047e-03
2.050609665440988010e+03 -1.707537878992539809e-02 2.050609665440988010e+03 -8.114125575505655094e-03
2.085965004500314990e+03 -2.019745312232919254e-02 2.085965004500314990e+03 -9.565330895147794790e-03
2.121320343559642424e+03 -2.275382377577257753e-02 2.121320343559642424e+03 8.799151765585386600e-03
2.156675682618969859e+03 -2.704693301708038788e-02 2.156675682618969859e+03 6.489184189393885395e-03
2.192031021678297293e+03 -3.069646809158091405e-02 2.192031021678297293e+03 4.912998824910138479e-03
2.227386360737624727e+03 -3.031110243184935785e-02 2.227386360737624727e+03 -1.079281497932117230e-02
2.262741699796952162e+03 -2.755493918995337993e-02 2.262741699796952162e+03 -1.264738289808683101e-02
2.298097038856279596e+03 -2.518508534806049998e-02 2.298097038856279596e+03 -1.890868690452336687e-02
2.333452377915607030e+03 -2.349828712292452784e-02 2.333452377915607030e+03 -8.957272198450733774e-03
2.368807716974934010e+03 -2.212482771248174343e-02 2.368807716974934010e+03 -4.577984825303214877e-03
2.404163056034261444e+03 -1.685024170379908690e-02 2.404163056034261444e+03 -7.655051164223767787e-03
2.439518395093588879e+03 -1.607877494510669136e-02 2.439518395093588879e+03 -9.299287025226350353e-03
2.474873734152916313e+03 -1.424036661361783446e-02 2.474873734152916313e+03 4.969435216927461582e-03
2.510229073212243748e+03 -1.412806489880318560e-02 2.510229073212243748e+03 -4.642719682031401854e-03
2.545584412271571182e+03 -1.663448970284418793e-02 2.545584412271571182e+03 4.179699209031813821e-03
2.580939751330898616e+03 -1.836808118074118382e-02 2.580939751330898616e+03 7.425817482719752763e-04
2.616295090390226051e+03 -1.826332920152346634e-02 2.616295090390226051e+03 2.161528228275793901e-03
2.651650429449553030e+03 -1.786213714060643637e-02 2.651650429449553030e+03 5.967572960470417590e-03
2.687005768508880465e+03 -1.892866483137784286e-02 2.687005768508880465e+03 4.063209718930156644e-03
2.722361107568207899e+03 -1.810019563627741565e-02 2.722361107568207899e+03 7.806458189694620749e-04
2.757716446627535333e+03 -1.739956807313295176e-02 2.757716446627535333e+03 -3.435508428207100298e-03
2.793071785686862768e+03 -1.602641659028967297e-02 2.793071785686862768e+03 2.754193059293589835e-03
2.828427124746190202e+03 -1.467754886749826279e-02 2.828427124746190202e+03 9.473160335229069764e-03
2.863782463805517637e+03 -1.381489611473208506e-02 2.863782463805517637e+03 8.211214583727782790e-03
2.899137802864845071e+03 -1.445876215382133241e-02 2.899137802864845071e+03 4.138754986344522248e-03
2.934493141924172050e+03 -1.504604365891096078e-02 2.934493141924172050e+03 3.383085292855939237e-03
2.969848480983499485e+03 -1.747304230475639486e-02 2.969848480983499485e+03 -5.007513765343133381e-03
3.005203820042826919e+03 -1.932787629477092373e-02 3.005203820042826919e+03 -4.176357158440099047e-03
3.040559159102154354e+03 -1.845375916462741600e-02 3.040559159102154354e+03 -8.534996637170865754e-04
3.075914498161481788e+03 -1.527101596640219675e-02 3.075914498161481788e+03 -1.611430794805555206e-02
3.111269837220809222e+03 -1.034692375322137682e-02 3.111269837220809222e+03 -1.092865618617683970e-02
3.146625176280136657e+03 -9.737709496523678718e-03 3.146625176280136657e+03 4.975627573058995267e-04
3.181980515339463636e+03 -1.013333563889144869e-02 3.181980515339463636e+03 -9.706507128861837719e-04
3.217335854398791071e+03 -8.380689199272128506e-03 3.217335854398791071e+03 -1.639505958799699443e-03
3.252691193458118505e+03 -5.954926414902343527e-03 3.252691193458118505e+03 9.542106412936117443e-03
3.288046532517445939e+03 -6.087815931520785748e-03 3.288046532517445939e+03 3.171395487797861595e-03
3.323401871576773374e+03 -5.524122840334997134e-03 3.323401871576773374e+03 6.876043107255982827e-03
3.358757210636100808e+03 -5.316310321132543606e-03 3.358757210636100808e+03 5.928894342959799973e-03
3.394112549695428243e+03 -4.577955973026291356e-03 3.394112549695428243e+03 4.442189993518060390e-03
3.429467888754755677e+03 -2.970139326487253144e-03 3.429467888754755677e+03 -2.134871466419120765e-03
3.464823227814082657e+03 -1.380642890404029221e-03 3.464823227814082657e+03 -2.981977031295985139e-03
3.500178566873410091e+03 7.319523316985773655e-05 3.500178566873410091e+03 6.121822251689236147e-04
