# z, u, v, w, u_mag
8.200000000000000000e+02 2.000159768478995659e+01 1.223852677051304738e+01 1.098087666629192580e-03 2.344878352201998695e+01
8.300000000000000000e+02 1.999902600549679832e+01 1.223867247538085934e+01 -1.251114754173097022e-03 2.344666600379402510e+01
8.400000000000000000e+02 1.999678756526055778e+01 1.223903079244126424e+01 1.413276180092014203e-03 2.344494379745522750e+01
8.500000000000000000e+02 1.999586494501132705e+01 1.223914911438283681e+01 -1.612950864776880461e-03 2.344421865929512094e+01
8.600000000000000000e+02 1.999564806456420385e+01 1.223899918523865615e+01 1.801473629104030855e-03 2.344395542188838633e+01
8.700000000000000000e+02 1.999606432541250101e+01 1.223866199401983224e+01 -2.024021921127936927e-03 2.344413444780089861e+01
8.800000000000000000e+02 1.999622089754591769e+01 1.223838018893381729e+01 2.249058129184158556e-03 2.344412090249071667e+01
8.900000000000000000e+02 1.999656895631996179e+01 1.223813257611886307e+01 -2.489190272089064019e-03 2.344428854052920741e+01
9.000000000000000000e+02 1.999631369063660458e+01 1.223794899877604969e+01 2.740038555635932859e-03 2.344397501318400145e+01
9.100000000000000000e+02 1.999694281713729893e+01 1.223832822021154776e+01 -2.998687321350018524e-03 2.344470960898451750e+01
9.200000000000000000e+02 1.999575966650539627e+01 1.223697813833713255e+01 3.263157912360134093e-03 2.344299573960172367e+01
9.300000000000000000e+02 1.999841054283386654e+01 1.223963895351571196e+01 -3.533642411183420678e-03 2.344664578226012708e+01
9.400000000000000000e+02 1.999349126791859277e+01 1.223557698679730343e+01 3.804854837498383019e-03 2.344032960000992105e+01
9.500000000000000000e+02 2.000155846569994011e+01 1.224054572386053508e+01 -4.079192504063127757e-03 2.344980420631577189e+01
9.600000000000000000e+02 1.999113941641595815e+01 1.223551378307448978e+01 4.353088379729278153e-03 2.343829071523271068e+01
9.700000000000000000e+02 2.000302962171392451e+01 1.224019851382704438e+01 -4.628260507398456076e-03 2.345087791801948285e+01
9.800000000000000000e+02 1.999050877395701420e+01 1.223622448724077572e+01 4.903679829122388131e-03 2.343812396054511638e+01
9.900000000000000000e+02 2.000369325944160437e+01 1.223955490704465987e+01 -5.179423886401526671e-03 2.345110818632719329e+01
1.000000000000000000e+03 1.998998531787827204e+01 1.223690454558867025e+01 5.456486607132805811e-03 2.343803267426862291e+01
