# z, uu, uv, uw, vv, vw, ww, tke
4.700000000000000000e+02 2.351689819384518154e-01 4.320704729504636771e-02 -5.582764138638722506e-02 1.647468112613223734e-01 -2.218226239555556173e-02 9.253807328359354989e-02 2.462269332416838763e-01
4.800000000000000000e+02 2.283090403401458468e-01 4.055081077930540456e-02 -5.267492169116105849e-02 1.581572408700866184e-01 -2.043583190426593796e-02 8.733045802477501507e-02 2.368983696175037401e-01
4.900000000000000000e+02 2.221865444621346775e-01 3.842536331817966028e-02 -4.958821601728528872e-02 1.517208362512199871e-01 -1.875383562453540945e-02 8.212921002539688708e-02 2.280182953693757897e-01
5.000000000000000000e+02 2.162466620873894074e-01 3.641483479115892319e-02 -4.649589792014438561e-02 1.456298998891368268e-01 -1.705408648328935947e-02 7.691871231873062542e-02 2.193976371476284437e-01
5.100000000000000000e+02 2.101714965259566803e-01 3.419715044110659130e-02 -4.346103234535667742e-02 1.387321525871973438e-01 -1.545711141017152082e-02 7.170695382951891572e-02 2.103053014713364699e-01
5.200000000000000000e+02 2.042395895626702984e-01 3.186932833509494023e-02 -4.044081428570513864e-02 1.319640726468584990e-01 -1.389063553965576465e-02 6.653329603286615990e-02 2.013684791211974856e-01
5.300000000000000000e+02 1.977020755015161391e-01 2.942709636951966468e-02 -3.741895402353901529e-02 1.258141446580720302e-01 -1.239420441021301181e-02 6.135665857027116504e-02 1.924364393649296567e-01
5.400000000000000000e+02 1.918505889970260336e-01 2.770006990754570950e-02 -3.444315688169377609e-02 1.200683141470978432e-01 -1.097411896317308788e-02 5.622511602434835526e-02 1.840720095842361126e-01
5.500000000000000000e+02 1.856693666816363608e-01 2.535850370310969992e-02 -3.153660184960026258e-02 1.140246426057369283e-01 -9.609515588774271422e-03 5.126938127945498969e-02 1.754816952834141186e-01
5.600000000000000000e+02 1.802902147670376598e-01 2.302181287093409828e-02 -2.860574669877000153e-02 1.080269599845956469e-01 -8.346697064471367625e-03 4.642587616931066058e-02 1.673715254604719871e-01
5.700000000000000000e+02 1.757415438566275467e-01 2.085599036820432947e-02 -2.574874145814252946e-02 1.019353334189696675e-01 -7.107236186773238651e-03 4.192160382729284707e-02 1.597992405514450098e-01
5.800000000000000000e+02 1.724447219869984227e-01 1.839363291796351427e-02 -2.297029722061972104e-02 9.623708671919273261e-02 -5.972954996099297600e-03 3.772979805741386028e-02 1.532058033818025078e-01
5.900000000000000000e+02 1.691613136370482273e-01 1.594142394519481101e-02 -2.023308853040412317e-02 9.004845501440268685e-02 -4.914468563919411129e-03 3.390961515648541202e-02 1.465596919039681700e-01
6.000000000000000000e+02 1.667819716313644340e-01 1.221677468457544290e-02 -1.755300081510634963e-02 8.332553825739691389e-02 -3.906690909176579497e-03 3.066892741345290593e-02 1.403882186511071217e-01
6.100000000000000000e+02 1.669901202372470750e-01 8.128687753458612233e-03 -1.496349312406403641e-02 7.593601662751206516e-02 -2.946703234816576509e-03 2.814906342653709578e-02 1.355376001456481128e-01
6.200000000000000000e+02 1.707218500811215900e-01 3.313426998787930792e-03 -1.240676825311767817e-02 6.803498793799989119e-02 -2.089663404578207158e-03 2.677487321332113618e-02 1.327658556162213122e-01
6.300000000000000000e+02 1.821532982124422495e-01 -3.027135074426483448e-03 -1.001967414525348904e-02 5.916740518897270484e-02 -1.327152070014169872e-03 2.687810889257504637e-02 1.340994061469950038e-01
6.400000000000000000e+02 2.041249223987551265e-01 -1.317853856498989520e-02 -7.791160009494488628e-03 5.018548918386583207e-02 -7.436065045408821184e-04 2.936706439615880543e-02 1.418387379893898959e-01
6.500000000000000000e+02 2.392463459695929606e-01 -2.824382357255191683e-02 -5.875508872030654924e-03 4.237592980792582315e-02 -3.699294785505189429e-04 3.522727634307833144e-02 1.584247760602985611e-01
6.600000000000000000e+02 2.711101217377657191e-01 -4.730073299463840447e-02 -3.940649700888345687e-03 3.792723398417346264e-02 -2.354970678640477268e-04 4.553122547068387538e-02 1.772842905963115390e-01
6.700000000000000000e+02 2.459590169486863820e-01 -5.653105717317299939e-02 -2.597469362804724884e-03 3.583532114844196342e-02 -2.679452905786944717e-04 5.917459628610504535e-02 1.704844671916166954e-01
6.800000000000000000e+02 1.645763996020536135e-01 -4.579630871326046543e-02 -1.928427605352588938e-03 3.210976122698550733e-02 -1.908364680470630485e-04 7.244021553088850207e-02 1.345631881799638219e-01
6.900000000000000000e+02 8.242104197926898579e-02 -2.597432668532209318e-02 -1.092933308442626400e-03 2.679949429636794070e-02 -1.959269494569185709e-04 8.162558814530909701e-02 9.542306221047300308e-02
7.000000000000000000e+02 3.328491601394589772e-02 -9.596794484110783216e-03 -4.674300210748135137e-04 2.211418590273134949e-02 -2.041959157993292532e-04 8.529866181205891795e-02 7.034888186436807911e-02
7.100000000000000000e+02 1.623232784103731050e-02 -3.922196845684055634e-04 -3.153644038514246848e-04 1.853730861814889899e-02 -1.261006834563995231e-04 8.372125353856262053e-02 5.924544499887441501e-02
7.200000000000000000e+02 1.886019951739368108e-02 2.477423511778964558e-03 -2.225894356369283655e-04 1.584862872149592553e-02 -3.607289530185980582e-05 7.810415287552750774e-02 5.640649055720856064e-02
7.300000000000000000e+02 2.778408438173683367e-02 1.894221886752103573e-03 -1.424363683795642826e-04 1.372290815216539901e-02 3.287036080971735816e-05 7.010898847801039224e-02 5.580799050595631333e-02
7.400000000000000000e+02 3.476576675444106174e-02 5.702766811735159079e-04 -6.740272687399936132e-05 1.195076482459638510e-02 7.789527924203598717e-05 6.126522157642914218e-02 5.399087657773329885e-02
7.500000000000000000e+02 3.737668337573286231e-02 -1.957284783163700664e-04 -3.821413960727801227e-05 1.049491397924533394e-02 1.026095139622495566e-04 5.258770942884780086e-02 5.022965339191300116e-02
7.600000000000000000e+02 3.649002967219235061e-02 -2.752969077079981904e-04 -2.251009705277516872e-05 9.333348442055444324e-03 1.089501212205942640e-04 4.470169924604951162e-02 4.526253868014865067e-02
7.700000000000000000e+02 3.384515821806647479e-02 -1.483512853896229511e-05 -1.966046195216968791e-05 8.371158610420662005e-03 1.010066045628947427e-04 3.778226227094058642e-02 3.999928954971386508e-02
7.800000000000000000e+02 3.081575280084556528e-02 2.588947316830498874e-04 -1.393814889351756913e-05 7.506504716779032610e-03 8.774737629436574215e-05 3.189240293081721522e-02 3.510733022422090482e-02
7.900000000000000000e+02 2.805794755610084915e-02 4.005235370002992764e-04 -1.243041543482819695e-05 6.685353892157586304e-03 7.626137532182717283e-05 2.686586597193378265e-02 3.080458371009611035e-02
8.000000000000000000e+02 2.569238725662272710e-02 4.117912065493385611e-04 -8.299916492757837880e-06 5.919001902395489186e-03 6.575183322540807771e-05 2.264030395390953868e-02 2.712584655646387705e-02
8.100000000000000000e+02 2.358317248194549340e-02 3.581469518263034261e-04 -8.165854676487935390e-06 5.233398170266450461e-03 5.919178089959834486e-05 1.902347966337115601e-02 2.392002515779154820e-02
8.200000000000000000e+02 2.160409376890945476e-02 3.048440609658840039e-04 -6.568960929303287091e-06 4.651396206742670209e-03 5.180929541095002000e-05 1.599324868978838077e-02 2.112436933272025114e-02
8.300000000000000000e+02 1.972791210277822366e-02 2.841680516754522276e-04 -6.587851096473502970e-06 4.168538916377371832e-03 4.639047860591648980e-05 1.338973124033249543e-02 1.864309112974404589e-02
8.400000000000000000e+02 1.801956107134760829e-02 2.952543757157599386e-04 -5.771373631740839665e-06 3.774681942068238739e-03 4.044922768323252273e-05 1.122243919755921276e-02 1.650834110548753120e-02
8.500000000000000000e+02 1.654318584934452718e-02 3.200055470806134465e-04 -5.744556371392041836e-06 3.449176536759311889e-03 3.599934708502314245e-05 9.344548289161458063e-03 1.466845533763264792e-02
8.600000000000000000e+02 1.532302733263224415e-02 3.425904246289064570e-04 -4.891314471265968930e-06 3.181676423536630716e-03 3.166078360228718883e-05 7.784649899443030728e-03 1.314467682780595323e-02
8.700000000000000000e+02 1.432406267121547234e-02 3.567637592541160799e-04 -4.484359782694891230e-06 2.959630536334003671e-03 2.851111251830267744e-05 6.411148857637270423e-03 1.184742103259337279e-02
8.800000000000000000e+02 1.349783358677219929e-02 3.652793789940290145e-04 -4.733000845541841720e-06 2.778775512413214546e-03 2.529329775110176904e-05 5.274522809199282472e-03 1.077556595419234750e-02
8.900000000000000000e+02 1.279698030866216474e-02 3.719522322942268150e-04 -2.823214252726083371e-06 2.629434328552700609e-03 2.287154272292275353e-05 4.259465939548214009e-03 9.842940288381538810e-03
