,u,v,w,hvelmag,theta,mueff,u'theta'_r,v'theta'_r,w'theta'_r,u'u'_r,u'v'_r,u'w'_r,v'v'_r,v'w'_r,w'w'_r,u'u'u'_r,v'v'v'_r,w'w'w'_r,z
332,7.813883560675997,4.080141506641825,3.684217167129845e-08,8.819554642198826,308.28970724591636,0.0,-3.7031876558210684e-07,-5.089057115452026e-08,6.241280168983558e-09,3.0220522045828617e-06,1.3820340672619157e-07,7.69633656805465e-09,2.566765303121366e-07,2.0392648064384043e-08,1.2183345692725131e-06,2.377000005961446e-10,2.241070694372461e-12,4.392241414779809e-11,865.8854166666666
333,7.813883588351393,4.080141506030568,3.660092569546267e-08,8.819554666551335,308.2962291936022,0.0,-3.6788218431094137e-07,-5.075784785367205e-08,6.0016092706827e-09,3.0160325623233952e-06,1.3762086096472898e-07,6.808644311451582e-09,2.570637403356547e-07,2.0226736949978954e-08,1.1743076848988695e-06,2.3457586281767526e-10,2.039248572625635e-12,4.116345059819803e-11,868.4895833333333
334,7.813883616241036,4.0801415061388875,3.6344800238190225e-08,8.81955469142995,308.30273002914,0.0,-3.651415554228338e-07,-5.060414368139337e-08,5.754396006483333e-09,3.0108129713618057e-06,1.37136207123865e-07,5.97133117507447e-09,2.575363235773601e-07,2.0044639152656337e-08,1.1310571665430143e-06,2.3152073188286042e-10,1.8530956866607192e-12,3.8464290225639016e-11,871.09375
335,7.813883644169143,4.080141507004659,3.604952700384329e-08,8.819554716697462,308.3092506795436,0.0,-3.6224701541718017e-07,-5.0417964028444045e-08,5.514228914831369e-09,3.0063411560315678e-06,1.3674881722774747e-07,5.184103086496422e-09,2.5808098942095974e-07,1.984819844741525e-08,1.0885809250767393e-06,2.28528007107869e-10,1.6799539650619169e-12,3.5832797493521415e-11,873.6979166666666
336,7.813883671408094,4.08014150857823,3.5750077735438355e-08,8.81955474168039,308.31574868599307,0.0,-3.5933284041882397e-07,-5.024266580092761e-08,5.2707399386962265e-09,3.002583997069813e-06,1.3645838103317401e-07,4.447464979255717e-09,2.5868968242327846e-07,1.9638849659465276e-08,1.0468774234031792e-06,2.2560480107137413e-10,1.5146639728188439e-12,3.327616475898875e-11,876.3020833333333
337,7.813883698033275,4.080141510714272,3.543777150441202e-08,8.819554766377495,308.32226948914416,0.0,-3.5641111332328157e-07,-5.00492512467061e-08,5.0366000502883764e-09,2.999516064028294e-06,1.3626670854250834e-07,3.759849919012382e-09,2.593549904782173e-07,1.9416900952776778e-08,1.0059453496544251e-06,2.2274725078968191e-10,1.3550474648705754e-12,3.0800924302179136e-11,878.90625
338,7.813883724807137,4.080141513573064,3.513278245002461e-08,8.819554791536376,308.3287701515547,0.0,-3.533247013284687e-07,-4.984171593389646e-08,4.798968501686072e-09,2.997112391685464e-06,1.3617264377757936e-07,3.120202345151635e-09,2.6007145067795336e-07,1.9181024985936635e-08,9.657835071148957e-07,2.199015845039794e-10,1.2058429969276898e-12,2.8412964894706992e-11,881.5104166666666
339,7.813883751812927,4.080141517373965,3.4843194042030184e-08,8.819554817335382,308.33529239165915,0.0,-3.4996969691683795e-07,-4.9576650463729147e-08,4.569517657799697e-09,2.9953381230940485e-06,1.361723888304811e-07,2.5271321165762544e-09,2.608322094784393e-07,1.893013600641928e-08,9.263908492108128e-07,2.1704825225619881e-10,1.0645412659908263e-12,2.6117529207594346e-11,884.1145833333333
340,7.813883778324576,4.080141521949811,3.457169018146449e-08,8.819554843055485,308.34178989971804,0.0,-3.4662538896715024e-07,-4.9320143787788455e-08,4.3364157913250104e-09,2.9941837451486694e-06,1.3626071439295706e-07,1.9804229415853648e-09,2.616405019202823e-07,1.8667215901445103e-08,8.877664213954677e-07,2.1419374749172544e-10,9.254977256363615e-13,2.3919122118504247e-11,886.71875
341,7.813883804459404,4.080141527281262,3.434379892777315e-08,8.819554868784532,308.34831260426233,0.0,-3.432797720987358e-07,-4.903563171713818e-08,4.116042580944884e-09,2.993651363443867e-06,1.3643571572609757e-07,1.4781394742693868e-09,2.625015289572445e-07,1.8391972095032036e-08,8.499091440650903e-07,2.1133449974596363e-10,7.839849837227744e-13,2.1821479526244224e-11,889.3229166666666
342,7.81388383097005,4.080141533545217,3.414637105518566e-08,8.819554895275758,308.3548128642018,0.0,-3.396624352247456e-07,-4.8717845793297065e-08,3.890364868536988e-09,2.9937346650150023e-06,1.3669222622832736e-07,1.0185227454127514e-09,2.63421296565451e-07,1.810340087216847e-08,8.128177968526476e-07,2.084268531044115e-10,6.446616007217025e-13,1.9827651014599187e-11,891.9270833333333
343,7.813883857695069,4.0801415408701045,3.401147904756434e-08,8.819554922449322,308.3613346144592,0.0,-3.359024835405929e-07,-4.834955338716145e-08,3.6761464518587936e-09,2.9944297732720017e-06,1.370216130999106e-07,6.001740016416575e-10,2.644079428603536e-07,1.780262101017638e-08,7.764912093424074e-07,2.0546938371712255e-10,5.024608583596758e-13,1.7939972364418902e-11,894.53125
344,7.813883884118854,4.080141549087472,3.386788509309978e-08,8.819554949770719,308.3678320801958,0.0,-3.320677497818786e-07,-4.797248097469914e-08,3.458515175770894e-09,2.995750785743975e-06,1.3741557435252212e-07,2.2228367848343046e-10,2.654762821949055e-07,1.7491884546934397e-08,7.40928300169633e-07,2.0247692463256269e-10,3.5213250645015925e-13,1.6160033403562427e-11,897.1354166666666
345,7.813883910287428,4.080141558207617,3.378525108039896e-08,8.819554977281918,308.3743530277586,0.0,-3.282567125681232e-07,-4.756198047812143e-08,3.254356818587933e-09,2.9977211097649973e-06,1.378680173198408e-07,-1.1724224026094028e-10,2.666423353971527e-07,1.7171782250869867e-08,7.061280472586352e-07,1.9945655651981175e-10,1.884279681814322e-13,1.4488689845694801e-11,899.7395833333333
346,7.813883937074431,4.080141568424306,3.3755334043885585e-08,8.81955500584702,308.38085145371616,0.0,-3.2403489576547314e-07,-4.708990938727367e-08,3.046468897582866e-09,3.0003470189640175e-06,1.3837088996530433e-07,-4.2049671660433866e-10,2.679202466549614e-07,1.6841028123588053e-08,6.720896603330256e-07,1.9637415240423384e-10,1.3980555401439176e-14,1.2926115522610823e-11,902.34375
