# z, veer
0.000000000000000000e+00 3.149052874484711424e+02
7.500000000000000000e+00 3.149522672456608916e+02
1.500000000000000000e+01 3.149847942516340140e+02
2.250000000000000000e+01 3.150118732836402273e+02
3.000000000000000000e+01 3.150440393165359865e+02
3.750000000000000000e+01 3.150680650997717862e+02
4.500000000000000000e+01 3.150929571226630515e+02
5.250000000000000000e+01 3.151155682267478824e+02
6.000000000000000000e+01 3.151384401258021626e+02
6.750000000000000000e+01 3.151587841893583573e+02
7.500000000000000000e+01 3.151785862008026697e+02
8.250000000000000000e+01 3.151963190825866832e+02
9.000000000000000000e+01 3.152155316607464783e+02
9.750000000000000000e+01 3.152319689388635311e+02
1.050000000000000000e+02 3.152478328489506225e+02
1.125000000000000000e+02 3.152615448681845010e+02
1.200000000000000000e+02 3.152753939114608102e+02
1.275000000000000000e+02 3.152858196917183022e+02
1.350000000000000000e+02 3.152987007863129065e+02
1.425000000000000000e+02 3.153085256514610251e+02
1.500000000000000000e+02 3.153191615976389812e+02
1.575000000000000000e+02 3.153299078007636922e+02
1.650000000000000000e+02 3.153380965152530280e+02
1.725000000000000000e+02 3.153456162948938299e+02
1.800000000000000000e+02 3.153534273318336432e+02
1.875000000000000000e+02 3.153620242156694644e+02
1.950000000000000000e+02 3.153712605078746378e+02
2.025000000000000000e+02 3.153772777025349683e+02
2.100000000000000000e+02 3.153836408480676141e+02
2.175000000000000000e+02 3.153895873214561334e+02
2.250000000000000000e+02 3.153946578939575716e+02
2.325000000000000000e+02 3.153975123456294227e+02
2.400000000000000000e+02 3.154012679502035326e+02
2.475000000000000000e+02 3.154072200311139227e+02
2.550000000000000000e+02 3.154152137361703581e+02
2.625000000000000000e+02 3.154226905733632407e+02
2.700000000000000000e+02 3.154299266293878645e+02
2.775000000000000000e+02 3.154375461107953811e+02
2.850000000000000000e+02 3.154462877988324863e+02
2.925000000000000000e+02 3.154530136463405938e+02
3.000000000000000000e+02 3.154576990606537947e+02
3.075000000000000000e+02 3.154621234138563750e+02
3.150000000000000000e+02 3.154670672319932123e+02
3.225000000000000000e+02 3.154741943495524765e+02
3.300000000000000000e+02 3.154820337255309823e+02
3.375000000000000000e+02 3.154897375596289066e+02
3.450000000000000000e+02 3.154947989006078615e+02
3.525000000000000000e+02 3.155012625809997076e+02
3.600000000000000000e+02 3.155078160730969898e+02
3.675000000000000000e+02 3.155165853354115484e+02
3.750000000000000000e+02 3.155222803721761693e+02
3.825000000000000000e+02 3.155307488164665983e+02
3.900000000000000000e+02 3.155375337904521871e+02
3.975000000000000000e+02 3.155475616845106970e+02
4.050000000000000000e+02 3.155580480762786806e+02
4.125000000000000000e+02 3.155669028851589246e+02
4.200000000000000000e+02 3.155758105676667356e+02
4.275000000000000000e+02 3.155844986766330749e+02
4.350000000000000000e+02 3.155943231144394758e+02
4.425000000000000000e+02 3.156042236933291179e+02
4.500000000000000000e+02 3.156138092180093508e+02
4.575000000000000000e+02 3.156243640787299114e+02
4.650000000000000000e+02 3.156345702850923658e+02
4.725000000000000000e+02 3.156444110833814989e+02
4.800000000000000000e+02 3.156528274367186668e+02
4.875000000000000000e+02 3.156599928618350077e+02
4.950000000000000000e+02 3.156665686563052873e+02
5.025000000000000000e+02 3.156725334758892245e+02
5.100000000000000000e+02 3.156788897474796727e+02
5.175000000000000000e+02 3.156846459082092906e+02
5.250000000000000000e+02 3.156893785563756865e+02
5.325000000000000000e+02 3.156947589819966993e+02
5.400000000000000000e+02 3.157015624864482106e+02
5.475000000000000000e+02 3.157080030451662651e+02
5.550000000000000000e+02 3.157139170478008054e+02
5.625000000000000000e+02 3.157180081372207496e+02
5.700000000000000000e+02 3.157210157855247985e+02
5.775000000000000000e+02 3.157234940787066648e+02
5.850000000000000000e+02 3.157269215132442355e+02
5.925000000000000000e+02 3.157308639204418341e+02
6.000000000000000000e+02 3.157342024114925039e+02
6.075000000000000000e+02 3.157387236077386206e+02
6.150000000000000000e+02 3.157429000731127644e+02
6.225000000000000000e+02 3.157442519760018627e+02
6.300000000000000000e+02 3.157449897473420037e+02
6.375000000000000000e+02 3.157444325257695823e+02
6.450000000000000000e+02 3.157453115907972574e+02
6.525000000000000000e+02 3.157455563326396941e+02
6.600000000000000000e+02 3.157426957204577320e+02
6.675000000000000000e+02 3.157406818638687582e+02
6.750000000000000000e+02 3.157377808946089317e+02
6.825000000000000000e+02 3.157351321820198677e+02
6.900000000000000000e+02 3.157319835672495856e+02
6.975000000000000000e+02 3.157283081664330666e+02
7.050000000000000000e+02 3.157275242854744874e+02
7.125000000000000000e+02 3.157273212344574063e+02
7.200000000000000000e+02 3.157252132651340162e+02
7.275000000000000000e+02 3.157227075454704845e+02
7.350000000000000000e+02 3.157216135473277632e+02
7.425000000000000000e+02 3.157213991612630366e+02
7.500000000000000000e+02 3.157208426707986177e+02
7.575000000000000000e+02 3.157216415214080598e+02
7.650000000000000000e+02 3.157237062035723056e+02
7.725000000000000000e+02 3.157253087093245654e+02
7.800000000000000000e+02 3.157250772414938069e+02
7.875000000000000000e+02 3.157243500609886837e+02
7.950000000000000000e+02 3.157226079135467103e+02
8.025000000000000000e+02 3.157205962119417109e+02
8.100000000000000000e+02 3.157175955947536750e+02
8.175000000000000000e+02 3.157130544938905246e+02
8.250000000000000000e+02 3.157078894087790673e+02
8.325000000000000000e+02 3.157035039662301301e+02
8.400000000000000000e+02 3.156992828189158899e+02
8.475000000000000000e+02 3.156955917051469669e+02
8.550000000000000000e+02 3.156900011697586592e+02
8.625000000000000000e+02 3.156864237245947038e+02
8.700000000000000000e+02 3.156800243065043219e+02
8.775000000000000000e+02 3.156721133260794545e+02
8.850000000000000000e+02 3.156646803533208185e+02
8.925000000000000000e+02 3.156550583915134780e+02
9.000000000000000000e+02 3.156455905623648164e+02
9.075000000000000000e+02 3.156317055636326359e+02
9.150000000000000000e+02 3.156193336459787702e+02
9.225000000000000000e+02 3.156061313822416992e+02
9.300000000000000000e+02 3.155941740840922876e+02
9.375000000000000000e+02 3.155794566033463298e+02
9.450000000000000000e+02 3.155669821947398077e+02
9.525000000000000000e+02 3.155554093821190804e+02
9.600000000000000000e+02 3.155433510235365020e+02
9.675000000000000000e+02 3.155314861524857406e+02
9.750000000000000000e+02 3.155192780996759438e+02
9.825000000000000000e+02 3.155051567241987982e+02
9.900000000000000000e+02 3.154924344305086947e+02
9.975000000000000000e+02 3.154778781305117832e+02
1.005000000000000000e+03 3.154660573512041992e+02
1.012500000000000000e+03 3.154532568656188687e+02
1.020000000000000000e+03 3.154447686601203031e+02
1.027500000000000000e+03 3.154353662177754245e+02
1.035000000000000000e+03 3.154358088617357225e+02
1.042500000000000000e+03 3.154368578973890180e+02
1.050000000000000000e+03 3.154405087703503341e+02
1.057500000000000000e+03 3.154621231338203984e+02
1.065000000000000000e+03 3.155128328103177182e+02
1.072500000000000000e+03 3.156108071631828693e+02
1.080000000000000000e+03 3.158563132576655903e+02
1.087500000000000000e+03 3.164785083124189100e+02
1.095000000000000000e+03 3.175057516139966083e+02
1.102500000000000000e+03 3.180835907348099454e+02
1.110000000000000000e+03 3.179539616007186851e+02
1.117500000000000000e+03 3.178499790275789678e+02
1.125000000000000000e+03 3.179040346225335725e+02
1.132500000000000000e+03 3.179669947600534101e+02
1.140000000000000000e+03 3.180631750932478781e+02
1.147500000000000000e+03 3.181768389890660274e+02
1.155000000000000000e+03 3.183019405980681995e+02
1.162500000000000000e+03 3.183772647118747159e+02
1.170000000000000000e+03 3.184395776106139806e+02
1.177500000000000000e+03 3.184188915034682168e+02
1.185000000000000000e+03 3.184880423372262044e+02
1.192500000000000000e+03 3.183962056198002415e+02
1.200000000000000000e+03 3.185260403967740785e+02
1.207500000000000000e+03 3.183682454119904719e+02
1.215000000000000000e+03 3.185504676204016619e+02
1.222500000000000000e+03 3.183504517751117078e+02
1.230000000000000000e+03 3.185638530400312902e+02
1.237500000000000000e+03 3.183417359262691662e+02
1.245000000000000000e+03 3.185702599647625561e+02
1.252500000000000000e+03 3.183385015914441283e+02
1.260000000000000000e+03 3.185725893982277626e+02
1.267500000000000000e+03 3.183379232211966041e+02
1.275000000000000000e+03 3.185728792879571074e+02
1.282500000000000000e+03 3.183386700539778644e+02
1.290000000000000000e+03 3.185721498003701413e+02
1.297500000000000000e+03 3.183401513959221916e+02
1.305000000000000000e+03 3.185708527604995766e+02
1.312500000000000000e+03 3.183420042102246725e+02
1.320000000000000000e+03 3.185692071624341679e+02
1.327500000000000000e+03 3.183440557437986058e+02
1.335000000000000000e+03 3.185673469209825726e+02
1.342500000000000000e+03 3.183462500014543366e+02
1.350000000000000000e+03 3.185653253370911671e+02
1.357500000000000000e+03 3.183485638676426106e+02
1.365000000000000000e+03 3.185631385639466657e+02
1.372500000000000000e+03 3.183509681958091733e+02
1.380000000000000000e+03 3.185607711221234695e+02
1.387500000000000000e+03 3.183534146545602539e+02
1.395000000000000000e+03 3.185582408287952489e+02
1.402500000000000000e+03 3.183558542771723978e+02
1.410000000000000000e+03 3.185555796584154677e+02
1.417500000000000000e+03 3.183582497340102009e+02
1.425000000000000000e+03 3.185528195275988992e+02
1.432500000000000000e+03 3.183605729448515831e+02
1.440000000000000000e+03 3.185499880329799680e+02
1.447500000000000000e+03 3.183628077069076312e+02
1.455000000000000000e+03 3.185471108122677606e+02
1.462500000000000000e+03 3.183649512215140476e+02
1.470000000000000000e+03 3.185442132981585814e+02
1.477500000000000000e+03 3.183670107957685786e+02
1.485000000000000000e+03 3.185413232034886732e+02
1.492500000000000000e+03 3.183689988774859216e+02
1.500000000000000000e+03 3.185384685186635352e+02
1.507500000000000000e+03 3.183709304474642749e+02
1.515000000000000000e+03 3.185356790927285147e+02
1.522500000000000000e+03 3.183728142119855988e+02
1.530000000000000000e+03 3.185329803420525536e+02
1.537500000000000000e+03 3.183746584459934184e+02
1.545000000000000000e+03 3.185303905996777303e+02
1.552500000000000000e+03 3.183764700363904581e+02
1.560000000000000000e+03 3.185279241548233244e+02
1.567500000000000000e+03 3.183782571074960401e+02
1.575000000000000000e+03 3.185255906718201686e+02
1.582500000000000000e+03 3.183800292308302460e+02
1.590000000000000000e+03 3.185233965256287547e+02
1.597500000000000000e+03 3.183818117611581329e+02
1.605000000000000000e+03 3.185213233269352031e+02
1.612500000000000000e+03 3.183836174038177091e+02
1.620000000000000000e+03 3.185193881274279306e+02
1.627500000000000000e+03 3.183854282979233403e+02
1.635000000000000000e+03 3.185176018229293504e+02
1.642500000000000000e+03 3.183872454185818697e+02
1.650000000000000000e+03 3.185159608744243087e+02
1.657500000000000000e+03 3.183890619731607785e+02
1.665000000000000000e+03 3.185144745544710077e+02
1.672500000000000000e+03 3.183908707054050069e+02
1.680000000000000000e+03 3.185131295777904370e+02
1.687500000000000000e+03 3.183926676228201700e+02
1.695000000000000000e+03 3.185119301859956522e+02
1.702500000000000000e+03 3.183944363081159281e+02
1.710000000000000000e+03 3.185108744329589854e+02
1.717500000000000000e+03 3.183961648277600602e+02
1.725000000000000000e+03 3.185099530159695860e+02
1.732500000000000000e+03 3.183978422698965005e+02
1.740000000000000000e+03 3.185091522469090819e+02
1.747500000000000000e+03 3.183994606807539753e+02
1.755000000000000000e+03 3.185084581027070953e+02
1.762500000000000000e+03 3.184010119115744715e+02
1.770000000000000000e+03 3.185078553293051868e+02
1.777500000000000000e+03 3.184024897848072442e+02
1.785000000000000000e+03 3.185073334445006594e+02
1.792500000000000000e+03 3.184038851317077388e+02
1.800000000000000000e+03 3.185068839293433030e+02
1.807500000000000000e+03 3.184051891759766590e+02
1.815000000000000000e+03 3.185064961002508426e+02
1.822500000000000000e+03 3.184063953602156403e+02
1.830000000000000000e+03 3.185061578235750517e+02
1.837500000000000000e+03 3.184075050280171126e+02
1.845000000000000000e+03 3.185058519891360902e+02
1.852500000000000000e+03 3.184085086742317117e+02
1.860000000000000000e+03 3.185055752279592411e+02
1.867500000000000000e+03 3.184094060650090228e+02
1.875000000000000000e+03 3.185053166500977682e+02
1.882500000000000000e+03 3.184101958228271201e+02
1.890000000000000000e+03 3.185050728289925814e+02
1.897500000000000000e+03 3.184108760907050168e+02
1.905000000000000000e+03 3.185048402718872467e+02
1.912500000000000000e+03 3.184114475335133534e+02
1.920000000000000000e+03 3.185046156987320387e+02
1.927500000000000000e+03 3.184119108155652498e+02
1.935000000000000000e+03 3.185043992501307457e+02
1.942500000000000000e+03 3.184122662873577383e+02
1.950000000000000000e+03 3.185041970418446908e+02
1.957500000000000000e+03 3.184125147523001829e+02
1.965000000000000000e+03 3.185040225255834798e+02
1.972500000000000000e+03 3.184126577774212592e+02
1.980000000000000000e+03 3.185038944051020167e+02
1.987500000000000000e+03 3.184126981284313160e+02
1.995000000000000000e+03 3.185038395092670953e+02
