# z, u, v, w, u_mag
2.175000000000000000e+02 3.681176172204323471e+00 -3.731580592650740602e+00 -4.425532122604205467e-04 5.241731767851715240e+00
2.250000000000000000e+02 3.682089618427793365e+00 -3.733167306697916299e+00 4.050198107187167750e-04 5.243502861825571237e+00
2.325000000000000000e+02 3.683162813870197727e+00 -3.734627521609070300e+00 -3.726796573150833861e-04 5.245296100081125346e+00
2.400000000000000000e+02 3.683917958015191285e+00 -3.735882989664139231e+00 3.406289963338429488e-04 5.246720246961600331e+00
2.475000000000000000e+02 3.684483045111354826e+00 -3.737232517378550334e+00 -3.141452874765202855e-04 5.248077962202154723e+00
2.550000000000000000e+02 3.684695792485161547e+00 -3.738491434784918077e+00 2.870702007305312646e-04 5.249123867230354179e+00
2.625000000000000000e+02 3.684844812734460628e+00 -3.739618613945163261e+00 -2.671999351672095404e-04 5.250031308773025707e+00
2.700000000000000000e+02 3.684784987175827808e+00 -3.740502683016000862e+00 2.455046854424492862e-04 5.250619085749681503e+00
2.775000000000000000e+02 3.684678237935400613e+00 -3.741389398954132250e+00 -2.296815908386317892e-04 5.251175906830271245e+00
2.850000000000000000e+02 3.684329052242441893e+00 -3.742176697618117220e+00 2.098621051774633413e-04 5.251491887591166474e+00
2.925000000000000000e+02 3.684020956527642721e+00 -3.742742477061959061e+00 -1.959766913669291693e-04 5.251678940695594378e+00
3.000000000000000000e+02 3.683775909724016806e+00 -3.743105743332635793e+00 1.788528296942238217e-04 5.251765949737393413e+00
3.075000000000000000e+02 3.683509701113367729e+00 -3.743413406352115835e+00 -1.688190349111131825e-04 5.251798518369960256e+00
3.150000000000000000e+02 3.683122918408008317e+00 -3.743666414020388800e+00 1.526032840977663242e-04 5.251707596092376029e+00
3.225000000000000000e+02 3.682543343763950539e+00 -3.744008769087744604e+00 -1.459850732190490750e-04 5.251545216697438789e+00
3.300000000000000000e+02 3.681791168190627683e+00 -3.744268644984662942e+00 1.320248076942777610e-04 5.251203091617419716e+00
3.375000000000000000e+02 3.681029519176809650e+00 -3.744501031513527423e+00 -1.272606339163498033e-04 5.250834820507325418e+00
3.450000000000000000e+02 3.680368296122358718e+00 -3.744490000814328035e+00 1.136290991617956698e-04 5.250363432583752932e+00
3.525000000000000000e+02 3.679662022741657879e+00 -3.744616333741114023e+00 -1.100810487038615058e-04 5.249958485611653458e+00
3.600000000000000000e+02 3.678869505337399648e+00 -3.744666491504842210e+00 9.610812011138806176e-05 5.249438825163829314e+00
3.675000000000000000e+02 3.677943486739343459e+00 -3.744870242233158120e+00 -9.562021590692239563e-05 5.248935266504533459e+00
3.750000000000000000e+02 3.677172239257310959e+00 -3.744829459593626897e+00 8.132385163388496151e-05 5.248365780432847849e+00
