# z, u, v, w, u_mag
1.200000000000000000e+02 1.481995363133044208e+01 1.322059602445074056e+01 -6.064729807184822034e-05 1.985988884360094175e+01
1.260000000000000000e+02 1.501509813579543007e+01 1.329702966073729264e+01 4.911645976814347418e-05 2.005652437060088289e+01
1.320000000000000000e+02 1.520882343403138748e+01 1.336896096706205306e+01 -2.930528069271084304e-05 2.024938091861649525e+01
1.380000000000000000e+02 1.540121463612636354e+01 1.343623897290683900e+01 3.873470929950821920e-05 2.043844245549532701e+01
1.440000000000000000e+02 1.559018382171071337e+01 1.349914188394302705e+01 -2.216987090465837799e-05 2.062233408705345639e+01
1.500000000000000000e+02 1.577783279790907400e+01 1.355811741839036344e+01 2.273560942651571659e-05 2.080294584260008861e+01
1.560000000000000000e+02 1.596463124148840684e+01 1.361273905230592085e+01 -1.586839693391021077e-05 2.098037452437716155e+01
1.620000000000000000e+02 1.614944026819862799e+01 1.366269388203236801e+01 1.938676126847880415e-05 2.115357239547532942e+01
1.680000000000000000e+02 1.633192761528440329e+01 1.370958338185903891e+01 -4.608741980072582938e-06 2.132333313849071033e+01
1.740000000000000000e+02 1.651252895911442309e+01 1.375398307631357220e+01 6.375782051943504298e-06 2.149036209767423244e+01
1.800000000000000000e+02 1.669083189166425285e+01 1.379524550485762013e+01 2.259617211348191741e-06 2.165392961508594283e+01
1.860000000000000000e+02 1.686686816255506827e+01 1.383484446281500801e+01 4.360427889667719092e-06 2.181499857720178426e+01
1.920000000000000000e+02 1.704081634087502195e+01 1.387213347176223799e+01 -2.613338197400323863e-06 2.197329080092070086e+01
1.980000000000000000e+02 1.721259174910615641e+01 1.390624693920224431e+01 2.701215528402804898e-06 2.212819510614176721e+01
2.040000000000000000e+02 1.738345863688295623e+01 1.393831336190140213e+01 2.263856339230173320e-06 2.228140959532823118e+01
2.100000000000000000e+02 1.755255334611424800e+01 1.396806400088729561e+01 6.786563216564981070e-06 2.243209622173363016e+01
2.160000000000000000e+02 1.771981963146911454e+01 1.399550438647411710e+01 -1.844929357988047827e-06 2.258021591578826914e+01
2.220000000000000000e+02 1.788520772318045360e+01 1.402135054499826872e+01 4.633591195775130354e-06 2.272617271797120253e+01
2.280000000000000000e+02 1.804717028025268633e+01 1.404363906242435966e+01 2.803389254475387400e-06 2.286753491830929974e+01
2.340000000000000000e+02 1.820697775474083357e+01 1.406304165764789005e+01 1.147918152511895936e-06 2.300572058481039761e+01
2.400000000000000000e+02 1.836623577007916808e+01 1.408128543834423851e+01 3.063306291082655187e-06 2.314305977951641680e+01
2.460000000000000000e+02 1.852340682918909920e+01 1.409734670190719719e+01 1.185740204604254115e-06 2.327771003757509760e+01
2.520000000000000000e+02 1.867884605241355445e+01 1.411221537337684673e+01 1.266650608269703720e-07 2.341055130906444859e+01
2.580000000000000000e+02 1.883233132041738145e+01 1.412485675410610853e+01 3.404810115086523939e-06 2.354077911382717758e+01
2.640000000000000000e+02 1.898324415140113430e+01 1.413563775468261774e+01 1.301485867164023939e-06 2.366811807565856540e+01
2.700000000000000000e+02 1.913141198813033839e+01 1.414478230790069269e+01 2.539199199360447385e-07 2.379255747492222994e+01
