 z uu uv uw vv vw ww tke
1.980000000000000000e+02 5.217536789850705237e-01 1.903459992624671748e-01 -9.609222903985253916e-02 3.285702119459932291e-01 -4.312678301113342938e-02 1.144626502286973657e-01 4.823932705798805731e-01
2.040000000000000000e+02 5.129911841256203919e-01 1.845067158298354382e-01 -9.354098001146406161e-02 3.187891725454601310e-01 -4.091090870018766062e-02 1.116280737579848636e-01 4.717042152145327072e-01
2.100000000000000000e+02 5.043437730421300724e-01 1.789568212703922523e-01 -9.102313256947118514e-02 3.100190962060391242e-01 -3.868814783012212988e-02 1.087039831661352762e-01 4.615334262071522642e-01
2.160000000000000000e+02 4.962110962674926018e-01 1.730955846837440304e-01 -8.850372880101319006e-02 3.013381081233512115e-01 -3.659398544294386463e-02 1.058480016318583961e-01 4.516986030113511186e-01
2.220000000000000000e+02 4.859805142543874301e-01 1.656530813564576488e-01 -8.605692420818891741e-02 2.917636223642137705e-01 -3.455877682111083149e-02 1.030687884729676179e-01 4.404064625457844162e-01
2.280000000000000000e+02 4.761216429221470925e-01 1.591416656173682831e-01 -8.362348771118642554e-02 2.824997772609987856e-01 -3.271692150460596415e-02 1.002996455245770274e-01 4.294605328538614319e-01
2.340000000000000000e+02 4.659743638667327992e-01 1.529472470396811279e-01 -8.110695650972306325e-02 2.739401299142955604e-01 -3.079295480518426387e-02 9.761867550892447398e-02 4.187665846449764029e-01
2.400000000000000000e+02 4.558765551171118924e-01 1.473850833788773740e-01 -7.862756526563578763e-02 2.654873897381695991e-01 -2.902330375814822158e-02 9.500848085052049363e-02 4.081862128529010203e-01
2.460000000000000000e+02 4.453265340116129845e-01 1.416066666657296858e-01 -7.621787366348128923e-02 2.561246407055128294e-01 -2.727158240724962893e-02 9.247611233005789688e-02 3.969636435235918692e-01
2.520000000000000000e+02 4.343386404954860947e-01 1.358887851976254280e-01 -7.381966542638242201e-02 2.473590700078627247e-01 -2.564831633098609703e-02 9.003303585044185320e-02 3.858653731768953432e-01
2.580000000000000000e+02 4.237271184661056123e-01 1.298003120597449322e-01 -7.156626489958914372e-02 2.386729052590456923e-01 -2.410148874745642739e-02 8.761751315941949947e-02 3.750087684422853673e-01
2.640000000000000000e+02 4.142680416793940723e-01 1.243524695434044397e-01 -6.933459966740762592e-02 2.303876577772119572e-01 -2.264799567974258229e-02 8.517679075714294779e-02 3.649162451068744817e-01
2.700000000000000000e+02 4.052796112535972384e-01 1.193857002413537399e-01 -6.712232078004104485e-02 2.225229709400423361e-01 -2.120456265657757675e-02 8.277290111347146428e-02 3.552877416535555333e-01
2.760000000000000000e+02 3.948996427646200846e-01 1.135624015028140754e-01 -6.491724820578348432e-02 2.144198034190884783e-01 -1.984875068291867134e-02 8.031903134678340661e-02 3.448192387652460056e-01
2.820000000000000000e+02 3.852452593979867057e-01 1.077802878884314836e-01 -6.275999165818189895e-02 2.065455552040360021e-01 -1.859254118878384682e-02 7.791310947291073263e-02 3.348519620374667549e-01
2.880000000000000000e+02 3.772000120204608842e-01 1.024049247422951503e-01 -6.061475961222218684e-02 1.989935562614217890e-01 -1.739559890727265801e-02 7.556236558324483377e-02 3.258779669325637118e-01
2.940000000000000000e+02 3.680030546224905552e-01 9.706079536456176104e-02 -5.852090617272504014e-02 1.917092194211845180e-01 -1.624901748454043657e-02 7.326318527853079021e-02 3.164877296611029456e-01
3.000000000000000000e+02 3.583997361291736405e-01 9.213637242662182925e-02 -5.643643199120906839e-02 1.849899284460419513e-01 -1.514872332676176804e-02 7.104624068677299620e-02 3.072179526309943287e-01
3.060000000000000000e+02 3.495563356108621345e-01 8.789325017590042533e-02 -5.437344362340400944e-02 1.788264751502605943e-01 -1.409145621759176972e-02 6.884530702109023514e-02 2.986140588911064819e-01
3.120000000000000000e+02 3.413724664763027605e-01 8.418916544026623650e-02 -5.233095824965634107e-02 1.728643860802018539e-01 -1.308638948391227866e-02 6.662062249921447965e-02 2.904287375278595817e-01
3.180000000000000000e+02 3.325975754749320723e-01 8.038692947712017256e-02 -5.035279375749626696e-02 1.670710271844704498e-01 -1.216321416384930076e-02 6.446767098693587106e-02 2.820681368231691688e-01
3.240000000000000000e+02 3.232718677776267868e-01 7.634152781714034774e-02 -4.843694992958791357e-02 1.611314334042721064e-01 -1.126878895906582509e-02 6.233334369968447641e-02 2.733683224407916779e-01
3.300000000000000000e+02 3.142783484106004832e-01 7.278245242591127595e-02 -4.654196026738646047e-02 1.558376649026661787e-01 -1.040657002901151235e-02 6.024657142522254344e-02 2.651812923692445922e-01
3.360000000000000000e+02 3.053373957959696350e-01 6.913760139685243278e-02 -4.474956755139890274e-02 1.502736280442606986e-01 -9.632944688442635420e-03 5.826379627187952548e-02 2.569374100560549157e-01
3.420000000000000000e+02 2.964406586922149756e-01 6.492882098111588118e-02 -4.298569086640467718e-02 1.442028269445396194e-01 -8.902937250515781387e-03 5.633867508346449005e-02 2.484910803601095286e-01
3.480000000000000000e+02 2.880517614229345380e-01 6.086521982188049934e-02 -4.132544176824962806e-02 1.382612238293692564e-01 -8.254083209986044778e-03 5.451611332997678000e-02 2.404145492911402837e-01
3.540000000000000000e+02 2.802915349336890793e-01 5.725810870662541990e-02 -3.962689821810472246e-02 1.328970155969230182e-01 -7.577802674415491137e-03 5.275011013550179317e-02 2.329693303330569454e-01
3.600000000000000000e+02 2.721977940125715478e-01 5.403409436249577424e-02 -3.805878954792696334e-02 1.283520122414243958e-01 -6.965252094410107238e-03 5.107134571982117899e-02 2.258105759869085682e-01
3.660000000000000000e+02 2.631330440084149180e-01 5.054658932443371194e-02 -3.650432778223275387e-02 1.239410231507265953e-01 -6.391647027823861571e-03 4.942875449964644757e-02 2.182514108293939770e-01
3.720000000000000000e+02 2.543832139567431816e-01 4.691101454454921216e-02 -3.502350376435887230e-02 1.191672166319434623e-01 -5.859285589763701084e-03 4.776749386767126238e-02 2.106589622281789531e-01
3.780000000000000000e+02 2.461350738401204552e-01 4.378397994315480490e-02 -3.358627959245282651e-02 1.144946066623133835e-01 -5.373270858884091755e-03 4.614216907560693415e-02 2.033859247890203725e-01
3.840000000000000000e+02 2.381579509072534184e-01 4.071724992412787542e-02 -3.217258354143319454e-02 1.098451347681537738e-01 -4.913028203933638913e-03 4.451499965086460481e-02 1.962590426631358742e-01
3.900000000000000000e+02 2.299845267036831065e-01 3.743298012217039644e-02 -3.080075917422745585e-02 1.048967714601158618e-01 -4.448399320630094973e-03 4.288204344369495741e-02 1.888816708037469594e-01
3.960000000000000000e+02 2.225587261214456158e-01 3.476367929299360726e-02 -2.943498222665764941e-02 1.003725895966831733e-01 -4.012927982120131215e-03 4.128193201759237929e-02 1.821066238678605842e-01
4.020000000000000000e+02 2.160129747266682498e-01 3.254161536475230071e-02 -2.811674606113164290e-02 9.620936329004906029e-02 -3.619815634707482070e-03 3.973897134519292773e-02 1.759806546809551120e-01
4.080000000000000000e+02 2.094751949057138130e-01 3.049174885125844475e-02 -2.682787453146947762e-02 9.182903075469102394e-02 -3.231753331303325889e-03 3.823193624117053602e-02 1.697680809507876865e-01
4.140000000000000000e+02 2.025064174415375506e-01 2.858501817576432000e-02 -2.556946787716135594e-02 8.807713716507303836e-02 -2.879727722635547216e-03 3.678071642823803333e-02 1.636821355174243042e-01
4.200000000000000000e+02 1.951970068602068842e-01 2.669834089656821993e-02 -2.433644285197086518e-02 8.446860726773347539e-02 -2.539387293979825013e-03 3.536955383177032425e-02 1.575175839798553246e-01
4.260000000000000000e+02 1.882284641120433311e-01 2.484597782331173996e-02 -2.315658831062772718e-02 8.075516648766038752e-02 -2.224570477781252862e-03 3.404919748750424857e-02 1.515164140436039697e-01
4.320000000000000000e+02 1.819402353515617854e-01 2.309358407739802929e-02 -2.197816787940494801e-02 7.704420789465861452e-02 -1.916140585133974030e-03 3.276121475669149796e-02 1.458728290014559281e-01
4.380000000000000000e+02 1.758189775368216579e-01 2.148129776009383499e-02 -2.086100805610286921e-02 7.328782265106612015e-02 -1.664047783891522319e-03 3.149868056206897582e-02 1.403027403749783630e-01
4.440000000000000000e+02 1.692441383990059556e-01 1.994828781045565602e-02 -1.974081317555423029e-02 6.972533779258242859e-02 -1.431755291287220956e-03 3.022791576505429179e-02 1.345986959783213310e-01
4.500000000000000000e+02 1.621754087608775485e-01 1.847612883446859977e-02 -1.868367263867474343e-02 6.658869551036152024e-02 -1.243580350649838365e-03 2.892865453334153916e-02 1.288463794022902953e-01
4.560000000000000000e+02 1.549755938112227505e-01 1.716584479160467372e-02 -1.759487403432814789e-02 6.383143770263496886e-02 -1.040235385277409400e-03 2.765236955898084728e-02 1.232297005364192816e-01
4.620000000000000000e+02 1.475635222104974553e-01 1.598349705836022219e-02 -1.653198551510418057e-02 6.082797165348259594e-02 -8.802540096395714952e-04 2.645962708478279482e-02 1.174255604743814213e-01
4.680000000000000000e+02 1.401291259442199177e-01 1.468016336072469098e-02 -1.549410375760429566e-02 5.754474241623096231e-02 -7.384451854220037146e-04 2.534584876921124399e-02 1.115098585648310603e-01
4.740000000000000000e+02 1.332512415084576018e-01 1.325645507273308724e-02 -1.450504462740736036e-02 5.422856936584926485e-02 -6.224221898312700318e-04 2.428327676655196721e-02 1.058815438204294135e-01
4.800000000000000000e+02 1.269812388430861527e-01 1.197282530207291994e-02 -1.355198181507136571e-02 5.117645901072112591e-02 -5.157708620507994810e-04 2.327017212249957862e-02 1.007139349881534252e-01
4.860000000000000000e+02 1.216876119423855873e-01 1.090090679090163599e-02 -1.266325942988534570e-02 4.832221045927932723e-02 -4.305289875053969618e-04 2.227339587853191180e-02 9.614160914009840797e-02
4.920000000000000000e+02 1.170106043522095018e-01 1.003192983102930806e-02 -1.180718089496617454e-02 4.574359114283186450e-02 -3.519159356862129259e-04 2.130786206723873574e-02 9.203102878114004237e-02
4.980000000000000000e+02 1.117490677832418677e-01 8.944498568744662856e-03 -1.099219963476852878e-02 4.329877201022239858e-02 -2.803269970316284946e-04 2.036011111356463010e-02 8.770397545351443780e-02
5.040000000000000000e+02 1.065912953566278687e-01 8.027696386758265135e-03 -1.017747871491262758e-02 4.105472234983779251e-02 -2.120562383856482342e-04 1.941925592634958717e-02 8.353263681640761551e-02
5.100000000000000000e+02 1.016168810193311123e-01 7.245577313224251664e-03 -9.407486017240189805e-03 3.893082387003392320e-02 -1.496209007335656089e-04 1.846745999619059386e-02 7.950758244277780773e-02
5.160000000000000000e+02 9.590794943940275652e-02 6.519643139416365051e-03 -8.648704795647110810e-03 3.693301385322034919e-02 -9.696181924376873933e-05 1.753300395532999406e-02 7.518698362397654988e-02
5.220000000000000000e+02 8.970670110920497820e-02 6.030086130422864822e-03 -7.917894511445868269e-03 3.506047665698125426e-02 -5.233183337178946875e-05 1.664034922020222323e-02 7.070376349319422438e-02
5.280000000000000000e+02 8.359629657514633383e-02 5.714743144235441726e-03 -7.218154052665394678e-03 3.284722508050143958e-02 -1.245730083116704960e-05 1.580025166810167941e-02 6.612188666187472641e-02
5.340000000000000000e+02 7.797064403993200776e-02 5.465432467311649549e-03 -6.549335007618513338e-03 3.090394341900586095e-02 2.449602064213875913e-05 1.499420296552999264e-02 6.193439521223392807e-02
5.400000000000000000e+02 7.247619368779258109e-02 5.001967753088118300e-03 -5.919101132813456810e-03 2.917994465698584006e-02 6.364755034547165085e-05 1.422604269390215573e-02 5.794109051934028670e-02
5.460000000000000000e+02 6.727117035634534725e-02 4.214392002360858869e-03 -5.319464966807737477e-03 2.723306051685201595e-02 9.893399353950322868e-05 1.349567320517014619e-02 5.399995203918375730e-02
5.520000000000000000e+02 6.239807441004135286e-02 3.350363802904916897e-03 -4.757555108722927480e-03 2.521176222099717409e-02 1.400165027212198459e-04 1.282206346069982364e-02 5.021595004586917182e-02
5.580000000000000000e+02 5.765579726810431127e-02 2.521753524040895155e-03 -4.228385601844430498e-03 2.320287605820246790e-02 1.719735000438477610e-04 1.220799548687125785e-02 4.653333440658902198e-02
5.640000000000000000e+02 5.309267263855210750e-02 1.837869888609756745e-03 -3.728924862892333322e-03 2.128744262533925277e-02 1.966956348095545725e-04 1.167132968612567476e-02 4.302572247500852098e-02
5.700000000000000000e+02 4.914089052701371696e-02 1.386488885914036531e-03 -3.257074880892795333e-03 1.950471608955188160e-02 2.113358276648378382e-04 1.119790766406757003e-02 3.992175714031658690e-02
5.760000000000000000e+02 4.597249944651238956e-02 1.024747558394238948e-03 -2.816968443736997656e-03 1.774381556263236390e-02 2.176972833231248213e-04 1.079718965091897021e-02 3.725675233003186010e-02
5.820000000000000000e+02 4.262637234174525280e-02 4.515093749436459585e-04 -2.403357907690373014e-03 1.604646521698986639e-02 2.143851202790901967e-04 1.048903833298673108e-02 3.458093794586092340e-02
5.880000000000000000e+02 3.953273917914542496e-02 -1.702055836766959386e-04 -2.022294595387245583e-03 1.450520275720060606e-02 2.130512329323863685e-04 1.028177721041954873e-02 3.215985957338279161e-02
5.940000000000000000e+02 3.658896825394573893e-02 -8.185910104266838454e-04 -1.682453703390554556e-03 1.316128607653399216e-02 2.016192312988426502e-04 1.019495619993335961e-02 2.997260526520654708e-02
6.000000000000000000e+02 3.402285095654741104e-02 -1.387767858408994965e-03 -1.377184747060256585e-03 1.196645580321490515e-02 1.925742822755771696e-04 1.024124021901177614e-02 2.811527348938704790e-02
6.060000000000000000e+02 3.204316939229781558e-02 -1.865376317025823098e-03 -1.113917936762580125e-03 1.083696693066301883e-02 1.760865745307532346e-04 1.043955215955168561e-02 2.665984424125626001e-02
6.120000000000000000e+02 3.099850140386399208e-02 -2.345801272541200334e-03 -8.974002431192641075e-04 9.761952567146256129e-03 1.666728623357824042e-04 1.080855445385967006e-02 2.578450421243495827e-02
6.180000000000000000e+02 3.106115821357957954e-02 -2.988466595824706799e-03 -7.357606335402659464e-04 8.821848114670441734e-03 1.596734840875830761e-04 1.137170979167452002e-02 2.562735805996227065e-02
6.240000000000000000e+02 3.257001083944538466e-02 -3.977894891315818943e-03 -6.254299228820804808e-04 8.087431770779149667e-03 1.593786407760627757e-04 1.216610080127675242e-02 2.641177170575064251e-02
6.300000000000000000e+02 3.532907312794510146e-02 -5.179157844379875253e-03 -5.536809659650123762e-04 7.510695046054774969e-03 1.552962930088101930e-04 1.323312479450439345e-02 2.803644648425213451e-02
6.360000000000000000e+02 3.659433544645591257e-02 -5.839513224874224445e-03 -5.020957152071224040e-04 7.023218271630105036e-03 1.516254541200540466e-04 1.457647776273175017e-02 2.909701574040888389e-02
6.420000000000000000e+02 3.281892410528740311e-02 -5.284479174721275554e-03 -4.744100626108999508e-04 6.539153573089411670e-03 1.413949633540396967e-04 1.607986949869925214e-02 2.771897358853803520e-02
6.480000000000000000e+02 2.550243397519335459e-02 -3.941693318856616043e-03 -4.332450577319725939e-04 6.114122482921279834e-03 1.256020614092009881e-04 1.755469355172978654e-02 2.458562500492220831e-02
6.540000000000000000e+02 1.829197931088363469e-02 -2.582328078587906202e-03 -3.787321718883848785e-04 5.942801086513786746e-03 1.079892568095533581e-04 1.885488201734078148e-02 2.154483120736910146e-02
6.600000000000000000e+02 1.313215783011795548e-02 -1.588297938824402350e-03 -3.428268674805640126e-04 6.187863154824270635e-03 9.872573745624411599e-05 1.989017326517920209e-02 1.960509712506071367e-02
6.660000000000000000e+02 1.050607998036872520e-02 -1.110657398223841626e-03 -3.127216420578652245e-04 6.907758926102914795e-03 9.095462064301571025e-05 2.062007565794547054e-02 1.901695728220855613e-02
6.720000000000000000e+02 9.930448101656793800e-03 -1.090228100787294253e-03 -2.828251888314973171e-04 8.014655849277298530e-03 8.495019629395493164e-05 2.105414355913793126e-02 1.949962375503601353e-02
6.780000000000000000e+02 1.052970402049301091e-02 -1.336310207895925794e-03 -2.582426109040464779e-04 9.292164177978186335e-03 7.749342891121723713e-05 2.123549803206416578e-02 2.052868311526768325e-02
6.840000000000000000e+02 1.154948488835281020e-02 -1.645336333169967807e-03 -2.321057109609466916e-04 1.046988591503946256e-02 6.974612041167605175e-05 2.121410192985036594e-02 2.161673636662132109e-02
6.900000000000000000e+02 1.253858106287397689e-02 -1.886600284046301016e-03 -2.086273687678666595e-04 1.132126131217102080e-02 6.284792081633700162e-05 2.103635061096416695e-02 2.244809649300458232e-02
6.960000000000000000e+02 1.329129665348634075e-02 -2.001543784954040294e-03 -1.810691234835810372e-04 1.169823357655733718e-02 5.527059134814254994e-05 2.072909543553949629e-02 2.285931283279158538e-02
7.020000000000000000e+02 1.372656772786317626e-02 -1.992326144267570973e-03 -1.541337023977073085e-04 1.158764528244501935e-02 5.208566754304259195e-05 2.031171037775918523e-02 2.281296169403369128e-02
7.080000000000000000e+02 1.379788066362760274e-02 -1.881568598512154680e-03 -1.247684484427457284e-04 1.107701620361952084e-02 4.846950281393299980e-05 1.978587202508202969e-02 2.233038444616457577e-02
7.140000000000000000e+02 1.348283726076387502e-02 -1.714566522848522774e-03 -9.576529243959883836e-05 1.029254646166018368e-02 5.105314822682196439e-05 1.916347625604606503e-02 2.146942998923506013e-02
7.200000000000000000e+02 1.281046053311163738e-02 -1.534914211760985770e-03 -6.746339367572625563e-05 9.317096227001329597e-03 5.030695570006464838e-05 1.844577696553867385e-02 2.028666686282581955e-02
7.260000000000000000e+02 1.187897556029615144e-02 -1.371376647695620983e-03 -4.186049035504209580e-05 8.202842204465253875e-03 5.350918817589162929e-05 1.765449633167896076e-02 1.886815704822018130e-02
7.320000000000000000e+02 1.084692367247673712e-02 -1.224761666504019719e-03 -1.948327655469284559e-05 7.027695029016821533e-03 5.101611364141016638e-05 1.679499471590869056e-02 1.733480670870112678e-02
7.380000000000000000e+02 9.897046463385936882e-03 -1.096813341809630164e-03 -2.471476639406001139e-06 5.921584347353716672e-03 5.007785845325649380e-05 1.589272921682377201e-02 1.585568001378171235e-02
7.440000000000000000e+02 9.178345871560406391e-03 -9.970706459202431475e-04 1.134174055932291398e-05 5.014657355682702530e-03 4.607852678239237378e-05 1.494855390002702844e-02 1.457077856363506868e-02
7.500000000000000000e+02 8.762071240820245438e-03 -9.317573702544819847e-04 2.044198334845620375e-05 4.363455751779825482e-03 4.156413018928226442e-05 1.398970162270795833e-02 1.355761430765401419e-02
7.560000000000000000e+02 8.641974209044929120e-03 -9.103209029418763776e-04 2.595875824844303182e-05 3.948733201676328693e-03 3.914084723638465413e-05 1.301259387594356186e-02 1.280165064333240940e-02
7.620000000000000000e+02 8.736740540081047376e-03 -9.246678306347263674e-04 2.916738244751249559e-05 3.688434766081201063e-03 3.223602451164971647e-05 1.205191928951129636e-02 1.223854729783677153e-02
7.680000000000000000e+02 8.921664260358379978e-03 -9.671964159657022320e-04 2.815131687765488549e-05 3.504587536778919470e-03 3.158437462538269129e-05 1.110067571845935706e-02 1.176346375779832934e-02
7.740000000000000000e+02 9.045350064289976733e-03 -1.008028347094503318e-03 2.773203656433577218e-05 3.340583136977214561e-03 2.309262276411261957e-05 1.020169706148486150e-02 1.129381513137602683e-02
7.800000000000000000e+02 8.997057869102093389e-03 -1.026869802549700223e-03 2.391803138832890744e-05 3.172803012251387052e-03 2.431775386299364763e-05 9.338820053258777010e-03 1.075434046730612894e-02
7.860000000000000000e+02 8.736770374042657564e-03 -1.000998395945026671e-03 2.315707924277110623e-05 2.997086317265927873e-03 1.576649381474783221e-05 8.557735898432733065e-03 1.014579629487065947e-02
7.920000000000000000e+02 8.316922956520681268e-03 -9.385087376478764903e-04 1.988220328262832039e-05 2.815771148954405566e-03 1.893598999327936847e-05 7.823964911299838634e-03 9.478329508387462951e-03
7.980000000000000000e+02 7.825180362726957134e-03 -8.494471086174598890e-04 2.083542183404721174e-05 2.640217017384841654e-03 1.044842431652541824e-05 7.182902171742607672e-03 8.824149775927204314e-03
8.040000000000000000e+02 7.350415439739742783e-03 -7.617240579936918532e-04 1.851917882731902483e-05 2.474013169369244924e-03 1.497586971964748300e-05 6.578067925524999464e-03 8.201248267316994453e-03
8.100000000000000000e+02 6.926685904251581732e-03 -6.772893841545282560e-04 2.042766766472879446e-05 2.325084830026214692e-03 5.770267517398585177e-06 6.061431417181174092e-03 7.656601075729485041e-03
8.160000000000000000e+02 6.577720996539460768e-03 -6.199258598616353561e-04 1.792654193984599703e-05 2.188654991967270425e-03 1.184867462589802297e-05 5.558675900287899686e-03 7.162525944397315006e-03
8.220000000000000000e+02 6.263978235591691028e-03 -5.529007165790516794e-04 2.002471087227424338e-05 2.067505163020319763e-03 2.142802200515674913e-06 5.138580888459871876e-03 6.735032143535941117e-03
8.280000000000000000e+02 6.016288562417093644e-03 -5.336672483370619993e-04 1.716961051392575812e-05 1.957200992060168475e-03 8.926396491759375912e-06 4.711936294757842168e-03 6.342712924617553011e-03
8.340000000000000000e+02 5.752015509378230647e-03 -4.598642985033990147e-04 1.904374977028358261e-05 1.859260427571816010e-03 1.116554612408713650e-06 4.366851192933049464e-03 5.989063564941547735e-03
8.400000000000000000e+02 5.565333346700652127e-03 -4.818339829487001697e-04 1.688631048796000600e-05 1.781684690877885675e-03 5.508354655671989360e-06 4.000296457047057726e-03 5.673657247312797330e-03
8.460000000000000000e+02 5.325467565806161867e-03 -3.885192698922594590e-04 1.769647011228131901e-05 1.704757443533618791e-03 1.854984444309648490e-06 3.714874514624890833e-03 5.372549761982335637e-03
